,iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,Metric,EnergyScore,path,InSamp
1,0.5735938240081374,0.5591233143804525,0.5436413680183292,0.5118848027547841,0.5236093851798133,0.4669924294746571,0.5621981515420319,0.5574958163433663,0.5506285096254111,0.5101068742456238,0.5637749572501057,0.46173095565938277,0.5692238672500476,0.48291599878653263,0.5644094934563753,0.5214193014321803,0.5630731855677371,AuPRC,2.200540268934721,./ad/pima/results_xv4.pkl,True
0,0.545045045045045,0.5472972972972973,0.4797297297297297,0.45345345345345345,0.43168168168168175,0.5825825825825826,0.4617117117117117,0.5277777777777778,0.4846096096096096,0.47297297297297297,0.46771771771771775,0.4624624624624624,0.4474474474474474,0.5067567567567567,0.463963963963964,0.4894894894894895,0.46696696696696693,AuROC,2.199625587592667,./ad/pima/results_xv4.pkl,False
1,0.5498717621120752,0.5143042146309651,0.4976497958258557,0.5073064801959272,0.4382087514351136,0.527954628574194,0.45504478817415445,0.6099952284313015,0.4668567107738796,0.5237295285179936,0.45875847511503004,0.47473470468721546,0.45243316909331227,0.5002462262977367,0.45862893704088115,0.5186840880995681,0.4581723296440835,AuPRC,2.199625587592667,./ad/pima/results_xv4.pkl,False
0,0.5745707552463248,0.5372012119851868,0.49921445404556164,0.4330602625967905,0.45258669060711476,0.4071372461003254,0.502468858713949,0.5980249130288408,0.6036920659858601,0.41370216586241726,0.5048816070025811,0.4206598586017282,0.4773874985972394,0.44546066659185274,0.511558747615307,0.4291325328245989,0.5057232633823364,AuROC,2.2915306282529837,./ad/pima/results_xv5.pkl,True
1,0.5472054034643687,0.5053097605258552,0.5095808588176969,0.4348604340238832,0.44415287055275565,0.43897907709181294,0.5279511719812978,0.5991257356983831,0.5714569206133506,0.42313930779498793,0.5234465907698538,0.432104923235614,0.5013253258171988,0.44749864834644926,0.534759807896261,0.42990647964752254,0.5253125352099272,AuPRC,2.2915306282529837,./ad/pima/results_xv5.pkl,True
0,0.5714285714285714,0.587218045112782,0.4789473684210526,0.5609022556390977,0.6082706766917293,0.5007518796992481,0.5924812030075187,0.5492481203007519,0.5699248120300753,0.4368421052631579,0.5827067669172932,0.44812030075187975,0.5774436090225564,0.5052631578947369,0.5887218045112782,0.4586466165413534,0.5804511278195489,AuROC,2.290779529532788,./ad/pima/results_xv5.pkl,False
1,0.5845869666472568,0.5655723414011617,0.5245633935730895,0.5375680359668777,0.6008200100721621,0.5251877469105974,0.603577283926835,0.5533030505151532,0.5822959107104986,0.4455506699475201,0.6027745135570132,0.4780055145133961,0.5899730889236982,0.5126845311875766,0.6066823355048925,0.45932585490564787,0.6014487244309186,AuPRC,2.290779529532788,./ad/pima/results_xv5.pkl,False
0,0.6941356283517917,0.4684095629539454,0.66788119405433,0.22167174958396424,0.21913948118896434,0.3849401431700155,0.5481717757408405,0.5106854374065952,0.5261420304239817,0.23140988390588615,0.2054714529508491,0.3385562252658457,0.5008660046856155,0.44857911606725004,0.528175197343027,0.23901446545949145,0.22116133702640145,AuROC,1.9101518200552863,./ad/satellite/results_xv1.pkl,True
1,0.4870566297182177,0.2799988882876232,0.4664842819691216,0.19054090872529691,0.1900517479669882,0.22861292900054683,0.3289179514990828,0.5304120318992052,0.36243997619514545,0.1954409173941156,0.19481733457579498,0.21701808674204565,0.3336231249139696,0.25125915961290046,0.3410650525286606,0.1942019988144978,0.1902010372674245,AuPRC,1.9101518200552863,./ad/satellite/results_xv1.pkl,True
0,0.7064489409537333,0.5161164359247425,0.674500059164596,0.2135368595432493,0.2016566086853627,0.36589752691989114,0.5522896698615549,0.5588806058454621,0.5956336528221512,0.23824399479351555,0.21845935392261268,0.4444917761211691,0.5348242811501597,0.4756833510827121,0.5524079990533665,0.2463613773517927,0.24106022955863207,AuROC,1.9112021962072923,./ad/satellite/results_xv1.pkl,False
1,0.51675167099226,0.33000159914766813,0.4546134576346398,0.19287011690939318,0.1906205374111494,0.22978337239961175,0.34131474265495254,0.5859959263210027,0.3993358323790989,0.20092130528654398,0.19311216433411751,0.25406125334077667,0.3593184675499527,0.26503527357470263,0.36212119600259873,0.19871062201053158,0.19714557757617607,AuPRC,1.9112021962072923,./ad/satellite/results_xv1.pkl,False
0,0.665259171056852,0.4838738497275083,0.6708642550305886,0.3483119572683747,0.34539151372418064,0.4245700987004466,0.5064845856529183,0.5087400937061073,0.5225499543772235,0.2657369286717547,0.2532100712828422,0.5467908074865292,0.5464583397410265,0.502653151193735,0.539712320200125,0.27236577896314,0.2726777420899772,AuROC,1.718225725326997,./ad/satellite/results_xv2.pkl,True
1,0.45360098200263543,0.29097681568711997,0.47795727362917134,0.2157579126963723,0.21494020163748717,0.24354512545718213,0.3361673352446902,0.5813740886433642,0.3366842788504828,0.19680912615652088,0.1957302895488749,0.29978298852866764,0.3513592301535198,0.27179567469703353,0.3441769828311279,0.1982567847833216,0.1977916482688777,AuPRC,1.718225725326997,./ad/satellite/results_xv2.pkl,True
0,0.7228049728049728,0.44908486575153245,0.6722351722351724,0.30151946818613484,0.29888629888629886,0.7563886730553396,0.6297591297591297,0.46708538375205044,0.4979387896054563,0.28995078995078993,0.2724251057584391,0.5500733834067167,0.5651817318483985,0.5170508503841837,0.5548217214883882,0.2985193818527152,0.28774928774928776,AuROC,1.7202715983112666,./ad/satellite/results_xv2.pkl,False
1,0.5506741869890609,0.28591940303431185,0.4549313269846888,0.21373527334362713,0.2140469782927894,0.594931809258127,0.39471611898866654,0.5544943577033545,0.3329713349617544,0.2111247256240168,0.2139263702940639,0.30344571166826784,0.3662019728155369,0.28681347684002156,0.36430031604015223,0.21367748428579192,0.21738450663729472,AuPRC,1.7202715983112666,./ad/satellite/results_xv2.pkl,False
0,0.6564163466992451,0.4610482841747022,0.6634738099393517,0.2846205659060168,0.28169177320127403,0.7119352393210874,0.6486634997163925,0.43910415484968796,0.4522584973166369,0.2603721257471967,0.25740651860901437,0.4851774182992277,0.5327048518696278,0.4366873554692613,0.5407985732361796,0.257000196343645,0.2674009555390724,AuROC,1.7950491425222854,./ad/satellite/results_xv3.pkl,True
1,0.4324509416626774,0.2796257004453312,0.4403829019460286,0.20408291408224466,0.20342411247664957,0.38343051572844633,0.4072213305027877,0.5068788225272889,0.2950868546325333,0.19892519584299573,0.19829899245376198,0.2624011336585931,0.3432175644623169,0.24722221808162848,0.3402837020794762,0.19834870874234156,0.20035913932043486,AuPRC,1.7950491425222854,./ad/satellite/results_xv3.pkl,True
0,0.6585034013605442,0.4550706436420722,0.6531030873888017,0.3267817896389325,0.3214233385661957,0.5941810570381999,0.5498273155416014,0.397592883307169,0.4044688644688645,0.31175300889586605,0.3211093668236525,0.4902982731554161,0.5205442176870747,0.4581057038199895,0.5241444270015698,0.31585557299843015,0.3390894819466248,AuROC,1.7962138665920433,./ad/satellite/results_xv3.pkl,False
1,0.48338148488009464,0.28866981975873696,0.45076468716135953,0.224268602447327,0.2228524232284175,0.3212313538760099,0.3915744784446673,0.46322322606470523,0.29875370090884923,0.22066842196439063,0.2232038719412881,0.27667539103713923,0.3737064312996764,0.26836184816145625,0.36979490844606866,0.22167835440521583,0.22995708470637044,AuPRC,1.7962138665920433,./ad/satellite/results_xv3.pkl,False
0,0.6986384649848806,0.48655176238901787,0.6674229949736583,0.219812056017276,0.2183915994254786,0.325829115902631,0.4151666155244669,0.46786469070494113,0.4809851860495604,0.2467935281346927,0.260913097157214,0.7107368366460513,0.598690759684964,0.5461713220474744,0.5287037397193373,0.23927202319983057,0.27319586886275593,AuROC,1.8229854421913874,./ad/satellite/results_xv4.pkl,True
1,0.4886195325026213,0.29961119532244385,0.467934090358045,0.19309638516770086,0.19277338303079233,0.22685205493757507,0.3179738499393844,0.6083239037377542,0.3193237561882871,0.19831030230308574,0.2027997233337515,0.41703341064288113,0.39670774687158217,0.3012290689236701,0.348824539488795,0.19701400723196216,0.2080134980312219,AuPRC,1.8229854421913874,./ad/satellite/results_xv4.pkl,True
0,0.6532587041077696,0.5350536002276823,0.6584764253865857,0.16708566549663217,0.1573617303861114,0.3749881415425481,0.416777345602884,0.4754055592448534,0.4817142586092401,0.19594915093444645,0.20899345413148657,0.7246940517977422,0.598235461531164,0.5201593776681529,0.5237406318186131,0.1889763779527559,0.22056730860449675,AuROC,1.815814217545726,./ad/satellite/results_xv4.pkl,False
1,0.4026259499578248,0.2940574017887531,0.45459391104595,0.16827475974666087,0.16675275346860752,0.22581764321484518,0.2813509605584409,0.6133912246896112,0.2811409407274276,0.17295564333143712,0.1737906516328123,0.49645282560023035,0.3514458973851327,0.2667479682121975,0.3083157858444887,0.17213454619141563,0.17699885951659658,AuPRC,1.815814217545726,./ad/satellite/results_xv4.pkl,False
0,0.6871827974901439,0.4786696929313121,0.6676620023321672,0.15257371314342827,0.15019157088122606,0.2818660114387251,0.39268560164362265,0.5436955133544339,0.551703315009162,0.15527930479204843,0.1547989893941918,0.3270600810705758,0.5055305680493086,0.45615664390027205,0.5332555944250097,0.15440335387861626,0.17741962352157253,AuROC,1.8409521838198035,./ad/satellite/results_xv5.pkl,True
1,0.5053066527352152,0.2957239582756157,0.4776023428638243,0.18022949830371057,0.17981459953955115,0.20432048366623712,0.29950001708940005,0.560752993486782,0.3450911451753542,0.18076044754172482,0.18105800263578167,0.21301318775360767,0.3332312870934067,0.25806270401767856,0.34334282961023144,0.18102589248177606,0.18244339561093334,AuPRC,1.8409521838198035,./ad/satellite/results_xv5.pkl,True
0,0.7123214285714285,0.45529017857142856,0.6669196428571428,0.13372767857142856,0.12419642857142857,0.25008928571428574,0.3197544642857143,0.5747321428571429,0.5733705357142858,0.13529017857142855,0.1250669642857143,0.2899330357142857,0.47122767857142855,0.4533035714285715,0.4990848214285714,0.13319196428571428,0.14785714285714285,AuROC,1.839954663308654,./ad/satellite/results_xv5.pkl,False
1,0.5274301621051746,0.2788960097040621,0.506387864281053,0.183270584077671,0.1817347615293085,0.2090987727133467,0.2616482351052933,0.5808115891570386,0.36223914483956465,0.18364108847333183,0.18015325474501412,0.20953481466927348,0.31089375733999636,0.26119023907800887,0.3202866445622111,0.18393605467101037,0.18271910553847898,AuPRC,1.839954663308654,./ad/satellite/results_xv5.pkl,False
