theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19
1.3415822686502492,1.4543353533151306,1.2607521474654921,1.4393503958461074,1.3625565082711877,1.5393610614472866,1.354025166613304,1.3668784079308667,1.2482121828909554,1.5569211395087765,1.5000080566238274,1.2200136079593868,1.0378060512309044,0.44579581200942503,1.5707963075589642,1.1335586264311297,0.6112399727947669,0.948440301680997,1.294871485681765
1.564387961526173,1.3816036955611093,1.5549461973652832,1.4686560241088902,1.146545388211865,1.3999009630255965,0.897395306251991,1.5106059166942662,0.7738348667575232,1.1417550707869366,1.2787055084315677,1.3102291792371779,0.9471318582088045,0.8960962005104359,1.481706599000279,0.5269641862024902,0.8040395987638732,1.1253685908459927,0.8232914589330312
1.5174183788260707,1.5317143893772274,1.2322885863921975,1.5705513889894003,1.5707879643672435,1.570699867961036,1.2223763712190745,1.3500927929906237,1.5536030225062234,1.3884260448555177,1.554515907473242,1.487138178472439,1.3893366206643434,1.5368166558547491,1.3296709226585435,1.1687481871382555,1.4256866708028253,1.173240395398505,0.004140943385531133
1.5027833348327222,1.529982243222193,1.423836863773382,1.570703352123001,1.560143606339551,1.4589733818584263,1.3924905897366677,1.4922507822606081,1.148932974142645,1.5538384394379696,1.3161451988674422,1.2401721987651537,1.559896551916597,0.44596146275734644,1.5554909532307621,0.8370821037337156,1.2141867616200477,0.5303830334156372,0.3202124985000581
1.5164689951256989,1.480682649812466,1.526832237163338,1.506511024889414,1.428739455513511,1.2345647400293538,1.5521699401445432,1.5174160347789891,1.5292722840744788,1.4717154084270085,1.3763165224740157,1.5388461217371925,1.5690179061413099,1.5558416845503082,1.5675654506861978,0.3795576136012901,0.8697162932777683,0.29037521401994515,1.4882087258411594
1.3466244309482234,1.3101150611629888,1.2280804697505097,1.3793281911766144,1.1788880816091765,1.400904535559197,1.1121085603911294,1.4343898896384062,0.9131909190321921,1.2468842944424323,1.2499330177113903,1.5507064187855863,1.480126597252509,0.8162308608011641,1.0862291195217286,1.1413850978515625,1.5507289876650971,0.2044258092437444,1.2213207980005312
1.3724749073229452,1.4010451812851477,1.5008401765381085,1.3398702646253697,1.022172172459993,1.461971160678259,1.396594240267067,1.5072749120794704,1.5567331910208444,1.5121770966848118,1.5054520417769865,1.3550351859583438,0.5778018702926404,1.3974220006313802,0.5974213834041548,1.0222735450460352,1.2729722149448888,0.9076399504309892,0.7780714171212163
1.51173138932519,1.3474179321679431,1.461428552197047,1.2972295383304968,1.435146328689837,1.3880183479620758,1.321912404809908,1.2236417540964584,1.0746078115806168,1.4878368250945146,1.5505230628779414,1.5287710593823227,1.331794543382548,1.455414765013596,1.3146324005291654,1.4664626406592962,0.3472849630448932,0.511505606779082,0.7611581020430631
1.5693397908100615,1.560666107059765,1.5058517930568036,1.5653069224686018,1.507758660102319,1.530924897125877,1.207023055367702,1.5263583448322546,1.524557194301979,1.5668640818025705,1.5249761884336577,1.465861447292013,1.5630557973051433,0.24352067453684184,1.5686250452584463,0.4890209368796214,0.8068692364779351,0.7350610051176792,1.5178161885892936
1.5515579060243103,1.5559606752876138,1.3532285601479108,1.330001568855253,1.5601496244302702,1.5085144722381572,1.1001239510639094,0.7890167167022583,1.408726821105991,1.281176576649739,1.3908727635850113,1.5409864793308283,1.4370246252232752,1.4470245725483135,1.5505496450346883,1.0674183319233894,1.5558269603715555,0.8571750054303274,0.03987927054922832
1.0579689853428964,1.55518009094987,1.5635822518286286,1.4786910617504367,1.458204371916335,1.3388936086536816,1.3211862955366416,1.4075434016231383,1.546135886306465,1.5281194234240072,1.0802922630300622,1.5113250533401181,1.5510947705022449,1.4143473698849032,1.016041627970243,1.5344310626819477,1.2197136557443127,1.504145320533233,0.07043311118300163
1.5689741251216112,1.5137484529080243,1.4091981659858956,1.4898381210043865,1.3413390716838307,1.1511787190095903,1.4253102758860716,1.5112930448657065,1.493574577258943,1.4994624362703073,1.452511767852043,1.5426166784031445,1.5533352783832501,1.0605628522182118,1.5547997358933856,0.8952557586070773,1.4175456626441898,0.1973950368497517,1.4452883263024532
1.3970326192508136,1.5392451307926631,1.5670244401200566,1.3439048620427663,0.5997146411085094,1.3342876130435188,1.0982041009543657,1.408879551155878,1.161123817791568,1.5603022793654642,1.4399056888730923,1.175633525530223,1.3575978232646995,1.4420480403792115,1.1337149317834185,1.4959940244473307,0.7284092391415513,1.3298818778136565,1.3754809603461509
1.5045070377906302,1.4401422879893244,1.3989979211325765,1.570789719420407,1.5051511868788494,1.4525102651150719,1.3537185525788409,1.3042703436928051,1.1587322940176406,1.4788155989144458,1.438331773981602,1.3594096757684058,1.5266212335483504,0.5080343882982842,1.5591862825265501,1.1746889196585284,1.3834007243209667,0.7619910255522989,0.7266903867098781
1.5139495554051474,1.5135128334972292,1.3725686989182155,1.3811365171972645,1.0507407991566722,0.9866139330429926,1.1549819197406939,1.5574802794527765,1.5083477783259978,1.2718908791691228,1.0469484221621885,1.5488499599513128,1.5267446612630913,1.117847912588834,1.294828294265635,1.51261410891653,0.9621898821751986,1.1425367462776927,0.05099337894184709
1.499043138361099,1.5637000129525767,1.3716551041021612,1.5506908286857521,1.5551226671600984,1.534195045995586,1.109535093361399,1.2329314136719138,1.264074078672714,1.3206011336466388,1.5354350216960353,1.549297086028147,1.4223811221640277,1.5629472609083075,1.5631570338230503,1.4393768627763206,1.4190609679727115,0.8861856678706599,0.030675204502878518
1.4965277094128748,1.366569242560645,1.2748117114059836,1.5312104161587663,1.3670591214302539,0.9754315583030708,0.9869829303322365,1.4327594888515387,1.536822753896229,1.1213179715149233,1.3010528984853869,1.5102950400038913,1.3898156885642428,0.7485009911775301,1.324856951052815,1.0889598345062332,1.1382553692607442,0.9117963146116979,0.006007636073393281
1.325364714006874,1.5262893729097353,1.5050245583129398,1.0967085404074828,1.2544033847211975,1.4058935560312396,1.1694515613992242,1.517204573208363,0.5480638317062403,1.398599619716443,1.4630723884586307,1.5673596807798764,1.4781609118899839,1.0913143645795154,1.5565028405481633,1.398097696396856,0.1669085422762359,1.48717341602006,1.384252769093454
1.5675249800647522,1.5691643750821638,1.4413375263575454,1.5596499001666342,1.5474840359550184,1.5632687753171515,1.204819916010603,1.2723302305992865,1.5606983415817703,1.4041979727091445,1.4796609460135328,1.5640992152189392,1.4824854241820566,1.5133969499060627,1.4908259135201858,1.4851788752133808,1.5280171756319758,0.5646298884926441,0.000833720792064738
1.565372330135072,1.5224118909607212,1.279589849664603,1.277434791408913,1.3012065237559538,1.2297953927747818,1.4673484584613024,1.3845331355311197,1.4948535352358663,1.3849271821722167,1.4616998404875885,1.4426839794140986,1.4008697001464836,1.4451522929870357,1.5670918164355125,0.8447763131444591,0.6656985511387903,0.4141005387554389,1.4795861579218348
1.4237303339882572,1.5503613922494919,0.9939485886033532,1.193135012713868,1.409008808870751,1.5569365005310714,1.5368676859211008,1.5029781988928432,1.1613519787076183,0.9174400765628666,1.4989330124881408,1.4398773768660031,1.3042652970721698,0.6800217603639062,0.3518844029176245,0.8239064559323293,1.5260485827552441,1.4853897620428254,0.23165842288089392
1.456050823513183,1.4501806341832542,1.5619088520044726,1.5586286665513667,1.5007559658668057,0.9695053916382858,1.534421263607781,1.016336303637002,1.2634285820818945,1.5662290481775862,1.5322170081075333,1.4827375340109668,1.5533976050395917,1.1050330770188033,1.0664348438418028,1.511531085806177,1.3093351527685173,1.329690379474799,0.2475809123251386
1.5670316532311408,1.3357761863774928,1.5571979324756902,1.1892125295897658,1.4850288858923446,1.4909181481657277,1.4994348277259992,1.4169581846186485,1.3265587054262502,1.562044191340035,1.5700422423664238,1.3903726046628218,1.2346184636162907,1.5520442693827412,1.5651896628655493,1.4973488370315582,0.14886503300507273,0.27215552139346655,0.7853915801918893
1.3815779889446929,1.5514012405753612,1.4228449436505208,1.4972364108362795,1.2005189167558112,1.067286321680461,1.1502632832530424,1.5028326246556447,1.4347311812279149,1.1044203620065962,0.9126499067376949,1.4253763593037798,1.5698875105150212,0.7913969079824632,1.3701604940518957,1.3930252387112765,1.37687489194586,0.39174084150912303,0.27064151322661306
1.5107055347364546,1.551675775316808,1.4330784397269853,1.5707956877233622,1.5597412502037862,1.4294452805527342,1.4026520182784754,1.4940517979275183,1.313069553796747,1.472009771039232,1.4198448607337337,1.3059073044816492,1.5432995090502448,0.49234799998402273,1.5703404845915052,0.9609885847295048,1.257787298445956,0.43013180639636045,0.5536004324506919
1.5647038275188183,1.5606111342351425,1.5121977078349238,1.5673337985869746,1.5224385691521376,1.4991056848658897,1.2575681288788532,1.5208364545456217,1.3829522459586359,1.568546739274528,1.4398481956298863,1.3238901103678566,1.5391198482648252,0.5052674566211934,1.5697525808594341,1.2674600012536554,1.2426053297496757,0.21039025803683356,0.49333265977865226
1.3252750966814513,1.4867750158031736,1.3980039124778085,0.9189388536099181,1.008923189267385,1.4537693439783708,1.5707699424920676,1.0604715516785406,1.51853379950297,1.5570679095160165,1.4822737520067488,1.498920957405313,1.389825851097129,1.3051271057325313,1.5292216566700216,1.5531466661372353,0.7242628545374347,1.5395068307876327,0.8663853590246118
1.5416480382184619,1.5579658107864043,1.5542719094128392,1.570765082155932,1.5596627097071818,1.5442596096598018,1.3728659738494933,1.5235666677374273,1.381485059806961,1.5661685389017377,1.502853843534273,0.9180208416108867,1.4689219520087207,0.35227826283052727,1.5638530394289991,1.075105740895778,1.4265107472518372,0.7745506275437928,0.4104646803081629
1.5145301097056192,1.5696662369493735,1.537900922934327,1.5625796415737883,1.5081102276730152,1.555190351068787,1.2883714490148312,1.5308475370742585,1.4073798974298903,1.562057735784353,1.4286914589428015,1.4511303950021501,1.5581387659063317,0.5300270322995566,1.5599732275659086,0.8845395206058752,1.171507932484583,0.6672897873930622,0.7498798345425025
1.4249305545160882,1.532001233441912,1.379534308611551,1.5217540837748993,1.470626358379491,1.5542095066574748,1.520055563696931,1.5045730017629713,1.5506260010745236,1.5669586331194536,1.5607377147203063,1.0281310987199923,0.7111204686794688,0.8328043451103891,1.5707963261832047,1.4333942591494961,0.3120533442769169,0.3691329928246082,0.9714086702952756
1.5384688598571052,1.5503499377444656,1.5133707247276926,1.570613662227188,1.5633349856273058,1.4612493733746634,1.2214789208291617,1.5328278344122264,1.5169940118227208,1.4345898451598775,1.5293435528307242,1.3923582053353205,1.463970729572651,1.1353136542025872,1.5698376681830362,1.0936377946188556,1.3462563275897619,0.4213982622198538,0.25674965466234734
1.4026505803503486,1.3785343391263054,1.5441872096752687,0.9795698019003967,1.2801408226483604,1.3374888370646971,1.313587296603255,0.7546537541040306,0.9996722052982328,1.0685515486129469,1.2559701957959226,1.286774646218392,1.2324831816066883,1.1800279709645836,1.5095256982536627,1.5208309345859568,0.6551303907012253,1.4504460113174609,0.16446439048862319
1.223346172266383,1.5532025531736213,1.3277250492817558,1.0089578017604093,1.3611936330322185,1.4160938766976185,1.5686125189422333,1.2132094451960254,1.525685876309551,1.4066452813753896,1.2818132141927832,1.552018568004998,1.4833281631995703,1.3472313326945298,1.5193441533733556,1.543122594375709,1.4240879974488359,1.4300750553379202,1.3376374148007972
1.5479961696000322,1.5214146086820712,1.3170702127464198,0.8614004570410255,1.5663738889199121,1.3680789863964296,1.521531357448645,1.3555384992543476,1.13434757747656,1.4526356725500347,1.4337640185158012,1.3067414918129232,1.2872195943768194,0.9383469057766078,0.5960682117230145,0.45281669850196615,1.5409699119408682,1.4982749296932079,0.20976231105993826
1.506071532583648,1.3859093274076164,1.2424442435430574,1.0833689445040693,1.5486100391732223,1.4084908039198059,1.5544310464715252,1.5064057570933034,1.0506361119980536,1.3541498420647822,1.2564281600912477,1.3629525439974657,1.0464993591872296,0.8034082157271516,0.9154437224008742,0.49943579515669445,1.5523309317425018,0.4246189094100751,0.23799662060638027
1.5597030548869195,1.183654526210428,1.1262155066877877,1.2987328167514989,1.3855226356604244,1.3587156997047731,1.330004013593711,1.3218267960824324,0.655152215468501,1.228364020765156,1.506273748690243,1.4436962358481022,0.6585621716288202,1.2557644662617047,1.5365518903054791,1.230635456331795,0.9128159272207356,0.8454220123068266,1.3910343240858967
1.5067137278252907,1.5017904836152385,1.5142344978804925,1.5592085514560599,1.385885748024783,1.2979671546871379,1.5538202620861012,1.4127352397738817,1.5123333064449938,1.4689754831656419,1.474744015310673,1.5273997677823696,1.5001536561633024,1.3820643150947092,1.2488652662892326,1.43981864639823,1.0893983139142576,1.4522725341955363,0.06223890782935531
1.4957534313319067,1.5325864587912597,1.494791325037132,1.3243241495508764,1.5634236071866485,1.5707193175468206,1.4029188159657415,1.2917554741314068,1.4812577193750038,1.5508030273280027,1.5226261917265864,1.4896947254115636,1.2554055990376503,1.5635615395656381,1.5059253171238396,1.067915106808614,1.5571017323774665,0.7894106365688998,0.00044721359910904126
1.5187901652245839,1.5429435906765934,1.461341169060199,1.3739894750193364,1.4270157040403042,1.4567679214628626,1.5359838418296754,1.5575730187587546,1.0214350549148934,0.9932696616538743,1.4526469978319212,1.223892649004518,1.2807762419192925,0.7923780577088969,0.9919028774759552,0.6020874215352869,1.5344217645100144,1.5483471233888317,0.885471473903769
1.442797504238465,1.5395008463362025,1.5534364837473131,1.5340430581388749,1.2902834264631038,1.2343907850279425,1.5259202046509055,1.5392625349208562,1.4964927431790918,1.4348417661558779,1.5361759259415035,1.482293466812316,1.3969953605237786,1.3694219975528972,1.1800354595348415,1.5469318924716289,1.2864441499989592,1.1881734026491257,0.027797416722294844
1.556596020214589,1.4419290778487726,1.5063058903286544,1.5707962841253658,1.557904375231151,1.3896431945339036,1.3103801046473593,1.505242775799414,1.3846224483050664,1.5022350569396767,1.5102725371757895,1.4129621690058463,1.5582222555791794,1.251567196156906,1.5604096027212624,1.1280212207030489,0.8255732355930453,0.15034123120895168,0.11160564029279224
1.5705859942709297,1.512955251578847,1.4015951026082607,1.1454987986541056,1.5348264746825069,1.1882697957665165,1.2074023929847262,1.4453053883653952,1.1466068148864184,1.5136947714099367,1.381236416194549,1.5100254116127394,1.2512832852209497,1.5544097173196831,1.4826482314326654,0.8525131177834645,1.030371695423825,0.41611425070607544,0.9034211076701724
1.4782298390544,1.4391103605804836,1.4811565299999494,1.546383505735661,1.5512414224962534,1.5624542166491031,1.5143393682720632,1.4198047312515347,1.5471719231158994,1.5684295970963535,1.5232492707433256,1.3494468735746514,1.388042722304016,0.9251319886236863,1.5707963267948863,1.5519244229382994,0.2172020137670207,1.5423222397588758,0.31776063756004297
1.3966010417915324,1.5627143623965658,1.5349427395808461,1.4613060621334257,1.5188389278282508,1.3940940701615938,1.560399915978925,1.5697980611029696,1.5562395953162385,1.508447632326328,1.4050645149504255,1.4623943814072298,1.5702604505679252,1.489326737000127,1.5578290016615317,0.49821522873641855,0.9143705212763608,0.9651732231830337,1.0723701387334175
1.5512510516604407,1.5235425545754249,1.497486562477849,1.4729769840923175,1.4713454205216223,1.5049493738394475,1.4929712346480468,1.2910304355533928,1.5526989147116217,1.5707893930685353,1.5620004892169268,1.19010286176707,1.1244575071726781,0.9691516527960924,1.5707963267948268,1.392941886404839,0.44714882599880273,0.774388497425964,0.37323826967010526
1.5385341835641813,1.5435155558635385,1.317786460411065,1.3360924419738638,1.5148413630550002,1.5110019045968892,1.4836862553300905,1.4318109065001297,1.4723727071578965,1.5706000676702403,1.4656780364017923,1.0507852773394004,1.2821149110300245,0.5096704132623161,1.570796326781866,1.4396543567534028,0.6202273539167058,0.5487985682937938,0.45400459107302843
1.2950122414951755,1.567296127171041,1.4547244473719316,1.0599289036037463,1.4445541688321788,1.2988684244545199,1.4964715290672643,1.5451050138947149,1.3222837791233015,1.3076273354257013,1.4498028470720896,1.4268392084470976,1.0870171345821753,0.6961921332160703,1.1116394854280849,0.34396486670036786,1.5091651435318922,1.3116151267611953,0.5469369749693058
1.4906116466260553,1.5267832228374967,1.457959269377526,1.5644668439112555,1.5120970090111598,1.553059514179107,1.391399958012439,1.4806523934592828,1.1640047709003718,1.3860581988752054,1.0108123383023375,1.407270035414078,1.4917944424908032,1.0318371623676892,1.5639525720061562,1.1017936232641514,1.1288760925366188,0.6436277655940051,0.8958691301221751
1.4960033776500423,1.522046054855743,1.479384778511017,1.3531736021240584,1.5624950663061852,1.5657605525140967,1.5682780850967402,1.5499157759129574,1.0073320500862895,1.5427865967867322,1.467056338559942,1.376580313856666,1.2674023467104365,0.6280285276105729,0.5727331384593481,0.8802499064403853,1.4498885795930458,1.2729807220020632,0.8209160642121497
1.5350560016013137,1.5521464330340458,1.3084090151027785,1.5636159675561925,1.1466065872296614,1.1697491280122896,1.0104663942969476,1.5274215936986244,1.3169512961568466,1.3032697744521455,0.8464105673073236,1.4834875377913124,1.5594342163532067,0.8988071510394064,0.9767114120160733,1.25520928297485,0.9698842731969666,1.460385975376068,0.05329020425152339
1.5346768994863782,1.5388022399737848,1.5691030315500722,1.5603755043796474,1.4353903026270067,1.325898087219292,1.530813708635954,1.4595206644754948,1.48573190540128,1.5361253036384173,1.4658736130707835,1.2807167858487296,1.567948453968301,1.4503939898692482,1.010216049260114,1.4042899032020941,1.2298981690272288,1.3315709422877335,0.019208914022216975
1.4215389663118578,1.4748151811027537,1.500186688271075,1.4428594009162443,1.561694590672714,1.443661216960828,1.3889627877394504,1.5281549797235199,1.5623499973715784,1.1050495787801409,0.8203556416276329,1.4997214884773604,1.5632091466860956,0.9586298769008381,1.5029060144529889,0.8272641154454604,0.3816021849951013,0.22886201392324837,1.2265013968031404
1.445998817769694,1.553658900774037,1.5594211205731676,1.5376419470627494,1.0363418777109756,1.343355693788937,1.1608344734572957,1.5442591041187594,1.340497756474509,1.32697016932174,1.4471449136866168,1.5120074624757662,1.5682660834825404,0.5333002108504526,1.4648987829982352,1.2481012786707135,1.5176044820938404,0.8375812079354712,0.2603432827241989
1.5068681374991202,1.5589613556602648,1.222632586152166,1.3859005620499696,1.5634041396552063,1.5425434420722817,1.2686920542099531,1.2569456157686056,1.2855245241015973,1.303142177759506,1.4416798258711314,1.4196174872294165,1.449849165923275,1.5678730642338214,1.4629967728025983,1.3377768043212401,1.5128234716970654,0.8885040695265605,0.03697325974702523
1.5034413830367843,1.413056237617078,1.5387116619546715,1.4687121632350137,0.5898021625006419,1.5173337223777377,1.31615109484747,1.4895745473553388,1.3394316268779587,1.4550681470723985,1.372963924030713,1.335496462944712,0.4747099683597175,1.543263018854881,1.103794197907951,1.48442844202755,1.356660341533695,1.0059090393948267,1.4952963134488404
1.5105241684158404,1.3831548201795247,1.4909640494307566,1.506846638178117,1.2367073408352676,1.3571142272702217,1.446244738958795,1.5278363823476806,0.944512863483187,1.501729669871624,1.3586028944105606,1.5385163289578858,1.5579731189448023,1.2086751721958207,1.417595836758172,1.40225716025432,1.3525697861116617,0.21995433216974308,0.09122647822782834
1.486194073751443,1.5259007541338867,1.4549606209538894,1.0260037436791227,1.3341610870566054,1.488847442557667,1.5705484175311824,1.3259320752202286,1.5694225915838045,1.5689000633429937,1.4248526786158116,1.50325590004193,1.5676612863433355,1.476223047490629,1.5260772026990936,1.570666623047816,0.8597517201813756,1.5576903021408195,0.9536343923960725
1.312309680952919,1.4068940208596632,1.5206829666792547,1.4247132485159606,1.2192201720656992,1.3949043979898856,1.2668003700343535,1.1614071512347264,0.6757860612565192,1.5123334346682356,1.5284501336537917,1.5117370827648529,1.1492997562239904,0.8922652033049921,1.5490998620434764,1.5425405382037656,0.40457582250848134,1.2351215095533816,1.5571037976261448
1.2274809437891638,1.5577943482638643,1.5105126559822135,1.5256923777390825,1.5041792555045987,1.3438656599712,1.4796701545977404,1.4829937295651907,1.384472836963677,1.564618220559065,1.5611627571122026,1.3411344678387727,1.5683280710341523,1.3155004597721978,0.8699487117767435,1.3355689095176349,1.30853178395595,1.5188657760635407,0.03916087725238754
1.549720777137132,1.5305631727764066,1.3937368694975014,1.1100246690238653,1.5057849968756465,1.531416987595448,1.5572222505963829,1.512844028342967,1.3147812229455038,1.2180683702395128,1.3183491011947301,1.3468037532269623,1.372309861736304,0.5953456546866402,0.9727086016946025,0.8706043906882039,1.5349771195623132,0.17151177608005103,0.038651696957332386
1.3687416779145913,1.5419153348354104,1.3955686333295763,0.6679538863952416,1.1805691985340163,1.4060840429321295,1.5707662767159527,1.2337625350367893,1.3755903032473717,1.4812557723041981,1.2274121733738208,1.437711853446828,1.4909042852241603,1.5026381744997055,1.5671908384176705,1.5621601457702106,0.7521370068433278,1.5687005753769943,1.0977193242468226
1.3716753678086777,1.4565469569318692,1.5217016988680787,1.5117439970755655,0.8914861188345415,1.5222527800498378,1.3312190594626554,1.43062292227463,1.3776095440048166,1.5147111565572244,1.504716804244649,1.1673790522927854,0.9859330784451588,1.5418702597273293,1.4882562977360336,1.02991650944202,0.22844390756149485,1.4669468257977634,1.316420479244455
1.4372502794628321,1.4110202684414257,1.2843556821801845,1.4289692385845443,1.4630633653741052,1.428547061166116,1.0483158036326383,1.4462955618291384,1.1706672042733908,1.3315045095550426,1.482556029841292,1.5035070081317043,1.280310873270205,1.4486682570721034,1.5629321898336335,1.4971516068742905,0.07724131490725701,1.0640465075866774,0.8301138849027901
1.4341634424682428,1.4809735519969678,1.4917682725858457,1.412381936449761,0.6113328633789062,1.547888622592394,1.4139167962058998,1.3273785883681566,1.3678919462482226,1.5033884820720669,1.4474072015689334,1.07976251565457,0.5376956371739451,1.4476391971716267,0.9468723899020771,1.2543437303255438,1.3604327940006582,1.3735157870494248,0.6869488753665843
1.4697530188252586,1.5409248096198553,1.5132858063327745,1.5101201719589277,1.5699129924991422,1.570785934118829,1.3291919307417261,1.236170001088446,1.4856822046406855,1.4903708340379853,1.541820053808177,1.566275087251268,1.4429170087020409,1.5083437400272866,1.3981031975339016,1.4462742383653129,1.3873276453450978,1.01018552459549,0.10492947003453633
1.4595309662216096,1.5455399428941152,1.4668367438718393,1.468758088363894,1.2446906796555586,1.490982460150726,1.258804688575353,1.4174936560298703,1.5124531569539428,1.0642390615991293,1.103255447444375,0.9630999815588113,1.2187222269297364,0.5122439277659994,1.1497671294838676,1.5377303602099848,1.1647320881749783,0.5886894824481437,0.11613574137201216
1.4944053613716166,1.5537484714474592,1.4254350847081743,1.4710551558593112,1.5161348548932123,1.5447627814889962,1.5179927915263116,1.487091798365299,1.5370389343589346,1.570684683900795,1.538048332325288,1.2492748269012406,1.1383764251191797,0.8141547618188737,1.5668590909835378,1.5426093436354005,0.14706438138991013,1.4173324090620025,0.34834998018256613
1.5694003652889046,1.5692938631839881,1.4216558856331716,1.5695584476070734,1.5606616096949686,1.570659102159478,1.2966711815807257,1.1293351003298786,1.236806263066194,1.320605273540757,1.5591101195473716,1.3006737316092463,1.2239757991862914,1.517047012908923,1.5415324034669822,1.2643952112441892,1.519370918877211,1.4038006232890563,0.00057581856547154
1.5176369461851946,1.570508011616904,1.5355848871663489,1.5520921546645692,1.486780912305562,1.5566526951437412,1.375742899328947,1.4422469402348508,1.3664032164300077,1.5426351396188362,1.4787607003937526,1.3447299176209047,1.468396725084926,1.3279991789980998,1.5665743382449906,0.784491966447789,1.2388612449394925,0.23376891932226923,0.43294019596155164
1.5702731657632507,1.5065644232221223,1.4777672395966333,1.4272541537660521,1.4567045068260012,1.3928815299542283,1.3708528849036212,1.4944652677499173,1.2821829019713602,1.2874053358755049,1.2256553735269033,1.5471888160337732,1.5196725635364416,1.4223139489093004,1.5459248840903552,1.4727417396428273,1.0605340527370877,0.06207019737898579,0.09503116248429494
1.307564480907279,1.4608823495112666,1.545353578566931,1.550803809933627,1.2106789254813684,1.2177527427631252,1.504863474011318,1.4350609307249123,1.2161043662446234,1.527461287105919,1.4691756562936387,1.359988560362953,1.4932351733015032,1.3937454703521066,0.5387920150861518,1.462381227290754,0.7448192875927871,1.1974893276026628,0.3799037965220605
1.5496048119825063,1.478594971337497,1.5002475705818326,0.960862497066127,1.1804440298486738,1.396401574542201,1.5197388073018414,1.48141638660254,1.1593290801320377,1.2877076416305733,1.4897924362492112,1.2705113068579608,1.1389093996380089,1.117772898748669,0.5300672595725855,1.071723903911095,1.5665052479628747,1.352557035909148,0.8996807291429801
1.5583195084619774,1.4160563740844778,1.518921176971645,1.4755375071022891,1.558641736489198,1.4417165296292025,1.3839928620097153,1.5377781353048834,1.1704349537201728,1.272502657094409,1.3880064035123278,1.5663227077142206,1.5394523717073856,1.4136882694585213,1.5407833361157304,0.7985807783548194,1.3085792318539602,0.14707363721724517,0.32999390741030227
1.5497831490666854,1.3860416931682078,1.439732581051374,1.0466988319308652,1.2056996677475178,1.2846994172956736,1.2657947900974944,1.4238264410248334,0.5632159187483882,1.392551748821319,1.3697767718576455,1.419915686487986,1.2971316184355948,1.1068841950117763,1.5695829890686137,1.5427097301883301,0.9286456211845895,0.26722136701744503,1.0588304679713736
1.5357250418718333,1.5515736006358052,1.559882240340175,1.5646349656609908,1.5228047944626364,1.4925975182772446,1.2798712022943384,1.397574294117653,1.3950072200423551,1.4052843405971396,1.5048757656667149,1.5211776595680744,1.5614112623365441,0.8614332430005198,1.5705302409884456,0.8010773248113281,1.1076720608372286,0.8031870366613084,0.629650768808122
1.5113729428219296,1.4765025982539373,1.4423126489177813,1.539702929767327,1.547657545807943,1.5527628458585188,1.4950411096029996,1.3889466409657603,1.4802821854324266,1.570795424856735,1.5310025410583579,1.3440186408604708,1.3322581123983557,0.660352714020446,1.570796190708954,1.4988231213257865,0.19202900109537646,1.3047335868233534,0.1981754505198946
1.5303060832737772,1.5635310331759373,1.274261985715436,0.966082128813687,1.0980812815949714,1.285167591261155,1.413940166355184,1.5285143944624735,1.0240782257678527,1.1839206474228323,1.2744079390324448,1.3305340880692205,1.5660937909843664,1.2728687241908325,1.4325463909924079,1.4204739683198155,0.42694890874053026,0.9334452175229931,1.3595640079981726
1.525361686982063,1.508680446816116,1.5262175952881794,1.2455669649060483,1.412501101506201,1.3926878161708363,1.1312214476568965,1.5449341915407113,0.4570829422781942,1.3235570284277816,1.3749236887814258,1.281906772158684,1.0932920155167494,1.3993217600997188,1.227513598526531,1.5202985687883128,1.523920329278588,0.18650782323154944,1.1894640838043742
1.486684841963842,1.5376480855756733,1.1406565808387834,1.570796299934488,1.5593515974982493,1.4639436212324912,1.4789268284912782,1.4135312333890442,1.453007777960021,1.4867420490651926,1.4444048632930158,1.4000678276443441,1.4812739881686592,0.6056292887026972,1.5707796220169714,1.0010346869227942,0.8954913896190321,0.683491338441127,0.9128942275518769
1.5682774136095554,1.4829282214604462,1.1948379603056463,1.562940041542942,1.516515634535851,1.5707963265432554,1.2662912519316756,1.3087122360552959,1.4378766784732113,1.516769526874461,1.5603181509938062,1.5348437666260386,1.3778783682980706,1.5045367963198728,1.5455006517407086,1.2103487253027043,1.4530289222889587,0.6471494835735134,0.006425036795365304
1.3883324137375743,1.5267604520818385,1.5657647105902246,1.5509698389596371,1.4553978503064189,1.4010469887407657,1.4529506053785617,1.545082703073554,1.3971782087937725,1.420149414973252,1.4339389244047458,1.4603108150570003,1.5705852920407297,1.3545910741740461,0.5057446798522892,0.7473844616051226,0.7621432374949296,1.0095821867916828,0.3341266732660666
1.4772594456032166,1.3924379929108386,1.2065996237187515,1.3691864838990557,1.2372081215730648,1.4487395570402362,1.1688759773904616,1.4912887788907319,1.5312780937768111,1.1623340587886783,1.3062207452226613,1.3007564947062342,1.5380001205775626,0.7602756934162298,1.2251696604329756,1.4597051346378007,1.4612101284352987,1.3863927154241054,0.2666084553249002
1.326076474847774,1.5221742634276787,1.539432372076032,1.4256956294857286,1.2944060947617215,1.1214500522877966,1.3460381810106574,1.5687711411111196,1.339373475471656,1.3528265931168224,1.4528969514385741,1.5377314905792698,1.5523628629553843,1.4047664674543423,0.6100288023019093,1.4107816710275165,1.1550921006751598,1.1052224279389165,0.05813062894679521
