"X","V2","V3","V4","V5","V6","V7","V8","V9","C2","C3","C4"
452,0.04,0.0700000000000001,0.02,0.46,0.5,0,0.48,0.22,1,1,0
453,0.04,0.05,0.03,0.62,0.5,0,0.47,0.22,0,1,1
455,0.02,0.03,0.03,0.5,0.5,0,0.49,0.22,1,1,0
456,0.0600000000000001,0,0.01,0.46,0.5,0,0.48,0.25,1,0,0
457,0.01,0.03,0.01,0.16,0.5,0,0.48,0.26,1,0,1
458,0.01,0.04,0.06,0.44,0.5,0,0.51,0.22,1,1,0
459,0.04,0.1,0.02,0.74,0.5,0,0.53,0.25,0,1,1
460,0.08,0.12,0.04,0.67,0.5,0,0.52,0.22,1,1,1
461,0.05,0.04,0.11,0.13,0.5,0,0.48,0.26,1,0,1
462,0.18,0.02,0.02,0.28,0.5,0,0.49,0.22,1,1,1
463,0.14,0,0.04,0.22,0.5,0,0.5,0.28,0,0,0
465,0.02,0.15,0.08,0.18,0.5,0,0.52,0.25,1,0,0
466,0.0700000000000001,0.04,0.08,0.14,0.5,0,0.49,0.26,1,0,1
467,0.04,0.11,0.08,0.18,0.5,0,0.56,0.45,0,0,1
468,0.06,0.02,0.09,0.25,0.5,0,0.45,0.22,0,1,1
469,0.02,0.1,0.08,0.13,0.5,0,0.44,0.3,0,1,0
470,0.09,0.04,0.09,0.17,0.5,0,0.46,0.26,0,0,0
471,0.4,0.32,0.15,0.71,0.5,0,0.45,0.63,1,1,0
472,0.09,0.0600000000000001,0.01,0.22,0.5,0,0.56,0.22,1,1,1
473,0.1,0.08,0.05,0.14,0.5,0,0.48,0.22,1,1,0
474,0,0.08,0.19,0.21,0.5,0,0.5,0.32,0,0,0
475,0.14,0.04,0.16,0.33,0.5,0,0.5,0.32,0,1,0
477,0.01,0.03,0.09,0.32,0.5,0,0.44,0.55,1,0,0
478,0.19,0.01,0.08,0.27,0.5,0,0.39,0.22,1,1,0
479,0.01,0.04,0.02,0.3,0.5,0,0.53,0.4,1,0,0
480,0.03,0.08,0.01,0.44,0.5,0,0.47,0.22,0,0,0
481,0.17,0.13,0.17,0.19,0.5,0,0.45,0.26,0,0,0
482,0.09,0.02,0.09,0.13,0.5,0,0.55,0.25,0,1,0
483,0.21,0.24,0.14,0.37,0.5,0,0.52,0.31,1,1,0
484,0.32,0.27,0.19,0.37,0.5,0,0.49,0.22,1,1,0
485,0.16,0.12,0.12,0.3,0.5,0,0.43,0.28,1,1,0
487,0.07,0.24,0.09,0.14,0.5,0,0.55,0.22,0,0,1
488,0.26,0.15,0.1,0.28,0.5,0,0.5,0.27,0,0,0
489,0.36,0.0700000000000001,0.18,0.38,1,0,0.45,0.25,1,1,0
490,0.15,0.18,0.09,0.37,0.5,0,0.5,0.3,0,0,1
491,0.1,0.04,0.04,0.26,0.5,0,0.47,0.31,1,1,0
493,0.21,0.24,0.13,0.36,0.5,0,0.46,0.22,1,1,0
494,0.05,0.02,0.03,0.52,0.5,0,0.53,0.25,1,1,1
495,0.04,0.01,0.03,0.56,0.5,0,0.51,0.41,1,1,1
496,0.35,0.14,0.13,0.23,0.5,0,0.47,0.22,1,1,0
497,0.4,0.28,0.15,0.34,0.5,0,0.56,0.22,1,1,0
498,0.01,0.06,0.06,0.17,0.5,0,0.52,0.37,0,0,0
499,0.13,0.14,0.04,0.22,0.5,0,0.56,0.31,0,0,0
500,0.08,0,0.03,0.16,0.5,0,0.49,0.22,1,0,0
501,0.06,0.03,0.02,0.52,1,0,0.51,0.22,0,1,1
503,0.06,0.17,0.05,0.27,0.5,0,0.53,0.27,0,0,1
504,0.35,0.38,0.06,0.54,0.5,0,0.72,0.22,1,1,0
505,0.22,0.0700000000000001,0.05,0.18,0.5,0,0.48,0.22,0,1,1
506,0.4,0.33,0.09,0.49,0.5,0,0.45,0.22,1,1,1
507,0.37,0.43,0.01,0.37,1,0,0.47,0.32,1,1,0
508,0.12,0.0600000000000001,0.22,0.32,0.5,0,0.49,0.22,0,1,0
509,0.38,0.34,0.0599999999999999,0.36,0.5,0,0.64,0.22,1,1,1
510,0.06,0.04,0.03,0.14,0.5,0,0.5,0.31,0,0,1
511,0.03,0.01,0.03,0.28,0.5,0,0.46,0.22,1,0,1
512,0.28,0.11,0.09,0.33,0.5,0,0.43,0.22,1,1,0
514,0.09,0.27,0.11,0.37,0.5,0,0.46,0.3,1,1,0
515,0.45,0.11,0.18,0.49,0.5,0,0.46,0.22,1,1,0
516,0.13,0.05,0.0599999999999999,0.18,0.5,0,0.58,0.22,0,0,1
517,0.07,0.02,0.12,0.22,0.5,0,0.51,0.26,0,1,0
518,0.03,0.01,0.07,0.55,0.5,0,0.52,0.22,1,0,1
519,0.07,0.17,0.03,0.16,0.5,0,0.45,0.22,0,0,0
520,0.06,0.11,0,0.24,0.5,0,0.54,0.33,0,0,0
521,0.01,0.08,0.01,0.61,0.5,0,0.49,0.22,0,1,1
526,0.05,0.08,0.07,0.13,0.5,0,0.51,0.42,0,0,0
528,0.03,0.09,0.13,0.18,0.5,0,0.51,0.22,0,0,0
529,0.19,0.01,0.04,0.65,0.5,0,0.54,0.31,1,1,1
530,0.04,0.05,0.04,0.22,0.5,0,0.47,0.22,1,0,0
531,0.01,0.01,0.01,0.47,0.5,0,0.45,0.22,0,0,0
532,0.03,0.35,0.15,0.21,0.5,0,0.5,0.25,0,0,0
533,0.01,0.04,0.03,0.17,0.5,0,0.5,0.26,1,0,0
534,0.05,0.04,0.08,0.17,0.5,0,0.46,0.75,0,1,0
535,0.03,0.02,0.05,0.16,0.5,0,0.49,0.22,0,0,0
536,0.03,0,0.0599999999999999,0.57,0.5,0,0.49,0.22,1,0,1
537,0.13,0.15,0.05,0.2,0.5,0,0.52,0.33,1,1,1
538,0.03,0.17,0.07,0.17,0.5,0,0.39,0.25,0,0,1
539,0.29,0.01,0.04,0.3,0.5,0,0.47,0.47,1,0,0
540,0,0.13,0.14,0.18,0.5,0,0.54,0.43,0,1,1
541,0.01,0.15,0.11,0.19,0.5,0,0.43,0.22,1,0,1
542,0.1,0.12,0.18,0.23,0.5,0,0.47,0.26,0,0,0
543,0.1,0.12,0.05,0.15,0.5,0,0.5,0.27,0,0,1
544,0.16,0.12,0.03,0.28,0.5,0,0.47,0.27,0,0,1
545,0.1,0.12,0.18,0.23,0.5,0,0.48,0.26,0,0,0
546,0.16,0.11,0.02,0.26,0.5,0,0.48,0.27,0,0,1
547,0.01,0.02,0.0599999999999999,0.24,0.5,0,0.5,0.22,0,1,1
548,0.01,0.13,0.03,0.66,0.5,0,0.51,0.22,1,1,1
549,0.02,0.05,0.03,0.48,0.5,0,0.47,0.26,0,1,1
550,0.23,0.09,0.09,0.28,0.5,0,0.52,0.22,1,1,0
551,0.08,0.08,0,0.19,0.5,0,0.43,0.22,0,0,0
552,0.32,0.16,0.01,0.41,0.5,0,0.43,0.26,1,1,1
553,0.01,0,0.01,0.2,0.5,0,0.57,0.52,1,0,1
554,0.31,0.01,0.05,0.12,0.5,0,1,0.25,0,0,0
555,0.23,0.11,0.01,0.36,0.5,0,0.52,0.56,0,0,1
556,0.04,0.02,0,0.11,0.5,0,0.51,0.41,1,1,0
559,0.19,0.09,0,0.19,0.5,0.83,0.46,0.22,1,1,0
561,0.02,0.02,0.1,0.44,0.5,0,0.5,0.22,1,0,0
562,0.23,0.0700000000000001,0.11,0.26,0.5,0,0.49,0.26,1,1,0
564,0.17,0.02,0.04,0.25,0.5,0,0.51,0.22,0,0,1
565,0.03,0.08,0.01,0.28,0.5,0,0.48,0.22,0,1,1
567,0,0.01,0.05,0.63,0.5,0,0.48,0.22,0,0,0
568,0.21,0.04,0.09,0.22,0.5,0,0.49,0.28,1,1,0
570,0.02,0.11,0.16,0.21,0.5,0,0.48,0.22,0,1,0
571,0.0600000000000001,0,0.06,0.18,0.5,0,0.51,0.22,1,0,0
572,0.09,0.04,0.1,0.21,0.5,0,0.52,0.33,0,1,1
573,0.08,0.05,0.09,0.2,0.5,0,0.46,0.22,1,0,0
575,0.15,0.05,0.03,0.13,0.5,0,0.48,0.22,0,1,1
576,0.06,0.34,0.04,0.2,0.5,0,0.53,0.4,0,1,1
577,0.0600000000000001,0.16,0.01,0.28,0.5,0,0.45,0.22,1,1,0
578,0.2,0.03,0.03,0.27,0.5,0,0.51,0.22,0,0,1
579,0.03,0.07,0.09,0.21,0.5,0,0.6,0.22,0,0,1
580,0.31,0.32,0.04,0.35,0.5,0,0.58,0.22,1,1,1
581,0.3,0.25,0.02,0.33,0.5,0,0.52,0.22,1,1,0
582,0.04,0.01,0.12,0.67,0.5,0,0.52,0.22,0,0,1
583,0.17,0.03,0.01,0.44,0.5,0,0.44,0.27,1,1,1
584,0.01,0,0.08,0.47,0.5,0,0.51,0.36,1,0,1
585,0.05,0.03,0.03,0.2,0.5,0,0.45,0.25,1,1,1
586,0.12,0.18,0.02,0.16,0.5,0,0.47,0.44,0,0,1
588,0.01,0.02,0.03,0.55,0.5,0,0.49,0.65,0,0,1
589,0.11,0.1,0.06,0.23,0.5,0,0.45,0.22,1,1,0
590,0.04,0.24,0.04,0.65,0.5,0,0.46,0.43,0,1,0
592,0.03,0.0600000000000001,0.1,0.13,0.5,0,0.53,0.22,0,1,1
593,0.07,0.01,0.02,0.22,0.5,0.83,0.5,0.22,0,1,1
594,0.17,0.17,0.19,0.54,0.5,0,0.49,0.22,1,1,0
596,0.4,0.03,0.1,0.26,0.5,0,0.48,0.31,1,1,0
597,0.18,0.02,0.03,0.21,0.5,0,0.57,0.3,1,1,1
599,0.09,0.19,0.01,0.82,0.5,0,0.56,0.36,0,1,0
601,0.1,0.19,0.05,0.12,0.5,0,0.47,0.38,0,0,1
602,0.11,0.13,0.03,0.4,0.5,0,0.5,0.22,1,1,1
604,0.02,0.07,0.05,0.38,0.5,0,0.54,0.22,1,0,1
605,0.08,0.05,0.07,0.2,0.5,0,0.48,0.22,0,1,1
606,0.08,0.09,0.11,0.3,0.5,0,0.52,0.11,1,0,1
608,0.07,0.04,0.02,0.64,0.5,0,0.53,0.22,0,1,1
609,0.01,0.03,0.13,0.36,0.5,0,0.51,0.22,1,0,1
610,0.11,0.02,0.09,0.38,0.5,0.83,0.48,0.24,1,1,1
612,0.11,0.08,0.13,0.52,0.5,0,0.53,0.28,1,1,1
613,0.04,0.07,0.07,0.29,0.5,0,0.5,0.22,1,0,1
615,0.04,0.06,0.12,0.4,0.5,0,0.41,0.11,0,0,1
616,0.05,0.05,0.16,0.35,0.5,0,0.52,0.26,0,0,1
621,0.0700000000000001,0.01,0.1,0.49,0.5,0,0.54,0.28,1,1,1
623,0.13,0.11,0.05,0.44,0.5,0,0.52,0.22,0,0,1
624,0.04,0.03,0.1,0.35,0.5,0,0.5,0.22,1,1,1
625,0.13,0.1,0.03,0.47,0.5,0,0.54,0.22,1,1,1
627,0.09,0.04,0.0599999999999999,0.46,0.5,0,0.49,0.27,1,1,1
629,0.11,0.05,0.03,0.41,0.5,0,0.49,0.22,0,1,1
630,0.09,0.04,0.01,0.53,0.5,0,0.53,0.31,1,1,0
631,0.12,0.03,0,0.37,0.5,0,0.49,0.22,1,0,0
633,0.05,0.15,0.01,0.13,0.5,0,0.51,0.22,1,1,0
634,0.09,0.25,0.02,0.16,0.5,0,0.49,0.22,0,1,0
635,0.27,0.27,0.16,0.27,0.5,0,0.56,0.22,1,1,0
636,0.02,0.0700000000000001,0,0.42,0.5,0,0.47,0.36,1,1,0
637,0.06,0.17,0.01,0.29,0.5,0,0.5,0.22,0,0,0
638,0,0.05,0.06,0.55,0.5,0,0.52,0.22,0,0,0
639,0.17,0.04,0.07,0.2,0.5,0,0.45,0.33,0,0,0
640,0.02,0.11,0,0.26,0.5,0,0.46,0.22,1,1,0
641,0,0.03,0.09,0.46,0.5,0,0.45,0.22,0,0,0
642,0.01,0.0700000000000001,0.02,0.61,0.5,0,0.5,0.22,1,1,0
643,0.02,0.01,0,0.43,0.5,0,0.51,0.22,1,0,0
644,0.03,0.11,0.11,0.12,0.5,0,0.59,0.28,1,0,1
646,0.02,0.0700000000000001,0.11,0.24,0.5,0,0.48,0.51,1,1,1
647,0.14,0.11,0.01,0.27,0.5,0,0.45,0.22,1,1,0
649,0.09,0.08,0.03,0.69,0.5,0,0.46,0.22,1,1,1
650,0.12,0.1,0.04,0.49,0.5,0,0.46,0.22,1,1,0
651,0.14,0.02,0.05,0.12,0.5,0,0.5,0.22,1,0,1
652,0.0600000000000001,0.04,0.03,0.4,0.5,0,0.52,0.22,1,1,1
653,0.08,0.02,0.07,0.62,0.5,0,0.5,0.22,0,0,1
655,0.08,0.09,0.03,0.24,0.5,0,0.45,0.22,1,0,0
656,0.03,0.03,0.05,0.12,0.5,0,0.45,0.22,0,0,1
657,0.02,0.03,0.04,0.28,0.5,0,0.56,0.46,0,0,1
658,0.1,0.14,0.02,0.17,0.5,0,0.51,0.22,0,0,0
660,0.04,0.08,0.01,0.24,1,0,0.53,0.22,1,0,0
661,0.06,0.09,0.01,0.18,0.5,0,0.5,0.28,0,0,0
662,0.08,0.1,0.05,0.19,0.5,0,0.64,0.22,0,1,0
665,0.32,0.3,0.19,0.37,0.5,0,0.59,0.22,1,1,0
666,0.05,0.08,0.22,0.21,0.5,0,0.51,0.22,0,0,0
667,0,0.11,0.04,0.17,0.5,0,0.56,0.22,0,1,1
668,0.0700000000000001,0.14,0.01,0.2,0.5,0,0.66,0.26,1,1,1
669,0.07,0.21,0.0599999999999999,0.18,0.5,0,0.58,0.22,0,0,1
670,0.02,0.03,0.03,0.41,0.5,0,0.47,0.22,1,0,1
671,0.11,0.02,0.01,0.45,0.5,0,0.5,0.27,1,1,1
672,0.12,0.08,0.06,0.14,0.5,0,0.53,0.22,0,0,0
673,0.12,0.02,0.0599999999999999,0.4,0.5,0,0.52,0.27,0,1,1
674,0.13,0.1,0.04,0.26,0.5,0,0.51,0.22,0,0,1
675,0.01,0.13,0.02,0.41,0.5,0,0.45,0.36,1,0,1
676,0.1,0.09,0.12,0.52,0.5,0,0.5,0.31,1,1,0
677,0.29,0.14,0.02,0.13,0.5,0,0.46,0.22,1,1,1
678,0.02,0.1,0.14,0.31,0.5,0,0.49,0.36,0,1,0
679,0.01,0.13,0.01,0.3,0.5,0,0.49,0.37,0,1,1
680,0.04,0.12,0,0.49,0.5,0,0.46,0.27,1,1,0
682,0.16,0.03,0.02,0.29,0.5,0,0.5,0.55,0,0,1
683,0.13,0.05,0,0.17,0.5,0,0.4,0.19,0,0,0
684,0.1,0.15,0.17,0.3,0.5,0,0.5,0.29,0,0,1
687,0.02,0.01,0.04,0.19,0.5,0,0.38,0.22,0,1,1
688,0.14,0.01,0.07,0.27,0.5,0,0.49,0.22,0,1,0
689,0.13,0.19,0.01,0.19,0.5,0,0.45,0.3,0,0,0
691,0.14,0.05,0.03,0.26,0.5,0,0.48,0.26,0,0,1
692,0.06,0.21,0.02,0.34,0.5,0,0.45,0.57,0,0,1
693,0.16,0.01,0.04,0.16,0.5,0,0.47,0.75,0,0,1
696,0.38,0.02,0.09,0.47,0.5,0,0.41,0.22,1,0,1
697,0.19,0.0600000000000001,0.07,0.16,0.5,0,0.39,0.28,0,1,1
698,0.2,0.15,0.04,0.24,0.5,0,0.49,0.22,0,0,1
700,0.02,0.02,0.01,0.15,0.5,0,0.5,0.48,0,0,0
701,0.02,0.15,0.02,0.16,0.5,0,0.47,0.21,1,0,0
702,0.15,0.27,0,0.18,0.5,0,0.54,0.22,1,1,0
703,0.04,0.08,0.07,0.48,0.5,0,0.47,0.64,0,0,1
705,0.39,0.1,0.03,0.39,0.5,0,0.59,0.3,1,1,1
706,0.21,0.02,0.04,0.24,0.5,0,0.47,0.25,1,1,0
707,0.24,0.13,0.07,0.3,0.5,0,0.42,0.31,0,0,1
709,0.34,0.08,0.09,0.57,0.5,0,0.5,0.32,1,1,0
710,0.06,0.11,0.13,0.12,0.5,0,0.5,0.22,0,0,0
715,0.09,0.02,0.05,0.16,0.5,0,0.66,0.22,1,1,1
716,0.01,0,0.06,0.23,0.5,0,0.49,0.22,0,0,0
717,0.1,0.07,0.02,0.1,0.5,0,0.51,0.65,0,0,0
718,0.18,0.07,0.03,0.17,0.5,0,0.51,0.53,0,0,0
719,0.1,0.21,0.03,0.14,0.5,0,0.41,0.22,0,0,1
720,0.27,0.18,0.14,0.22,0.5,0,0.46,0.22,1,1,0
722,0.21,0.01,0.05,0.16,0.5,0,0.52,0.26,0,0,1
723,0.2,0.1,0.01,0.12,0.5,0,0.62,0.35,1,0,1
724,0.15,0.03,0.01,0.26,0.5,0,0.49,0.31,1,1,0
725,0.0700000000000001,0.01,0.01,0.3,0.5,0,0.49,0.22,1,0,0
726,0.01,0.01,0.03,0.16,0.5,0,0.51,0.22,1,1,1
727,0.02,0.06,0.08,0.27,0.5,0,0.45,0.22,0,0,1
728,0.19,0.1,0.07,0.49,0.5,0,0.6,0.26,1,1,0
729,0.01,0.02,0.0599999999999999,0.27,0.5,0,0.52,0.22,1,1,1
731,0.04,0.02,0.15,0.13,0.5,0,0.48,0.22,1,1,0
732,0.11,0.05,0.03,0.53,0.5,0,0.48,0.27,1,1,1
733,0,0.03,0.02,0.7,0.5,0,0.49,0.22,0,1,1
734,0,0.04,0.02,0.16,0.5,0,0.51,0.31,0,0,1
735,0.02,0.03,0.0599999999999999,0.25,0.5,0,0.47,0.22,1,0,1
736,0,0.04,0.05,0.18,0.5,0,0.51,0.31,0,0,0
739,0.1,0.09,0.01,0.1,0.5,0,0.49,0.25,0,1,0
741,0.16,0.11,0.06,0.19,0.5,0,0.46,0.37,0,0,0
742,0.12,0.03,0.07,0.47,0.5,0,0.5,0.37,1,0,0
743,0.08,0.01,0.13,0.13,0.5,0,0.49,0.35,0,0,0
744,0.12,0.07,0.09,0.13,0.5,0,0.49,0.22,0,0,1
745,0.04,0.09,0.08,0.44,0.5,0,0.44,0.22,0,1,1
746,0.25,0.4,0.19,0.24,0.5,0,0.46,0.32,1,1,0
747,0.21,0.03,0.25,0.18,0.5,0,0.61,0.22,0,0,0
748,0.02,0.03,0.02,0.21,0.5,0,0.45,0.22,1,0,0
749,0.31,0.33,0.0599999999999999,0.26,0.5,0,0.43,0.27,1,1,1
751,0.09,0.13,0.04,0.15,0.5,0,0.47,0.22,0,0,1
752,0.18,0.03,0.07,0.3,0.5,0,0.43,0.27,1,0,1
753,0.01,0.17,0.02,0.49,0.5,0,0.52,0.32,1,0,0
754,0.04,0.04,0.04,0.43,0.5,0,0.5,0.27,0,1,0
755,0.26,0.11,0.08,0.35,0.5,0,0.55,0.27,1,1,0
756,0.0700000000000001,0.19,0.01,0.39,0.5,0,0.64,0.22,1,1,1
757,0.01,0.04,0.08,0.35,0.5,0,0.45,0.3,0,0,1
758,0.23,0.21,0.09,0.2,0.5,0,0.46,0.31,0,0,1
759,0.1,0.04,0.07,0.21,0.5,0,0.51,0.22,1,0,1
760,0.01,0.03,0.02,0.35,0.5,0.5,0.49,0.22,0,1,0
761,0.1,0.09,0.04,0.61,0.5,0,0.56,0.3,1,1,0
762,0.01,0.08,0.11,0.25,0.5,0,0.49,0.22,1,1,1
763,0.08,0,0.01,0.2,0.5,0,0.49,0.28,1,0,0
765,0.04,0.08,0.02,0.14,1,0,0.47,0.3,0,0,0
766,0.02,0,0.09,0.15,0.5,0,0.62,0.22,0,0,1
767,0.08,0.01,0.03,0.24,0.5,0,0.63,0.51,0,0,1
769,0.01,0.07,0.03,0.19,0.5,0,0.42,0.22,0,0,0
770,0.06,0.04,0.02,0.19,0.5,0,0.44,0.22,0,0,1
771,0.21,0.13,0.04,0.15,0.5,0,0.43,0.22,0,0,1
772,0.01,0.03,0.07,0.26,0.5,0,0.56,0.22,0,0,1
773,0.25,0.23,0.01,0.28,0.5,0,0.5,0.27,1,1,0
774,0.25,0.23,0.01,0.28,0.5,0,0.51,0.27,1,1,0
775,0.11,0.13,0.01,0.14,0.5,0,0.47,0.22,0,1,1
776,0.28,0.23,0.03,0.26,0.5,0,0.49,0.22,1,1,0
780,0.04,0.05,0.08,0.18,0.5,0,0.47,0.31,1,1,0
781,0.11,0.04,0.14,0.19,0.5,0,0.48,0.3,0,0,0
782,0.09,0.12,0.03,0.13,0.5,0,0.52,0.22,0,0,1
783,0.18,0.19,0.17,0.19,0.5,0,0.45,0.3,0,0,0
784,0.01,0.07,0.0599999999999999,0.49,0.5,0,0.52,0.27,1,0,1
785,0.1,0.12,0,0.62,0.5,0,0.49,0.38,1,1,0
786,0.04,0.09,0.08,0.22,0.5,0,0.49,0.48,0,0,0
787,0.02,0.05,0.02,0.77,0.5,0,0.48,0.36,0,1,1
788,0.28,0.29,0,0.28,0.5,0,0.67,0.22,1,1,0
789,0.25,0.22,0.01,0.3,0.5,0,0.73,0.22,1,1,1
792,0.29,0.2,0.07,0.26,0.5,0,0.46,0.22,1,1,0
793,0,0.11,0.21,0.34,0.5,0,0.5,0.43,0,1,0
794,0.22,0.0700000000000001,0.21,0.14,0.5,0,0.48,0.39,0,1,0
796,0.0600000000000001,0.02,0.03,0.2,0.5,0,0.44,0.22,1,1,1
797,0.46,0.22,0.24,0.39,0.5,0,0.69,0.22,1,1,0
798,0.48,0.22,0.22,0.42,0.5,0,0.65,0.22,1,1,0
799,0.05,0.06,0.17,0.21,0.5,0,0.45,0.4,0,0,0
800,0.1,0,0.21,0.19,0.5,0,0.48,0.31,0,0,0
801,0.11,0.01,0,0.13,0.5,0,0.5,0.32,0,0,0
802,0.12,0.02,0.12,0.18,0.5,0,0.49,0.27,0,1,0
806,0.05,0.04,0.03,0.14,0.5,0,0.51,0.33,1,1,0
807,0.12,0.01,0.01,0.26,0.5,0,0.48,0.39,0,0,0
808,0.24,0.1,0.01,0.23,0.5,0,0.5,0.28,0,0,0
809,0,0.22,0.03,0.13,0.5,0,0.42,0.22,0,1,1
810,0.0700000000000001,0.01,0.05,0.26,0.5,0,0.47,0.27,1,1,1
811,0.08,0.04,0.1,0.15,0.5,0,0.46,0.25,0,1,0
813,0.03,0.12,0.03,0.36,0.5,0,0.52,0.22,0,0,0
814,0.17,0.0600000000000001,0.17,0.2,0.5,0,0.38,0.22,1,1,0
816,0.04,0.02,0.02,0.15,0.5,0,0.48,0.27,0,0,1
817,0.07,0.21,0,0.23,0.5,0,0.47,0.27,0,0,0
818,0.02,0.01,0.05,0.29,0.5,0,0.46,0.22,1,0,0
819,0.26,0.2,0.03,0.13,0.5,0,0.43,0.4,1,1,0
820,0.2,0.21,0.01,0.3,0.5,0,0.46,0.22,1,1,0
823,0.03,0.13,0.03,0.25,0.5,0,0.54,0.22,0,1,1
824,0.04,0.1,0.03,0.14,0.5,0,0.49,0.22,1,1,0
825,0.07,0.04,0.0599999999999999,0.17,0.5,0,0.51,0.22,0,1,1
826,0.03,0.03,0.05,0.2,0.5,0,0.5,0.22,1,0,1
827,0.04,0.06,0.0599999999999999,0.24,0.5,0,0.61,0.28,1,0,1
828,0.16,0.14,0.05,0.19,0.5,0,0.5,0.22,0,0,1
829,0.04,0.01,0.05,0.56,0.5,0,0.53,0.22,0,0,1
830,0.0700000000000001,0.01,0.01,0.17,0.5,0,0.49,0.26,1,0,0
832,0.0700000000000001,0.1,0.03,0.18,0.5,0,0.52,0.46,1,1,1
833,0.16,0.1,0.01,0.09,0.5,0,0.53,0.28,0,0,1
834,0.01,0.08,0.03,0.39,0.5,0,0.49,0.22,0,0,1
835,0.19,0.19,0.05,0.32,0.5,0,0.55,0.22,0,0,0
836,0.11,0.23,0.09,0.1,0.5,0,0.52,0.44,0,0,1
837,0.19,0.1,0.01,0.15,0.5,0,0.52,0.37,1,0,0
838,0.13,0.08,0.01,0.17,0.5,0,0.52,0.22,1,0,1
839,0.03,0.12,0.03,0.13,0.5,0,0.45,0.22,1,0,0
841,0.15,0.14,0.07,0.2,0.5,0,0.54,0.32,0,0,1
842,0.16,0.28,0.02,0.15,1,0,0.48,0.5,0,0,1
843,0,0.04,0.0599999999999999,0.24,0.5,0,0.53,0.38,0,0,1
844,0.09,0.21,0.03,0.06,0.5,0,0.51,0.42,0,0,0
845,0.02,0.1,0.05,0.25,0.5,0,0.49,0.33,1,0,1
846,0.04,0.04,0.01,0.17,0.5,0,0.46,0.22,0,0,1
847,0.21,0.02,0.04,0.19,0.5,0,0.43,0.22,0,1,1
848,0.02,0.02,0.05,0.28,0.5,0,0.46,0.27,1,1,1
849,0.01,0.0700000000000001,0.02,0.32,0.5,0,0.5,0.22,0,1,0
851,0.02,0.03,0.11,0.65,0.5,0,0.51,0.22,1,0,0
852,0.12,0.05,0,0.56,0.5,0,0.5,0.38,0,0,0
853,0.32,0.0600000000000001,0.16,0.34,0.5,0,0.49,0.22,1,1,0
854,0.04,0.04,0.02,0.18,0.5,0,0.58,0.22,1,0,1
855,0.04,0.22,0.01,0.33,0.5,0,0.47,0.26,0,0,0
856,0.13,0.16,0.13,0.15,0.5,0,0.45,0.36,0,0,0
858,0.14,0.02,0.02,0.19,0.5,0,0.52,0.22,0,0,1
859,0.01,0.01,0.05,0.18,0.5,0,0.42,0.22,0,0,1
860,0.11,0.1,0.04,0.47,0.5,0,0.47,0.22,1,1,0
863,0.09,0.04,0.18,0.26,0.5,0,0.49,0.22,1,1,0
865,0.06,0.03,0.01,0.21,0.5,0,0.51,0.34,0,0,0
866,0.12,0.0600000000000001,0,0.26,0.5,0,0.48,0.22,1,1,0
867,0.01,0.13,0.01,0.3,0.5,0,0.44,0.22,1,1,1
868,0,0.04,0.03,0.4,0.5,0,0.45,0.22,0,0,1
869,0.15,0.04,0.08,0.14,0.5,0,0.47,0.22,1,1,1
870,0.08,0.11,0.03,0.17,0.5,0,0.48,0.22,1,1,1
872,0.19,0.04,0.07,0.31,0.5,0,0.49,0.22,1,1,0
873,0.25,0.08,0.04,0.16,0.5,0,0.49,0.38,0,0,0
874,0.12,0.1,0.02,0.14,0.5,0,0.57,0.26,1,0,1
875,0.1,0.33,0.08,0.08,0.5,0,0.49,0.27,0,0,1
876,0.16,0.21,0.01,0.4,0.5,0,0.54,0.61,0,0,0
877,0.02,0.0600000000000001,0.05,0.18,0.5,0,0.5,0.38,1,1,1
878,0.1,0.05,0.03,0.24,0.5,0,0.49,0.49,0,0,1
879,0.06,0.01,0.02,0.18,0.5,0,0.54,0.22,0,0,1
880,0.02,0.06,0.03,0.16,0.5,0,0.54,0.27,0,0,0
882,0.16,0.21,0.01,0.15,0.5,0,0.49,0.86,0,0,1
883,0.13,0.01,0.01,0.13,0.5,0,0.51,0.6,0,0,0
884,0.04,0.05,0.02,0.29,0.5,0,0.51,0.25,0,1,0
885,0.0600000000000001,0.1,0.02,0.15,0.5,0,0.51,0.22,1,1,1
886,0.18,0.1,0.04,0.28,0.5,0,0.54,0.31,0,0,1
887,0.06,0.08,0,0.34,0.5,0,0.51,0.28,0,0,0
888,0.15,0.01,0.02,0.1,0.5,0,0.49,0.22,1,1,1
889,0.08,0.03,0.05,0.26,0.5,0,0.52,0.32,0,1,1
890,0.01,0.02,0.08,0.41,0.5,0,0.44,0.27,0,0,1
891,0,0,0,0.29,0.5,0,0.48,0.71,0,0,0
892,0.08,0.03,0,0.22,0.5,0,0.48,0.44,0,1,0
897,0.12,0.03,0.03,0.11,0.5,0,0.53,0.22,1,0,1
898,0.17,0.0600000000000001,0.03,0.18,0.5,0,0.57,0.22,1,1,1
899,0.04,0.03,0.03,0.37,0.5,0,0.49,0.3,1,0,1
900,0.08,0.08,0.08,0.61,0.5,0,0.47,0.22,0,0,0
901,0.09,0.18,0.09,0.12,0.5,0,0.53,0.33,1,0,1
902,0,0.18,0.01,0.28,0.5,0,0.57,0.22,0,1,0
903,0.05,0.16,0.04,0.16,0.5,0,0.51,0.22,0,0,1
904,0.05,0.04,0.02,0.19,0.5,0,0.59,0.28,0,0,1
