"IDX","x","y","STATEFP","POINTID","FULLNAME","MTFCC","Category","NearOcean","elevation"
6236304,-74.9941261941582,40.0176824558177,34,1102672920744,"East Riverton","C3081","Locality",0,16.240158
6246479,-75.0491261941582,40.0156824558177,42,1102784354105,"Pencoyo Sta","C3081","Locality",0,15.6824152
6247384,-74.1441261941582,40.0156824558177,34,1102673187887,"Silverton","C3081","Locality",0,12.5328088
6247407,-74.1211261941582,40.0156824558177,34,110535665597,NA,"C3061","Land",0,6.2992128
6247438,-74.0901261941582,40.0156824558177,34,1102673058016,"Mandalay","C3081","Locality",1,4.1338584
6252494,-74.1491261941582,40.0146824558177,34,1105320958652,NA,"C3061","Land",0,21.1286096
6252520,-74.1231261941582,40.0146824558177,34,110535702758,NA,"C3061","Land",0,5.7086616
6252525,-74.1181261941582,40.0146824558177,34,1107277017799,NA,"C3061","Land",0,5.1181104
6261862,-75.0111261941582,40.0126824558177,34,1107090120602,NA,"C3061","Land",0,12.0406828
6262731,-74.1421261941582,40.0126824558177,34,1102673109674,"Oak Hl","C3081","Locality",0,12.9921264
6266974,-75.0141261941582,40.0116824558177,34,1102673164010,"Riverton","C3081","Locality",0,12.4015752
6272955,-74.1481261941582,40.0106824558177,34,1102673188012,"Silverton Estates","C3081","Locality",0,16.6338588
6272959,-74.1441261941582,40.0106824558177,34,1105320958775,NA,"C3061","Land",0,16.6994756
6272993,-74.1101261941582,40.0106824558177,34,1102672969629,"Green Is","C3081","Locality",0,6.1679792
6277159,-75.0591261941582,40.0096824558177,42,1102783865005,"Fitler","C3081","Locality",0,12.6968508
6278088,-74.1301261941582,40.0096824558178,34,1102673188102,"Silverton Pine Terrace","C3081","Locality",0,9.4488192
6282445,-74.8881261941582,40.0086824558177,34,1102673066052,"Martins Beach","C3081","Locality",0,8.8254596
6283187,-74.1461261941582,40.0086824558177,34,110535514717,NA,"C3061","Land",0,15.255906
6283199,-74.1341261941582,40.0086824558177,34,110535702435,NA,"C3061","Land",0,9.4488192
6283200,-74.1331261941582,40.0086824558177,34,110535693832,NA,"C3061","Land",0,10.0393704
6283275,-74.0581261941582,40.0086824558177,34,1102672859590,"Camp Osborne","C3081","Locality",1,8.6286092
6287420,-75.0281261941582,40.0076824558178,34,1102673122592,"Palmyra","C3081","Locality",0,9.2519688
6288315,-74.1331261941582,40.0076824558177,34,110535676410,NA,"C3061","Land",0,9.5472444
6293418,-74.1451261941582,40.0066824558177,34,110535514722,NA,"C3061","Land",0,9.7440948
6293420,-74.1431261941582,40.0066824558177,34,110535675352,NA,"C3061","Land",0,7.8083992
6293430,-74.1331261941582,40.0066824558177,34,110535676271,NA,"C3061","Land",0,9.7769032
6293432,-74.1311261941582,40.0066824558177,34,110535673555,NA,"C3061","Land",0,8.4317588
6293445,-74.1181261941582,40.0066824558177,34,110535771137,NA,"C3061","Land",0,2.1981628
6293501,-74.0621261941582,40.0066824558177,34,1102673059540,"Mantoloking Estates","C3081","Locality",1,-0.3608924
6298532,-74.1461261941582,40.0056824558177,34,110535514729,NA,"C3061","Land",0,-1.312336
6298537,-74.1411261941582,40.0056824558177,34,1105320958770,NA,"C3061","Land",0,7.38189
6302761,-75.0321261941582,40.0046824558177,34,11010865769358,NA,"C3061","Land",0,11.2860896
6303652,-74.1411261941582,40.0046824558178,34,110535514760,NA,"C3061","Land",0,3.0839896
6303656,-74.1371261941582,40.0046824558177,34,1102672931294,"Evergreen Shores","C3081","Locality",0,5.5446196
6307876,-75.0321261941582,40.0036824558177,34,11010865769358,NA,"C3061","Land",0,10.3674544
6308018,-74.8901261941582,40.0036824558177,34,1101404093570,NA,"C3061","Land",0,13.7467196
6308785,-74.1231261941582,40.0036824558177,34,1102673187166,"Silver Bay","C3081","Locality",0,3.4776904
6313134,-74.8891261941582,40.0026824558177,34,1102672837856,"Borton Landing","C3081","Locality",0,18.8320216
6313895,-74.1281261941582,40.0026824558177,34,1102673165105,"Riviera on the Bay","C3081","Locality",0,3.7401576
6313963,-74.0601261941582,40.0026824558177,34,1102673102297,"Normandy Beach","C3081","Locality",1,7.0209976
6318996,-74.1421261941582,40.0016824558177,34,1102672798510,"Anchorage","C3081","Locality",0,3.7073492
6323183,-75.0701261941582,40.0006824558177,42,1102783672178,"Bridesburg","C3081","Locality",0,19.4225728
6324112,-74.1411261941582,40.0006824558177,34,1105327715711,NA,"C3061","Land",0,6.1023624
6324113,-74.1401261941582,40.0006824558177,34,1105327717080,NA,"C3061","Land",0,4.4947508
6324173,-74.0801261941582,40.0006824558177,34,11015504297228,"Middle Sedge Island Heliport","K2460","Transportation",1,-1.4435696
6329222,-74.1461261941582,39.9996824558177,34,1105327715709,NA,"C3061","Land",0,-1.312336
6329226,-74.1421261941582,39.9996824558177,34,1105327715710,NA,"C3061","Land",0,4.3963256
6329228,-74.1401261941582,39.9996824558177,34,1105327717156,NA,"C3061","Land",0,-1.312336
6329229,-74.1391261941582,39.9996824558177,34,1105327715986,NA,"C3061","Land",0,-1.312336
6329230,-74.1381261941582,39.9996824558177,34,1105327715966,NA,"C3061","Land",0,4.8228348
6334344,-74.1391261941582,39.9986824558177,34,1105327717157,NA,"C3061","Land",0,4.8228348
6338522,-75.0761261941582,39.9976824558177,42,1102785342467,"Holy Redeemer Cmtry","K2582","Parks&Rec",0,18.7992132
6343836,-74.8771261941582,39.9966824558177,34,1104259610239,NA,"C3061","Land",0,20.7021004
6348955,-74.8731261941582,39.9956824558177,34,1102672870491,"Centerton","C3081","Locality",0,18.4383208
6348956,-74.8721261941582,39.9956824558177,34,1102672870491,"Centerton","C3081","Locality",0,19.9146988
6349766,-74.0621261941582,39.9956824558177,34,1102673187316,"Silver Beach","C3081","Locality",1,7.0866144
6358958,-75.1001261941582,39.9936824558177,42,1102784455926,"Richmond","C3081","Locality",0,18.5695544
6359994,-74.0641261941582,39.9936824558177,34,1102672871778,"Chadwick","C3081","Locality",1,4.9868768
6370144,-74.1441261941582,39.9916824558178,34,1102673191797,"Snug Harbor","C3081","Locality",0,4.0026248
6374308,-75.0951261941582,39.9906824558177,42,1102785584578,"Saint Peters Cmtry","K2582","Parks&Rec",0,14.8622052
6375339,-74.0641261941582,39.9906824558177,34,1102672913129,"Dover Beaches North","C3081","Locality",1,6.069554
6379473,-75.0451261941582,39.9896824558177,34,11015504297286,"Daiagi Heliport","K2460","Transportation",0,19.9475072
6385486,-74.1471261941582,39.9886824558177,34,1102673272012,"Woodville","C3081","Locality",0,25.0000008
6395713,-74.1501261941582,39.9866824558177,34,1102673109316,"Oak Glen","C3081","Locality",0,22.1128616
6406025,-74.0681261941582,39.9846824558177,34,1102673082158,"Monterey Beach","C3081","Locality",1,3.8713912
6416259,-74.0641261941582,39.9826824558178,34,1102672872051,"Chadwick Beach","C3081","Locality",1,14.0748036
6420387,-75.0511261941582,39.9816824558177,34,1102672908352,"Delair","C3081","Locality",0,28.4448828
6421372,-74.0661261941582,39.9816824558177,34,1102673113926,"Ocean Beach","C3081","Locality",1,4.429134
6431516,-74.1521261941582,39.9796824558177,34,110535521059,NA,"C3061","Land",0,19.2585308
6435779,-75.0041261941582,39.9786824558177,34,1104259795741,NA,"C3061","Land",0,13.3530188
6436709,-74.0741261941582,39.9786824558177,34,1102672719335,"Lavallette Yacht Club","C3081","Locality",1,2.6574804
6440886,-75.0121261941582,39.9776824558177,34,1102672942617,"Fork Landing","C3081","Locality",0,15.091864
6451991,-74.1371261941582,39.9756824558177,34,1102672824201,"Bellcrest Park","C3081","Locality",0,19.8818904
6466353,-75.1201261941582,39.9726824558177,42,1102784467658,"Riverside Industrial Park","C3081","Locality",0,10.170604
6472450,-74.1381261941582,39.9716824558177,34,1105321579536,NA,"C3061","Land",0,14.0419952
6472451,-74.1371261941582,39.9716824558177,34,1105320972849,NA,"C3061","Land",0,13.5498692
6472459,-74.1291261941582,39.9716824558177,34,1105320972872,NA,"C3061","Land",0,14.7965884
6477573,-74.1301261941582,39.9706824558177,34,1102672811245,"Barnegat Bay Estates","C3081","Locality",0,11.9094492
6477574,-74.1291261941582,39.9706824558177,34,1105320972873,NA,"C3061","Land",0,11.811024
6477635,-74.0681261941582,39.9706824558177,34,1102673034710,"Lavallette","C3081","Locality",1,3.4776904
6482681,-74.1371261941582,39.9696824558177,34,1105320972850,NA,"C3061","Land",0,16.3057748
6482688,-74.1301261941582,39.9696824558177,34,1105320972875,NA,"C3061","Land",0,10.6299216
6482689,-74.1291261941582,39.9696824558177,34,1105320972874,NA,"C3061","Land",0,12.0406828
6486790,-75.1431261941582,39.9686824558177,42,1102784323977,"Olde Kensington","C3081","Locality",0,24.9671924
6492926,-74.1221261941582,39.9676824558177,34,1105321579559,NA,"C3061","Land",0,6.2992128
6492928,-74.1201261941582,39.9676824558177,34,1105321579560,NA,"C3061","Land",0,5.413386
6498041,-74.1221261941582,39.9666824558177,34,1105321579558,NA,"C3061","Land",0,6.5288716
6503151,-74.1271261941582,39.9656824558177,34,1105321579552,NA,"C3061","Land",0,5.0196852
6503155,-74.1231261941582,39.9656824558177,34,1105321579557,NA,"C3061","Land",0,5.8727036
6503157,-74.1211261941582,39.9656824558177,34,1105321579562,NA,"C3061","Land",0,-1.2795276
6503158,-74.1201261941582,39.9656824558177,34,1105321579561,NA,"C3061","Land",0,4.8556432
6507258,-75.1351261941582,39.9646824558177,42,1102783864403,"Fishtown","C3081","Locality",0,11.4501316
6508267,-74.1261261941582,39.9646824558177,34,1105321579553,NA,"C3061","Land",0,5.249344
6508272,-74.1211261941582,39.9646824558177,34,1105321579564,NA,"C3061","Land",0,-1.2795276
6508273,-74.1201261941582,39.9646824558177,34,1105321579563,NA,"C3061","Land",0,5.3805776
6513382,-74.1261261941582,39.9636824558177,34,1105321579555,NA,"C3061","Land",0,-1.312336
6513383,-74.1251261941582,39.9636824558177,34,1105321579554,NA,"C3061","Land",0,-1.312336
6513387,-74.1211261941582,39.9636824558177,34,1105321579565,NA,"C3061","Land",0,-1.2795276
6513388,-74.1201261941582,39.9636824558177,34,1105321579566,NA,"C3061","Land",0,4.4947508
6518391,-74.2321261941582,39.9626824558177,34,1105320875921,NA,"C3061","Land",0,10.7611552
6518497,-74.1261261941582,39.9626824558177,34,1105321579556,NA,"C3061","Land",0,-1.312336
6523609,-74.1291261941582,39.9616824558177,34,110535682427,NA,"C3061","Land",0,4.3963256
6528615,-74.2381261941582,39.9606824558177,34,1102673187656,"Silver Ridge Park","C3081","Locality",0,23.0314968
6533839,-74.1291261941582,39.9596824558177,34,1105320972889,NA,"C3061","Land",0,6.3648296
6538954,-74.1291261941582,39.9586824558177,34,1105320972890,NA,"C3061","Land",0,6.7913388
6543027,-75.1711261941582,39.9576824558177,42,1102784174350,"Logan Cir","C3081","Locality",0,27.0997384
6544069,-74.1291261941582,39.9576824558178,34,1105320972891,NA,"C3061","Land",0,8.7598428
6544080,-74.1181261941582,39.9576824558177,34,1102673264583,"Windor Park","C3081","Locality",0,-1.2795276
6544130,-74.0681261941582,39.9576824558177,34,1102673119013,"Ortley Terrace","C3081","Locality",1,9.350394
6549181,-74.1321261941582,39.9566824558177,34,1105320972895,NA,"C3061","Land",0,9.7112864
6553245,-75.1831261941582,39.9556824558177,42,1102784833973,"Thirtieth Street Sta","C3081","Locality",0,37.6640432
6554354,-74.0741261941582,39.9556824558178,34,1102672913475,"Dover Beaches South","C3081","Locality",1,3.28084
6559319,-74.2241261941582,39.9546824558178,34,1104285559609,NA,"C3061","Land",0,17.9790032
6559320,-74.2231261941582,39.9546824558178,34,1104260296043,NA,"C3061","Land",0,17.716536
6564518,-74.1401261941582,39.9536824558177,34,1105320974282,NA,"C3061","Land",0,14.271654
6564587,-74.0711261941582,39.9536824558177,34,1102673118798,"Ortley Beach","C3081","Locality",1,4.4947508
6568643,-75.1301261941582,39.9526824558177,34,110318603845,"Riverfront State Prison","K1237","Services",0,-1.5748032
6568672,-75.1011261941582,39.9526824558177,34,1102672918750,"East Camden","C3081","Locality",0,7.4475068
6569632,-74.1411261941582,39.9526824558177,34,1105320974283,NA,"C3061","Land",0,8.9895016
6579890,-74.1131261941582,39.9506824558177,34,1102672814994,"Bay Shore","C3081","Locality",0,3.772966
6589131,-75.1021261941582,39.9486824558177,34,1102672789906,"Ablett Village","C3081","Locality",0,7.7427824
6590078,-74.1551261941582,39.9486824558177,34,110535522458,NA,"C3061","Land",0,20.1443576
6594231,-75.1171261941582,39.9476824558177,34,1102672713209,"Interchange 6","C3081","Locality",0,17.060368
6595193,-74.1551261941582,39.9476824558177,34,1105320974190,NA,"C3061","Land",0,7.0209976
6599317,-75.1461261941582,39.9466824558177,42,1102784319591,"Old City","C3081","Locality",0,23.1627304
6599359,-75.1041261941582,39.9466824558177,34,11015504297322,"Hargrove Heliport","K2460","Transportation",0,5.7086616
6600284,-74.1791261941582,39.9466824558178,34,1105320973936,NA,"C3061","Land",0,4.9540684
6604384,-75.1941261941582,39.9456824558177,42,11015504301227,"Hosp of Univ of Pa","K2460","Transportation",0,25.262468
6605369,-74.2091261941582,39.9456824558177,34,1107277047112,NA,"C3061","Land",0,24.3438328
6605400,-74.1781261941582,39.9456824558177,34,1105320973962,NA,"C3061","Land",0,3.4776904
6610620,-74.0731261941582,39.9446824558177,34,1102673180388,"Seaside Heights","C3081","Locality",1,5.0524936
6615664,-74.1441261941582,39.9436824558177,34,1105320974760,NA,"C3061","Land",0,31.824148
6619736,-75.1871261941582,39.9426824558177,42,1102784556679,"Schuylkill","C3081","Locality",0,29.2979012
6624912,-75.1261261941582,39.9416824558177,34,1104474345320,NA,"C3061","Land",0,9.514436
6624913,-75.1251261941582,39.9416824558177,34,1104474345293,NA,"C3061","Land",0,7.6115488
6624922,-75.1161261941582,39.9416824558177,34,11015504297353,"Cooper Kelemen Heliport","K2460","Transportation",0,23.5236228
6630046,-75.1071261941582,39.9406824558177,34,11015504297305,"Campbell Soup Heliport","K2460","Transportation",0,10.8595804
6630979,-74.1741261941582,39.9406824558177,34,1105320974988,NA,"C3061","Land",0,4.8228348
6630981,-74.1721261941582,39.9406824558177,34,1105320974989,NA,"C3061","Land",0,5.4790028
6636092,-74.1761261941582,39.9396824558177,34,1105320974990,NA,"C3061","Land",0,-1.3779528
6636096,-74.1721261941582,39.9396824558177,34,110535520983,NA,"C3061","Land",0,14.927822
6636101,-74.1671261941582,39.9396824558177,34,1103691770828,NA,"C3061","Land",0,11.0564308
6641203,-74.1801261941582,39.9386824558177,34,1105320974994,NA,"C3061","Land",0,14.8293968
6641207,-74.1761261941582,39.9386824558177,34,1105320974991,NA,"C3061","Land",0,14.1732288
6641216,-74.1671261941582,39.9386824558177,34,1103691770872,NA,"C3061","Land",0,17.3556436
6641247,-74.1361261941582,39.9386824558177,34,1105320974429,NA,"C3061","Land",0,-1.1154856
6645357,-75.1411261941582,39.9376824558177,42,11015504301242,"Penn's Landing","K2460","Transportation",0,-4.0682416
6646360,-74.1381261941582,39.9376824558177,34,1105320974430,NA,"C3061","Land",0,14.271654
6651537,-74.0761261941582,39.9366824558177,34,1107277044566,NA,"C3061","Land",1,4.8884516
6655587,-75.1411261941582,39.9356824558177,42,110510609887,"Maritime","K1225","Services",0,6.0367456
6656557,-74.1711261941582,39.9356824558177,34,1102673134810,"Pine Beach","C3081","Locality",0,18.5039376
6656652,-74.0761261941582,39.9356824558177,34,1107277043907,NA,"C3061","Land",1,4.0354332
6665850,-75.1081261941582,39.9336824558177,34,1102673368667,"Old Camden Cmtry","K2582","Parks&Rec",0,14.435696
6666801,-74.1571261941582,39.9336824558177,34,1102673162472,"River Bank","C3081","Locality",0,10.9580056
6671919,-74.1541261941582,39.9326824558177,34,1105320926914,NA,"C3061","Land",0,5.905512
6676073,-75.1151261941582,39.9316824558178,34,1102673260412,"Whitman Park","C3081","Locality",0,16.5026252
6686304,-75.1141261941582,39.9296824558177,34,1102672712843,"Interchange 4","C3081","Locality",0,8.9895016
6692377,-74.1561261941582,39.9286824558177,34,1105320926916,NA,"C3061","Land",0,8.858268
6692383,-74.1501261941582,39.9286824558177,34,1105320926919,NA,"C3061","Land",0,9.02231
6696497,-75.1511261941582,39.9276824558178,42,1102784359005,"Pennsport","C3081","Locality",0,21.1942264
6696589,-75.0591261941582,39.9276824558178,34,110316012306,NA,"C3061","Land",0,15.6824152
6697528,-74.1201261941582,39.9276824558178,34,1105320977508,NA,"C3061","Land",0,3.5104988
6701606,-75.1571261941582,39.9266824558177,42,1102784953059,"Wharton","C3081","Locality",0,25.6233604
6702617,-74.1461261941582,39.9266824558177,34,1105320977720,NA,"C3061","Land",0,-0.984252
6702630,-74.1331261941582,39.9266824558177,34,1102673114404,"Ocean Gate","C3081","Locality",0,3.3792652
6702686,-74.0771261941582,39.9266824558177,34,1102673180735,"Seaside Park","C3081","Locality",1,5.8727036
6706758,-75.1201261941582,39.9256824558177,34,1102672858897,"Camden","C3081","Locality",0,7.6771656
6707723,-74.1551261941582,39.9256824558177,34,1105320977719,NA,"C3061","Land",0,15.1246724
6712838,-74.1551261941582,39.9246824558178,34,1105320977718,NA,"C3061","Land",0,20.6036752
6717019,-75.0891261941582,39.9236824558177,34,1102673342946,"Harleigh Cmtry","K2582","Parks&Rec",0,26.8700796
6722132,-75.0911261941582,39.9226824558177,34,1102672688954,"Ferry Avenue Sta","C3081","Locality",0,15.8136488
6723068,-74.1551261941582,39.9226824558177,34,1105320977723,NA,"C3061","Land",0,19.9146988
6733305,-74.1481261941582,39.9206824558177,34,1105320977722,NA,"C3061","Land",0,8.6614176
6737463,-75.1051261941582,39.9196824558177,34,1102673331140,"Evergreen Cmtry","K2582","Parks&Rec",0,21.9488196
6737468,-75.1001261941582,39.9196824558177,34,1102673365681,"New Camden Cmtry","K2582","Parks&Rec",0,24.442258
6738420,-74.1481261941582,39.9196824558177,34,1105320977721,NA,"C3061","Land",0,10.9251972
6747702,-75.0961261941582,39.9176824558178,34,1102673269080,"Wood-Lynne","C3081","Locality",0,16.1417328
6752758,-75.1551261941582,39.9166824558177,42,1102784959168,"Whitman","C3081","Locality",0,12.795276
6757857,-75.1711261941582,39.9156824558177,42,1102784203858,"Marconi Plaza","C3081","Locality",0,21.9488196
6769132,-74.1261261941582,39.9136824558177,34,1103845926472,NA,"C3061","Land",0,4.0682416
6769134,-74.1241261941582,39.9136824558177,34,110535668110,NA,"C3061","Land",0,6.6601052
6773233,-75.1401261941582,39.9126824558177,42,11015504301352,"Peco Oregon Shop Heliport","K2460","Transportation",0,6.9881892
6773258,-75.1151261941582,39.9126824558177,34,1102672712372,"Interchange 3","C3081","Locality",0,9.4816276
6773260,-75.1131261941582,39.9126824558177,34,1102673084267,"Morgan Village","C3081","Locality",0,17.2572184
6774240,-74.1331261941582,39.9126824558177,34,1102672829107,"Berkeley Shores","C3081","Locality",0,-0.5577428
6774243,-74.1301261941582,39.9126824558177,34,1105320978403,NA,"C3061","Land",0,4.8556432
6774244,-74.1291261941582,39.9126824558177,34,1105320978404,NA,"C3061","Land",0,-2.1981628
6774246,-74.1271261941582,39.9126824558177,34,1105320978406,NA,"C3061","Land",0,6.069554
6774252,-74.1211261941582,39.9126824558177,34,1103845927172,NA,"C3061","Land",0,-2.1981628
6779344,-74.1441261941582,39.9116824558177,34,1105320978385,NA,"C3061","Land",0,5.0196852
6779346,-74.1421261941582,39.9116824558177,34,1105320978386,NA,"C3061","Land",0,4.429134
6779347,-74.1411261941582,39.9116824558177,34,1105320978387,NA,"C3061","Land",0,6.4632548
6779348,-74.1401261941582,39.9116824558177,34,1105320978393,NA,"C3061","Land",0,-0.8530184
6779352,-74.1361261941582,39.9116824558177,34,1105320978388,NA,"C3061","Land",0,5.1181104
6779361,-74.1271261941582,39.9116824558177,34,1105320978405,NA,"C3061","Land",0,4.757218
6783425,-75.1781261941582,39.9106824558177,42,1102784337660,"Packer Park","C3081","Locality",0,15.419948
6783492,-75.1111261941582,39.9106824558177,34,1104474396800,NA,"C3061","Land",0,16.5026252
6784460,-74.1431261941582,39.9106824558177,34,1105320978390,NA,"C3061","Land",0,7.2834648
6784465,-74.1381261941582,39.9106824558177,34,1105320978391,NA,"C3061","Land",0,-0.8530184
6784466,-74.1371261941582,39.9106824558177,34,1105320978392,NA,"C3061","Land",0,-0.8530184
6784469,-74.1341261941582,39.9106824558177,34,1105320978394,NA,"C3061","Land",0,-0.8530184
6784524,-74.0791261941582,39.9106824558177,34,1102673197503,"South Seaside Park","C3081","Locality",1,9.350394
6788532,-75.1861261941582,39.9096824558177,42,1105332989562,NA,"C3061","Land",0,15.8464572
6788605,-75.1131261941582,39.9096824558177,34,1104474395113,NA,"C3061","Land",0,15.1246724
6789574,-74.1441261941582,39.9096824558177,34,1105320978389,NA,"C3061","Land",0,-0.8530184
6789581,-74.1371261941582,39.9096824558177,34,1103849785058,NA,"C3061","Land",0,4.7900264
6789583,-74.1351261941582,39.9096824558177,34,1103689976347,NA,"C3061","Land",0,-0.8530184
6789584,-74.1341261941582,39.9096824558178,34,1105320978402,NA,"C3061","Land",0,3.8057744
6789586,-74.1321261941582,39.9096824558177,34,1105320978398,NA,"C3061","Land",0,4.3635172
6789587,-74.1311261941582,39.9096824558177,34,1105320978399,NA,"C3061","Land",0,4.10105
6789589,-74.1291261941582,39.9096824558177,34,1105320978400,NA,"C3061","Land",0,4.429134
6793648,-75.1851261941582,39.9086824558177,42,1105332992372,NA,"C3061","Land",0,16.3713916
6793650,-75.1831261941582,39.9086824558177,42,1105332992377,NA,"C3061","Land",0,15.3543312
6794684,-74.1491261941582,39.9086824558178,34,1105320978476,NA,"C3061","Land",0,15.912074
6794697,-74.1361261941582,39.9086824558178,34,1103849778893,NA,"C3061","Land",0,-0.8530184
6794699,-74.1341261941582,39.9086824558177,34,1105320978401,NA,"C3061","Land",0,5.1181104
6798694,-75.2541261941582,39.9076824558177,42,110465270856,NA,"C3061","Land",0,22.1128616
6798764,-75.1841261941582,39.9076824558177,42,1105332992378,NA,"C3061","Land",0,14.4685044
6803928,-75.1351261941582,39.9066824558177,42,110510609885,"Packer Avenue Trmnl","K1225","Services",0,8.2021
6803961,-75.1021261941582,39.9066824558178,34,1102672933952,"Fairview","C3081","Locality",0,12.9265096
6809072,-75.1061261941582,39.9056824558177,34,1102672788971,"Yorkship Square","C3081","Locality",0,11.154856
6819237,-75.1711261941582,39.9036824558177,42,1102784702912,"Spectrum Sports Arena","C3081","Locality",0,11.7454072
6819297,-75.1111261941582,39.9036824558177,34,1102672709343,"Interchange 1","C3081","Locality",0,12.2375332
6819338,-75.0701261941582,39.9036824558177,34,1104470381879,NA,"C3061","Land",0,29.3963264
6820256,-74.1521261941582,39.9036824558177,34,1105320927176,NA,"C3061","Land",0,16.9947512
6829450,-75.1881261941582,39.9016824558177,42,1102783834571,"F D Roosevelt Golf Course","C3081","Locality",0,9.2519688
6829528,-75.1101261941582,39.9016824558177,34,1105083068262,NA,"C3061","Land",0,8.9895016
6834669,-75.0841261941582,39.9006824558177,34,1102673112426,"Oaklyn","C3081","Locality",0,23.5564312
6849994,-75.1041261941582,39.8976824558177,34,1102672963254,"Gloucester Heights","C3081","Locality",0,17.0275596
6850002,-75.0961261941582,39.8976824558177,34,1102672975547,"Haddon","C3081","Locality",0,13.6811028
6855126,-75.0871261941582,39.8966824558177,34,1102672805282,"Audubon Park","C3081","Locality",0,24.2125992
6861185,-74.1431261941582,39.8956824558177,34,1102673004502,"Holly Park","C3081","Locality",0,6.5944884
6865347,-75.0961261941582,39.8946824558177,34,1102673248960,"West Collingswood Heights","C3081","Locality",0,16.5354336
6871401,-74.1571261941582,39.8936824558177,34,1105320980104,NA,"C3061","Land",0,19.849082
6871403,-74.1551261941582,39.8936824558177,34,1105320980105,NA,"C3061","Land",0,13.5826776
6876516,-74.1571261941582,39.8926824558177,34,1105320980106,NA,"C3061","Land",0,20.0459324
6876517,-74.1561261941582,39.8926824558177,34,1105320980107,NA,"C3061","Land",0,16.6994756
6880672,-75.1161261941582,39.8916824558177,34,1102672963124,"Gloucester City","C3081","Locality",0,26.8044628
6881633,-74.1551261941582,39.8916824558177,34,1105320980108,NA,"C3061","Land",0,15.6496068
6885660,-75.2431261941582,39.8906824558177,42,1102783796818,"Eastwick","C3081","Locality",0,7.053806
6896018,-75.1151261941582,39.8886824558177,34,1102673323091,"Cedar Grove Cmtry","K2582","Parks&Rec",0,24.4750664
6896026,-75.1071261941582,39.8886824558177,34,1102672997119,"Highland Park","C3081","Locality",0,19.0944888
6896995,-74.1381261941582,39.8886824558178,34,110535670045,NA,"C3061","Land",0,2.788714
6901117,-75.1311261941582,39.8876824558177,34,1102672691813,"Fort Nassau Industrial Park","C3081","Locality",0,6.3320212
6901118,-75.1301261941582,39.8876824558177,34,1102672691813,"Fort Nassau Industrial Park","C3081","Locality",0,6.9881892
6916496,-75.0971261941582,39.8846824558177,34,1105319222917,NA,"C3061","Land",0,16.732284
6921605,-75.1031261941582,39.8836824558177,34,1105319230665,NA,"C3061","Land",0,33.62861
6921613,-75.0951261941582,39.8836824558177,34,1102673107096,"Northmont","C3081","Locality",0,19.520998
6922565,-74.1431261941582,39.8836824558177,34,1102672960133,"Glen Cove","C3081","Locality",0,2.0341208
6931835,-75.1031261941582,39.8816824558177,34,1108312295829,NA,"C3061","Land",0,23.78609
6937909,-74.1441261941582,39.8806824558177,34,1105320983429,NA,"C3061","Land",0,3.608924
6941939,-75.2291261941582,39.8796824558177,42,11015504301336,"S & C Distribution Center Heliport","K2460","Transportation",0,8.694226
6943023,-74.1451261941582,39.8796824558177,34,1105320983427,NA,"C3061","Land",0,4.10105
6943024,-74.1441261941582,39.8796824558177,34,1105320983428,NA,"C3061","Land",0,3.5104988
6943025,-74.1431261941582,39.8796824558177,34,1105320983430,NA,"C3061","Land",0,3.9041996
6943026,-74.1421261941582,39.8796824558177,34,1105320983431,NA,"C3061","Land",0,4.10105
6947162,-75.1211261941582,39.8786824558177,34,1102672848253,"Brooklawn","C3081","Locality",0,18.4711292
6958310,-74.2031261941582,39.8766824558177,34,1103689984511,NA,"C3061","Land",0,25.1312344
6958314,-74.1991261941582,39.8766824558178,34,1103689984451,NA,"C3061","Land",0,16.896326
6962415,-75.2131261941582,39.8756824558177,42,1102783881541,"Fort Mifflin","C3081","Locality",0,0.984252
6962416,-75.2121261941582,39.8756824558177,42,110510609886,"Maritime","K1225","Services",0,19.1272972
6967616,-75.1271261941582,39.8746824558177,34,110414498789,"Maritime","K1225","Services",0,-3.772966
6967623,-75.1201261941582,39.8746824558177,34,1102672848060,"Brooklawn","C3081","Locality",0,10.4330712
6968578,-74.1651261941582,39.8746824558177,34,1103690002528,NA,"C3061","Land",0,10.498688
6973709,-74.1491261941582,39.8736824558177,34,1102672865060,"Cedar Beach","C3081","Locality",0,4.4619424
6977800,-75.1731261941582,39.8726824558178,34,1102673156559,"Red Bank","C3081","Locality",0,17.060368
6982770,-75.3181261941582,39.8716824558177,42,110465155779,NA,"C3061","Land",0,7.1522312
6982847,-75.2411261941582,39.8716824558177,42,11015504300753,"Philadelphia International Arprt","K2451","Transportation",0,8.0052496
6982918,-75.1701261941582,39.8716824558177,34,11031808647496,NA,"C3061","Land",0,11.2532812
6987921,-75.2821261941582,39.8706824558178,42,1102784149384,"Lester","C3081","Locality",0,11.2532812
6989037,-74.1661261941582,39.8706824558178,34,110535624489,NA,"C3061","Land",0,-1.148294
6989039,-74.1641261941582,39.8706824558178,34,110535624498,NA,"C3061","Land",0,3.8713912
6989040,-74.1631261941582,39.8706824558178,34,110535624459,NA,"C3061","Land",0,6.233596
6998137,-75.2961261941582,39.8686824558177,42,1102784949219,"Westinghouse Village","C3081","Locality",0,17.388452
6998264,-75.1691261941582,39.8686824558177,34,110411209466,NA,"C3061","Land",0,8.5958008
