"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
24,108,18,60,24,108,9,71,20,103,5,-5,25,111,13,64,21,106,14,22,22,106,14,70,24,106,15,67,20,111,11,66,25,111,15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,108,9,68,19,112,13,67,16,103,5,-2,21,106,9,67,21,106,14,15,22,106,14,70,29,111,20,63,24,111,11,70,21,111,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,112,13,64,15,103,4,74,16,99,10,-5,21,106,13,64,21,106,14,18,22,106,5,70,24,111,11,67,20,111,15,70,21,111,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,103,9,64,19,108,9,67,16,103,5,-9,21,111,4,64,21,111,10,15,18,106,10,70,24,111,15,67,20,106,11,70,21,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,13,68,19,103,4,71,20,103,5,-2,21,111,9,64,21,106,14,15,22,111,14,63,24,111,15,63,24,111,20,66,25,115,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,4,71,24,112,13,67,29,112,14,-13,21,111,13,60,29,120,19,8,26,115,14,67,24,115,20,60,24,120,20,63,25,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,13,64,28,112,13,63,25,117,24,-17,29,120,18,57,25,115,14,15,22,111,14,63,24,120,20,60,24,106,11,70,13,98,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,117,18,60,24,108,13,63,25,108,14,-9,21,111,9,64,17,97,5,25,15,92,3,81,8,85,10,86,4,77,22,96,7,69,33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,13,64,24,103,9,71,25,99,1,-2,14,92,4,78,10,88,11,32,3,84,18,92,8,69,33,100,8,66,33,100,3,69,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,103,9,68,24,99,0,74,16,95,1,2,10,88,12,81,2,84,18,40,0,79,22,95,8,66,33,97,4,69,29,100,3,66,33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,95,0,75,7,91,8,85,8,84,7,9,1,79,23,92,5,71,22,47,0,71,22,99,4,66,33,100,4,62,29,107,7,62,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,8,82,7,84,8,85,8,84,10,13,5,71,23,96,1,71,22,47,0,75,18,95,4,62,29,104,8,62,33,107,7,62,33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,8,82,7,84,11,89,0,73,21,21,1,71,23,96,1,75,18,43,0,71,26,99,8,62,33,104,8,62,33,103,3,69,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,11,86,1,73,22,97,4,66,28,21,1,75,19,92,1,71,26,47,4,67,30,102,8,62,33,100,4,69,26,96,3,66,33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,22,94,5,66,29,97,0,70,28,21,1,71,27,96,5,67,30,50,0,71,30,99,4,69,26,93,4,66,33,103,3,69,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,26,94,3,73,26,97,4,73,21,17,1,75,19,85,2,84,7,29,3,84,15,88,0,81,14,82,4,81,10,81,5,81,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,19,90,1,77,22,93,4,77,25,17,2,79,19,92,10,84,11,32,7,88,11,88,4,77,18,86,8,81,10,81,9,85,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,22,90,3,77,26,93,4,77,18,13,10,84,12,81,6,88,11,36,3,79,15,92,8,81,10,78,8,85,10,85,9,77,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,26,90,3,77,19,89,4,88,7,9,6,88,12,85,2,79,15,40,0,79,18,92,8,85,10,82,8,77,10,89,5,77,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,19,86,3,88,8,85,8,84,10,13,2,79,16,89,1,79,18,40,0,79,22,92,8,77,10,86,4,77,22,96,1,69,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,11,86,1,73,26,97,4,66,28,24,1,79,23,89,1,75,26,43,0,67,30,102,0,69,29,97,4,69,26,100,1,69,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,26,94,5,66,29,100,4,70,28,21,1,75,27,92,1,67,30,50,7,63,30,99,4,69,26,97,0,69,26,100,3,66,33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,125,28,50,25,125,28,53,30,125,24,-20,20,125,24,52,24,120,20,7,30,115,20,63,24,116,22,62,24,116,18,65,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,115,18,60,21,115,18,67,22,115,14,-13,20,111,14,63,20,102,11,18,17,106,11,66,16,107,13,66,16,112,13,69,21,107,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,115,18,64,21,115,13,63,26,115,24,-16,20,102,10,67,16,106,11,14,21,111,15,66,16,112,13,66,20,107,13,69,25,112,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,115,18,60,29,111,18,63,26,106,14,-9,24,111,14,63,20,111,11,18,25,106,15,66,24,112,18,66,20,107,13,69,21,103,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,18,60,25,106,13,67,22,106,1,1,20,111,10,67,24,106,15,14,21,102,11,74,20,107,13,66,20,103,8,72,17,95,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,106,13,64,21,106,0,77,7,75,3,-2,24,106,14,63,20,102,11,22,9,77,2,74,20,103,8,69,16,95,0,72,13,95,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,0,74,6,75,4,74,14,49,14,-27,20,102,10,71,8,77,2,22,14,40,15,41,16,95,0,69,12,95,0,83,3,64,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,75,4,71,15,49,13,49,20,37,19,-45,8,77,1,71,15,40,15,-11,23,29,25,22,12,95,0,80,4,64,4,61,21,36,22,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
15,49,13,46,21,37,18,31,23,31,24,-52,15,40,14,38,24,29,25,-30,20,34,25,22,4,64,4,58,22,36,22,18,21,31,28,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,23,21,24,31,28,17,23,34,29,-62,21,34,24,19,18,31,31,-30,20,31,25,22,22,31,28,19,22,31,28,22,21,31,33,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,28,11,24,31,28,17,23,34,24,-52,21,31,24,19,24,31,25,-30,20,31,31,22,22,31,33,11,22,31,39,14,24,31,33,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,23,21,24,34,23,21,23,34,29,-59,21,31,30,19,24,34,31,-34,20,34,36,18,25,31,33,11,25,29,33,14,21,31,33,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,28,14,24,31,23,17,23,34,19,-55,21,34,35,15,21,31,25,-34,20,31,25,22,22,31,33,4,22,31,39,14,17,31,33,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,23,14,24,34,18,21,23,34,29,-55,21,31,24,15,21,31,25,-30,23,31,25,22,22,31,39,11,18,31,33,22,17,31,28,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,23,18,24,37,18,31,17,43,10,-34,24,31,24,19,24,31,20,-26,17,40,15,44,22,34,28,19,22,36,28,25,21,39,22,36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,43,9,39,24,34,28,14,25,29,35,-69,18,40,14,41,18,46,11,-11,23,31,31,15,22,39,22,33,15,45,8,54,17,36,18,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
26,29,34,4,24,29,23,14,23,34,29,-62,24,31,30,12,24,29,36,-41,23,31,36,15,18,36,18,26,25,31,39,14,21,29,33,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,28,11,24,34,23,14,23,34,19,-55,24,31,35,12,24,31,36,-34,23,31,31,22,22,29,33,15,22,31,33,22,21,31,22,25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,23,11,24,34,18,21,25,34,19,-48,24,31,35,15,24,31,31,-30,23,31,20,26,22,31,33,19,22,31,22,25,21,34,22,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,18,18,26,34,18,28,23,34,14,-48,24,31,30,19,24,31,20,-26,23,31,20,29,22,31,22,22,22,34,22,29,21,34,22,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,34,18,28,21,34,13,31,20,34,14,-41,21,37,19,30,24,34,20,-15,20,37,20,33,22,34,18,33,25,36,18,36,21,36,18,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14,92,0,74,17,102,4,74,18,106,10,-9,4,69,1,75,12,98,2,26,17,102,2,70,15,51,13,51,3,83,0,79,17,99,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,102,4,71,17,106,9,67,22,106,14,-9,12,98,1,75,16,102,2,18,21,106,11,70,3,83,0,76,16,99,4,72,17,103,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106,9,64,21,106,13,67,22,106,10,-9,16,102,1,67,20,106,11,18,21,106,11,70,16,99,4,69,16,103,13,69,21,107,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,9,67,25,106,13,70,26,106,14,-9,20,102,5,67,20,102,11,22,21,111,11,66,20,107,8,66,20,103,4,72,21,103,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,64,25,111,13,67,22,106,14,-2,20,111,14,63,24,106,15,18,21,111,11,66,24,107,13,62,24,112,18,69,25,112,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,71,21,106,13,70,22,106,10,-6,20,111,10,63,24,111,15,14,30,111,20,66,24,112,13,62,24,112,18,65,25,112,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,67,21,106,9,70,22,106,14,-9,24,111,14,63,29,111,20,14,25,111,11,70,24,112,18,62,24,112,18,65,25,107,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,9,67,21,106,13,67,22,106,14,-6,29,111,19,63,24,111,11,18,21,111,15,70,24,112,18,62,24,107,18,69,21,112,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,4,64,21,111,9,67,18,106,10,-6,24,111,14,67,20,106,11,18,21,106,11,70,24,103,13,66,20,107,8,65,25,107,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,9,64,17,106,9,70,22,111,14,-13,20,106,10,67,20,106,11,18,25,106,11,66,20,107,8,62,24,107,8,69,25,112,13,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106,9,67,21,111,13,63,22,111,10,-9,20,106,10,67,24,106,11,14,25,111,15,66,24,107,8,66,24,112,13,69,25,112,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,13,60,21,111,9,67,22,106,14,-9,24,106,10,63,24,111,15,14,25,111,20,66,24,112,13,66,24,112,18,65,25,112,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,106,13,64,21,111,13,63,30,120,19,-16,24,111,19,63,24,115,20,11,25,120,20,63,24,112,18,58,20,107,22,69,21,103,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,120,18,57,25,115,13,67,22,111,14,-13,24,120,19,60,24,106,11,18,13,98,2,81,20,103,8,69,12,87,9,90,1,71,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,9,64,17,97,4,77,15,92,3,5,8,85,11,86,4,77,22,44,7,69,33,103,8,57,40,109,15,54,47,119,14,54,47,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,92,4,78,10,88,12,84,3,84,18,16,8,69,34,100,8,66,33,48,3,69,29,100,15,54,47,120,12,57,44,112,7,57,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,12,81,2,84,19,92,0,79,22,19,8,66,34,97,4,69,29,48,3,66,33,103,12,57,44,109,8,57,33,108,7,57,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,84,19,89,1,79,23,95,4,71,22,23,4,69,30,97,4,66,33,51,3,62,29,107,8,57,33,105,8,57,33,108,11,54,33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,23,96,1,75,19,95,0,71,26,23,8,62,34,104,8,62,33,51,3,69,26,96,12,54,33,102,15,57,33,105,7,64,25,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,19,92,1,71,27,99,4,67,30,26,8,62,34,100,4,69,26,44,3,66,33,103,15,57,33,102,8,64,25,94,3,68,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,31,99,1,71,31,99,0,75,18,12,4,66,34,100,4,69,26,44,1,81,14,85,4,68,21,95,4,68,29,101,3,71,25,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,31,96,1,75,19,88,3,84,7,5,4,69,27,93,0,81,14,33,5,81,10,81,4,68,29,98,4,71,25,94,1,79,21,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,23,96,5,63,27,99,0,71,26,16,4,73,27,93,4,69,29,44,1,73,18,92,3,79,21,87,0,83,17,90,4,79,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,27,89,2,79,19,95,11,84,11,8,0,73,19,89,4,77,18,37,9,81,10,81,3,79,13,84,3,79,13,87,4,83,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,19,92,10,84,12,84,7,88,11,12,4,77,19,86,8,81,10,29,9,85,10,85,3,79,13,84,3,83,13,87,1,75,21,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,84,12,81,6,88,12,88,3,79,15,16,8,81,11,78,8,85,10,33,9,77,10,89,3,83,13,84,0,75,21,90,4,75,21,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,88,12,85,2,79,16,92,0,79,18,16,8,85,11,82,8,77,10,37,5,77,22,96,0,75,21,87,3,75,21,94,4,79,21,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,19,89,1,79,23,92,0,75,26,19,4,77,23,93,0,69,29,48,3,69,26,100,3,79,21,91,0,75,25,98,1,68,29,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,23,89,1,75,27,95,0,67,30,26,0,69,30,97,4,69,26,48,1,69,26,100,0,75,25,95,0,68,29,101,3,71,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,27,92,1,67,31,102,7,63,30,23,4,69,27,97,0,69,26,48,3,66,33,103,0,68,29,98,4,71,21,98,1,71,29,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,31,99,8,63,31,99,4,67,30,23,0,69,27,97,4,66,33,51,3,66,29,100,4,71,21,95,0,71,29,98,3,68,29,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,115,19,60,24,115,14,63,21,111,15,-10,20,107,12,66,20,107,13,17,17,107,13,69,20,111,13,62,20,111,13,65,17,111,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,115,14,60,20,111,14,66,21,102,11,-6,20,107,12,66,16,107,13,17,17,112,13,69,20,111,13,62,16,111,13,65,17,111,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,10,63,20,111,14,66,25,111,15,-10,20,107,12,66,24,112,13,17,25,112,18,69,25,111,13,62,25,111,13,65,26,111,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,10,67,24,106,14,66,21,102,11,-2,20,107,12,66,20,103,8,20,17,95,0,72,20,107,9,67,20,95,4,74,17,99,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,77,1,71,15,40,14,41,23,29,25,-54,12,95,1,80,4,64,4,9,21,36,22,18,16,95,4,75,3,83,7,78,12,51,13,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,24,19,21,34,24,22,17,31,31,-54,22,36,21,15,22,31,28,-30,21,31,28,22,13,51,13,46,24,37,34,20,23,32,39,16,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,34,24,19,18,31,30,22,20,31,25,-54,22,31,27,19,22,31,28,-30,21,31,33,14,24,37,34,17,24,32,39,16,23,34,39,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,31,24,15,21,31,24,22,23,31,25,-54,22,31,38,11,18,31,33,-30,17,31,28,25,24,32,34,17,24,32,34,20,19,34,28,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,24,19,24,31,24,22,23,31,20,-50,18,31,27,22,22,34,28,-30,21,36,28,25,20,34,28,21,20,32,34,24,19,34,23,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,24,19,24,31,19,26,17,40,15,-32,22,34,27,19,22,36,28,-27,21,39,22,36,20,32,34,21,20,34,23,24,19,37,18,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,19,23,18,40,14,44,17,46,11,-35,22,36,27,22,22,39,22,-16,14,45,8,54,20,34,23,21,20,37,18,32,19,40,18,45,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,40,14,41,18,46,10,41,23,31,31,-61,22,39,21,33,15,45,8,2,17,36,18,29,20,37,18,29,20,40,18,45,16,45,4,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,31,30,12,24,29,35,11,23,31,36,-61,18,36,17,26,25,31,39,-38,21,29,33,18,17,45,4,54,20,37,23,28,23,32,28,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,31,19,23,24,31,19,29,23,34,15,-43,22,34,21,26,22,34,22,-20,21,36,22,36,24,32,28,29,20,29,23,32,23,32,13,36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,34,14,34,21,37,19,33,23,34,20,-39,22,36,17,29,22,34,18,-16,24,36,18,36,20,34,18,42,17,37,18,45,19,40,13,45,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,37,19,30,24,34,19,37,20,37,20,-43,22,34,17,33,25,36,18,-16,21,36,18,29,17,37,18,42,20,40,13,45,19,37,13,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,37,19,30,24,37,19,33,23,37,15,-39,22,36,17,26,22,34,22,-20,17,34,18,32,20,37,13,38,20,34,23,32,19,37,18,32,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,37,19,30,24,37,14,37,17,40,11,-28,22,34,21,29,18,34,18,-20,17,36,18,29,20,34,23,29,20,37,18,32,19,34,23,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,37,14,34,18,40,10,48,3,69,2,2,18,34,17,29,18,36,18,-23,14,51,13,54,20,37,18,29,20,34,23,32,19,37,18,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,40,10,45,4,69,1,78,13,98,2,2,18,36,17,26,15,51,13,2,4,83,0,79,20,34,23,29,20,37,18,36,4,58,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,1,75,16,102,1,70,21,106,11,-6,3,83,1,76,16,99,4,20,17,103,13,69,5,58,9,58,11,95,0,78,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106,10,67,20,106,10,70,21,102,6,-6,16,103,12,66,20,107,18,17,21,107,8,69,20,107,9,67,20,111,9,65,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,10,71,20,111,10,66,25,115,15,-10,20,103,3,69,20,103,13,20,21,107,8,69,20,103,4,71,20,107,9,70,26,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,10,63,24,115,14,66,21,111,15,-10,20,103,12,69,20,107,8,17,25,107,13,65,20,107,9,67,25,107,13,65,26,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,14,63,24,106,14,70,21,111,11,-10,24,107,12,62,24,112,18,17,25,112,13,65,25,107,13,67,20,111,18,70,21,111,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,19,63,24,111,10,70,21,111,15,-6,24,112,17,62,24,107,18,17,21,112,18,69,25,111,18,62,25,111,18,65,26,111,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,10,67,20,111,14,70,21,111,15,-6,24,107,17,66,20,112,18,17,21,107,13,72,25,111,18,62,25,111,18,65,21,111,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,14,67,20,111,14,70,21,111,15,-6,20,112,17,66,20,107,13,20,21,107,13,69,25,111,18,62,20,111,18,65,21,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,14,67,20,111,14,70,25,111,15,-6,20,107,12,69,20,107,13,17,25,103,13,69,20,111,18,62,20,107,13,65,26,111,18,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,14,67,20,106,10,70,21,106,11,-6,24,103,12,66,20,107,8,13,25,107,8,69,25,111,18,67,20,107,9,70,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,106,10,67,24,106,10,66,25,111,15,-10,24,107,7,66,24,112,13,17,25,112,18,65,20,107,9,67,25,111,13,70,21,103,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,106,10,63,24,111,14,66,25,111,20,-10,24,112,12,66,24,112,18,13,25,112,18,61,25,111,13,67,20,103,13,74,17,95,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,19,63,24,115,19,63,25,120,20,-13,24,112,17,58,20,107,22,17,21,103,8,72,16,95,0,71,11,87,4,82,8,79,11,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,115,19,60,24,120,19,63,25,106,11,-6,20,107,21,66,20,103,8,20,13,87,9,90,11,87,4,79,7,79,11,90,8,75,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,1,78,8,85,11,89,3,77,22,20,0,71,26,95,8,57,40,60,14,54,47,119,5,61,37,112,13,51,50,128,12,54,43,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,69,34,100,8,66,34,100,3,69,29,24,15,54,48,120,12,57,44,60,7,57,33,108,9,54,37,112,13,54,37,111,8,51,33,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,66,34,97,4,69,30,100,3,66,33,27,12,57,45,109,8,57,33,56,7,57,33,108,13,54,37,108,9,51,33,111,8,51,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,30,97,4,66,34,103,3,62,29,31,8,57,34,105,8,57,33,56,11,54,33,108,9,51,33,108,9,51,33,107,12,54,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,66,34,100,4,62,30,107,7,62,33,31,8,57,34,105,12,54,33,56,11,54,33,105,9,51,33,104,13,54,33,107,12,54,40,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,62,30,104,8,62,34,107,7,62,33,27,12,54,34,105,12,54,33,53,14,57,33,105,13,54,33,104,13,54,40,111,12,54,33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,62,34,100,4,69,27,96,3,66,33,27,15,57,34,102,8,64,25,42,3,68,21,98,13,54,33,104,13,58,30,103,4,68,23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,93,0,81,15,85,5,81,10,5,4,68,30,98,4,71,25,42,1,79,21,90,1,72,26,96,5,68,30,99,0,75,26,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,11,78,4,81,15,89,3,73,26,20,0,79,22,87,3,79,21,42,4,79,21,90,1,75,26,92,3,79,15,90,4,87,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,15,86,4,73,27,96,3,69,29,20,3,79,22,91,3,79,21,38,1,83,17,90,3,79,15,87,3,87,4,82,8,91,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,81,11,78,8,85,11,85,9,77,10,13,3,83,14,84,0,75,21,38,4,75,21,94,3,75,15,87,3,75,26,95,0,72,30,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,77,11,86,4,77,23,96,1,69,29,24,3,75,22,91,3,79,21,42,1,75,25,98,1,72,30,96,1,72,26,99,4,68,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,97,0,69,27,100,3,66,33,27,0,68,30,98,4,71,21,46,1,71,29,98,5,68,26,96,1,72,26,95,4,75,23,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,12,66,20,107,12,69,17,107,13,-7,20,111,12,62,20,111,13,13,17,111,13,65,27,109,17,69,22,113,17,65,28,113,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
