"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
18,49,12,67,21,37,4,42,25,29,14,-48,24,37,1,52,18,46,2,3,23,31,11,37,25,31,4,37,18,42,4,61,17,48,4,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,14,60,29,111,14,63,30,111,11,-10,33,116,21,58,33,116,22,9,30,116,22,61,29,116,23,58,25,116,23,61,30,116,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,5,71,20,98,1,74,21,98,2,2,29,112,17,62,24,107,13,17,25,107,18,72,25,111,18,62,25,116,18,61,30,111,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,102,1,71,16,98,5,74,21,98,6,-6,24,107,12,69,20,103,8,24,21,103,8,69,25,111,13,62,20,111,9,70,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,14,63,29,115,14,66,34,115,20,-13,24,107,12,66,24,107,18,13,30,112,22,69,25,111,9,67,29,111,9,70,30,111,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,115,14,63,33,115,19,63,30,111,15,-6,24,107,17,62,29,112,22,17,34,112,18,65,29,111,9,67,29,111,13,70,26,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,10,52,8,69,1,70,1,73,22,16,3,75,18,91,0,71,21,46,3,71,25,101,1,72,30,100,1,72,30,103,4,72,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,30,97,4,69,30,103,3,69,33,27,4,71,30,98,8,71,25,49,3,71,25,101,1,68,30,100,1,68,30,103,0,72,26,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,27,97,0,73,23,100,1,77,22,20,4,71,30,95,3,75,25,46,1,71,25,101,1,72,26,96,1,72,30,99,0,72,30,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,23,93,0,77,27,96,1,73,22,20,0,71,26,98,0,71,33,49,1,71,29,98,1,72,30,100,1,72,30,99,0,72,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,23,97,0,73,23,100,1,73,26,20,0,75,30,98,0,71,25,49,1,75,25,98,3,72,26,96,1,75,23,99,4,75,23,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,27,93,0,73,19,96,9,85,14,13,0,75,26,95,3,75,25,46,1,79,21,94,3,75,23,87,3,79,19,90,8,83,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85,15,86,12,94,7,81,13,89,6,9,0,79,22,91,8,87,17,31,13,87,0,79,7,83,15,87,7,83,15,86,12,95,4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69,15,78,0,69,15,85,1,73,14,9,4,71,14,80,4,71,13,27,1,71,13,83,1,68,11,75,1,68,11,82,0,72,15,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,59,15,82,11,52,11,81,10,52,22,9,3,71,14,80,8,61,13,31,11,57,13,83,3,79,7,83,1,68,11,82,4,61,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,52,23,82,11,59,23,89,7,59,18,13,12,57,14,80,12,54,17,35,11,57,21,87,5,61,7,75,5,58,15,82,4,54,19,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,55,23,89,11,55,19,89,14,46,10,-2,15,48,10,69,15,45,4,9,21,36,0,50,20,37,4,50,17,32,0,49,19,34,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,31,3,41,24,37,1,55,17,46,2,-21,28,29,7,33,25,31,4,-12,17,42,4,61,24,29,9,33,24,29,4,36,23,32,4,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,112,17,58,33,116,21,61,34,116,22,-15,29,116,17,58,29,116,23,9,26,116,23,61,31,113,17,62,27,118,22,61,28,118,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,116,21,58,29,112,17,65,25,107,13,-7,29,116,17,58,25,111,18,13,26,116,18,61,31,113,17,58,31,118,22,61,28,118,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,17,62,24,112,17,69,25,107,13,-4,29,111,17,58,29,116,13,13,26,111,13,65,36,113,27,58,31,118,17,65,28,113,22,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,103,7,73,20,103,7,69,21,107,13,-7,20,111,8,67,20,107,9,18,21,107,9,65,27,113,12,65,27,113,12,68,23,109,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,107,17,62,29,112,21,69,34,112,18,-11,29,111,8,67,29,111,13,18,26,107,13,65,27,109,17,65,27,109,17,68,23,113,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,26,98,4,71,26,98,4,71,25,29,5,72,27,96,1,72,23,47,0,72,23,103,5,71,24,99,5,71,24,98,4,75,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,26,95,3,71,26,105,3,68,29,29,1,72,24,96,1,72,23,51,0,72,23,103,5,71,24,95,5,75,24,98,4,75,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,34,95,0,71,26,98,3,75,25,25,1,72,24,100,1,72,26,51,0,68,26,103,2,75,24,95,2,79,20,98,1,71,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,26,95,0,79,22,94,9,87,17,7,3,79,20,87,7,83,15,38,8,83,15,86,6,79,12,88,6,83,12,87,3,79,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71,14,80,0,75,14,83,1,75,17,14,1,72,16,83,1,72,19,38,0,72,19,90,2,71,8,80,2,75,16,87,1,71,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,14,80,0,75,18,90,1,71,17,11,1,72,20,87,1,72,19,38,4,72,23,90,2,75,16,84,2,71,16,87,1,71,20,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,14,80,3,71,14,83,7,61,13,7,3,79,12,83,3,79,7,34,0,68,11,82,2,75,20,84,2,75,12,87,3,79,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,61,14,80,12,57,14,83,11,54,17,11,1,68,12,79,5,61,7,26,4,58,15,82,2,79,12,80,2,79,12,83,3,75,12,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,116,22,58,29,116,17,61,26,111,18,-11,27,118,16,62,31,113,17,9,32,118,22,61,28,112,14,60,28,117,19,63,29,117,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,17,62,25,116,17,61,30,111,18,-15,31,118,21,58,27,118,17,13,28,113,17,61,28,117,19,60,28,117,19,63,29,112,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,111,8,67,20,107,8,70,21,107,9,-11,27,113,11,65,27,113,12,16,23,109,17,68,24,112,14,64,24,112,14,67,25,108,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,12,62,25,111,17,65,30,111,18,-11,22,104,16,65,27,109,12,16,28,113,17,68,24,108,14,64,28,108,10,67,29,112,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,12,67,25,107,12,65,21,111,18,-11,27,109,16,65,22,113,12,13,23,109,8,68,19,99,5,71,15,95,3,78,8,84,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,8,83,5,68,12,86,0,75,23,19,6,91,9,80,2,75,16,42,4,71,27,102,1,73,25,105,5,66,28,104,4,70,25,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,31,100,1,72,31,103,4,72,26,23,5,67,28,99,5,71,31,50,4,71,24,102,5,70,25,97,5,70,25,100,0,73,21,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,96,3,72,27,99,0,75,23,23,2,71,28,99,2,71,27,46,3,75,20,98,3,77,28,90,3,81,18,93,4,81,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,24,96,3,75,24,90,4,79,19,14,2,75,21,95,2,79,12,39,7,79,12,91,3,81,14,86,3,81,21,93,0,73,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,3,33,24,32,3,41,16,40,4,-15,22,34,3,40,28,29,12,-17,24,27,8,32,22,32,5,38,22,32,5,37,25,32,1,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,32,8,50,27,32,8,45,23,32,9,-31,25,32,1,47,25,32,0,2,27,32,0,50,26,30,5,41,26,30,5,41,25,32,5,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,113,26,58,31,118,16,65,28,113,22,-11,28,112,13,60,28,112,14,7,25,112,19,67,29,111,19,60,29,115,14,63,26,106,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,113,11,62,22,109,7,68,19,104,8,-4,15,95,4,75,7,84,10,37,8,77,18,100,10,84,11,85,1,71,26,102,0,67,30,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,25,95,2,75,21,98,1,75,27,26,1,73,22,94,1,73,18,45,4,77,18,97,1,79,18,92,1,75,18,95,0,75,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,95,2,79,21,98,1,71,27,26,5,77,26,94,3,84,14,41,4,81,21,89,5,75,22,96,1,75,18,92,3,84,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,28,99,2,71,32,102,1,71,27,26,1,73,29,97,5,70,28,48,4,70,32,100,1,79,22,96,1,71,26,99,0,75,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63,21,84,5,67,21,94,1,71,24,18,3,73,22,94,1,66,25,45,0,66,32,97,1,75,22,92,1,75,22,92,0,79,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,21,91,2,71,25,94,1,79,20,18,1,66,26,94,1,66,32,45,4,73,25,97,1,75,22,89,1,79,18,95,3,75,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,25,91,2,79,21,94,3,79,8,11,1,66,33,94,3,73,25,45,4,77,21,93,1,79,18,92,2,75,22,99,0,75,18,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,29,7,32,19,40,5,57,18,40,8,-11,22,30,9,27,22,32,10,-15,18,40,3,56,26,29,10,28,26,27,10,28,23,34,10,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,117,18,60,28,117,18,63,29,112,19,-13,29,120,23,57,29,115,19,11,30,115,19,60,33,120,20,60,33,115,20,63,30,115,25,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,13,64,24,108,13,63,25,108,14,-9,29,115,13,64,25,111,14,11,22,111,14,70,20,106,11,67,20,106,11,66,17,106,11,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,117,18,60,24,117,13,67,25,108,5,-5,25,111,13,67,21,106,10,18,18,97,5,77,12,106,6,75,12,106,2,78,13,98,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,95,4,75,7,84,11,89,8,77,18,24,10,84,12,85,1,71,26,50,0,67,30,109,4,85,18,86,4,69,29,103,3,66,29,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,19,94,1,81,19,93,0,77,18,17,1,79,19,92,1,75,18,47,4,75,22,102,4,77,26,97,0,77,26,100,3,73,18,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,22,94,3,77,15,97,8,81,18,17,1,79,16,92,1,84,11,36,7,88,7,84,4,81,14,86,8,85,10,85,9,89,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,91,4,79,15,95,4,78,16,99,5,6,10,92,8,78,10,92,7,29,18,97,1,81,8,98,2,78,12,98,2,81,13,94,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,66,19,86,5,70,19,89,0,73,14,9,2,79,12,74,2,84,11,32,3,79,15,84,12,98,2,67,8,94,2,74,9,89,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,15,82,3,77,11,85,4,81,10,6,2,79,16,81,6,84,11,29,7,84,3,81,8,89,2,71,4,85,6,78,5,85,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,84,8,79,7,88,8,82,8,77,14,13,6,88,4,78,6,79,11,32,0,79,15,92,0,89,6,71,0,85,2,70,5,89,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,81,15,82,3,81,8,74,8,51,1,-32,1,75,16,89,2,84,11,29,7,79,3,63,4,73,26,89,4,81,14,85,9,85,2,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,30,4,41,26,30,4,41,25,32,5,-28,24,29,4,35,24,29,1,-10,23,34,5,53,21,37,6,38,15,49,2,63,7,66,6,78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29,111,18,60,29,115,13,63,26,106,14,-9,24,115,14,60,24,111,11,14,25,111,15,66,24,107,18,58,24,107,18,69,25,112,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,97,4,74,14,88,4,84,11,84,11,12,12,98,3,78,12,94,6,33,5,85,18,89,16,99,4,76,8,87,9,83,9,79,13,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,23,99,1,71,23,99,4,75,22,23,4,73,27,97,4,73,26,44,3,73,18,96,4,75,25,91,0,75,21,101,1,75,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,23,96,5,75,23,99,4,71,26,23,4,73,27,93,4,73,18,44,3,73,14,96,0,75,21,98,0,75,25,98,1,75,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,19,92,1,75,23,99,3,75,22,23,4,73,23,93,0,73,22,48,5,73,18,96,4,75,21,95,0,75,21,98,3,75,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,12,85,6,88,8,84,11,92,7,8,8,85,11,82,8,89,6,29,9,85,6,81,3,83,17,87,12,87,9,83,9,91,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92,8,81,10,92,8,81,11,92,7,5,8,85,7,78,8,98,2,29,13,98,2,81,8,91,4,80,8,91,4,83,9,91,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,16,89,2,84,12,81,7,79,3,-13,4,73,27,89,4,81,14,33,9,85,2,78,0,83,17,84,0,79,17,90,4,83,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,79,4,60,15,43,4,42,17,34,5,-34,8,85,3,75,0,66,6,7,17,37,2,44,3,83,4,80,3,87,4,76,7,61,4,54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,29,9,28,26,27,9,28,23,34,10,-41,24,29,10,26,27,29,11,-23,23,31,6,33,28,31,4,29,28,29,13,25,27,29,13,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,120,19,56,33,120,19,63,34,115,20,-13,33,116,21,58,33,116,22,9,34,112,22,61,29,116,23,54,29,116,23,61,30,111,18,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,10,71,16,98,1,74,17,106,11,-2,16,99,3,73,16,99,8,20,17,107,13,72,20,107,9,71,20,107,9,70,21,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,106,5,75,12,106,1,78,13,98,2,5,16,107,12,69,20,103,8,20,17,99,4,79,16,107,13,67,20,107,9,70,17,99,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,97,4,73,27,100,1,77,26,24,4,75,22,98,4,75,21,46,3,75,21,98,5,72,23,96,1,75,23,99,0,75,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,27,97,0,77,27,100,3,73,26,24,4,75,22,95,4,75,21,46,3,75,25,94,1,75,23,96,1,75,23,99,0,72,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,23,97,4,73,23,96,3,73,22,20,0,75,26,95,0,79,21,42,3,75,21,98,3,79,19,96,1,79,23,99,0,75,19,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,27,97,4,73,27,100,3,69,22,20,0,71,30,95,0,71,25,49,1,71,25,98,5,72,26,96,5,68,30,103,0,68,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,98,3,78,12,94,3,81,13,94,2,5,8,91,1,80,12,87,9,31,13,91,0,79,7,87,7,83,7,87,7,82,12,95,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,94,3,78,12,94,3,81,9,85,10,5,12,87,10,80,12,91,0,27,13,91,0,79,7,87,7,79,11,95,0,78,12,99,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85,3,75,0,66,5,59,17,37,2,-32,3,83,5,80,3,87,4,24,7,61,4,54,7,79,11,83,7,83,7,86,8,79,0,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,66,5,56,18,37,1,44,23,34,2,-28,3,87,5,73,8,61,4,2,21,34,4,47,7,83,7,83,7,79,0,74,12,48,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,29,10,26,24,31,5,33,20,34,2,-32,28,29,12,22,28,29,13,-23,24,31,8,36,24,32,9,29,27,29,13,28,23,29,13,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21,37,5,38,15,49,3,63,7,66,6,2,4,68,10,76,0,83,13,35,4,83,9,87,5,64,7,79,3,83,15,90,0,79,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,49,3,60,8,66,7,78,1,77,6,9,0,83,14,84,3,83,9,35,4,83,13,94,3,83,15,87,1,79,15,90,0,79,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,112,17,58,33,116,21,61,34,116,22,-15,25,116,17,62,29,121,23,9,30,116,23,57,31,118,22,58,27,118,22,61,32,118,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,116,21,58,33,112,21,61,30,112,22,-11,29,116,22,58,29,111,18,9,30,116,18,61,31,118,17,58,27,113,12,65,23,109,12,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,12,62,24,107,17,69,21,103,4,-4,20,107,8,71,16,99,9,26,12,95,0,78,18,104,12,69,18,104,4,72,19,104,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,68,26,102,4,68,34,101,3,75,29,29,1,72,31,104,5,68,30,51,0,72,26,103,2,75,24,99,5,71,31,102,1,75,24,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,22,95,4,75,22,98,3,75,25,18,1,75,24,96,1,75,23,47,0,72,23,99,2,79,24,95,2,79,24,98,3,79,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,22,95,4,75,26,94,1,75,21,25,1,75,24,96,1,72,23,47,0,75,26,99,2,79,24,95,2,79,20,94,3,75,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,68,26,98,4,68,30,101,3,71,29,25,1,72,27,100,1,75,30,51,0,75,26,99,2,75,20,95,2,79,24,98,1,79,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,22,91,0,79,22,98,1,75,17,18,1,72,27,96,3,72,15,43,4,79,19,90,5,75,27,99,2,75,24,98,1,75,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,22,95,0,75,18,94,4,79,13,18,3,72,16,92,3,79,19,38,4,79,15,95,2,75,24,95,2,75,20,94,1,79,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,18,91,3,79,14,94,4,83,17,18,3,79,20,87,3,79,15,43,4,79,15,95,2,75,20,91,2,79,20,94,1,79,24,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,5,73,8,83,14,90,1,83,21,14,7,95,3,71,7,87,7,30,4,79,15,90,6,96,12,65,6,96,4,68,3,87,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,12,22,28,29,12,29,24,31,8,-40,24,32,8,29,27,29,13,-24,23,29,13,28,22,32,4,40,22,27,8,28,24,29,8,28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,45,1,55,4,68,10,79,1,83,13,11,20,37,8,42,5,64,7,30,4,83,15,90,22,32,8,32,16,43,8,65,1,67,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,72,24,96,1,75,24,99,0,75,23,23,2,75,21,95,2,79,24,46,3,79,24,98,3,77,21,94,3,77,18,97,4,81,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,24,96,1,75,24,99,0,72,23,23,2,79,25,95,2,79,24,46,3,79,20,94,3,77,18,94,3,81,18,97,0,77,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,24,96,1,75,27,99,0,83,23,23,2,79,21,91,2,75,20,46,1,75,24,98,1,77,14,90,1,77,18,97,0,77,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,27,96,1,83,24,99,4,75,23,23,2,75,21,95,2,75,24,46,1,75,16,94,1,77,18,94,1,77,25,97,4,73,18,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,24,96,3,75,24,99,4,79,19,23,2,75,25,95,2,75,16,42,1,79,20,98,1,77,25,94,5,73,18,100,4,77,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,24,96,3,79,20,99,0,79,23,23,2,75,17,91,2,79,20,46,1,75,20,98,5,73,18,97,5,77,21,97,0,73,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,27,96,3,75,24,103,0,72,26,27,5,71,25,95,5,75,20,46,1,75,20,98,5,73,25,97,5,73,21,100,0,81,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,96,3,72,16,95,4,79,19,14,5,75,28,99,2,75,24,46,1,75,20,94,1,70,25,94,1,73,25,100,0,77,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,20,87,3,79,16,95,4,79,15,19,2,75,21,91,2,79,20,42,1,79,24,94,1,77,25,94,1,77,18,97,4,77,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,87,8,79,3,79,16,90,4,75,19,14,6,96,3,65,2,87,8,27,3,79,16,87,1,95,5,68,3,88,3,74,0,84,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,20,87,1,79,16,90,8,79,11,10,2,79,17,84,2,79,20,35,3,79,20,91,1,84,7,82,3,81,10,85,4,81,18,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,29,12,25,20,37,8,45,4,64,7,6,25,29,7,25,22,32,8,-17,15,43,8,65,16,48,10,56,9,63,10,82,0,70,14,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,118,16,58,31,118,21,61,28,118,22,-15,28,112,23,60,28,117,30,7,29,117,14,63,29,111,14,64,21,102,1,74,15,88,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,109,3,73,18,104,11,72,19,104,4,-4,24,108,9,64,15,108,14,19,16,103,5,71,21,115,14,67,17,111,14,70,18,106,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,11,69,18,104,3,72,19,104,4,0,15,108,13,68,15,103,5,19,20,103,5,74,17,111,14,67,17,106,10,70,22,106,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,3,69,18,104,3,76,19,100,8,-4,15,103,4,68,19,103,5,22,20,103,5,74,17,106,10,67,21,106,5,70,18,106,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,109,11,65,14,100,1,76,11,91,4,11,19,103,4,71,11,88,7,33,4,84,18,93,14,97,1,74,10,88,3,84,0,79,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,25,95,2,79,21,94,3,75,20,22,3,81,19,94,1,77,14,41,0,77,18,97,1,79,22,92,1,79,18,95,4,71,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,25,95,2,79,21,94,1,75,24,22,1,77,15,94,1,73,18,45,4,73,25,97,1,75,18,96,2,79,26,99,4,75,26,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,79,21,94,1,79,12,18,5,77,22,90,1,77,25,45,0,77,21,93,5,75,15,96,5,79,15,95,0,79,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,84,2,79,21,91,3,79,20,15,3,81,11,82,3,81,18,30,4,84,10,85,1,84,7,78,1,84,11,84,3,84,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,117,29,56,28,117,13,63,29,112,14,-9,21,102,0,71,14,88,11,32,3,84,15,92,0,77,26,97,4,73,22,103,3,73,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
