"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
8,87,18,80,12,87,1,79,13,87,0,7,7,83,16,83,11,95,4,30,12,91,4,82,2,79,12,88,10,83,16,91,11,83,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,14,80,4,71,14,79,1,71,13,7,1,68,12,75,1,68,11,30,0,72,15,86,2,67,12,76,2,71,12,79,1,71,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,14,66,3,75,18,87,1,75,17,14,1,68,20,87,1,72,15,38,0,75,19,90,2,71,20,88,5,71,27,91,1,71,20,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,54,18,80,12,54,18,87,7,54,17,11,1,68,20,87,3,75,15,34,4,54,0,65,2,71,24,91,2,79,20,94,3,79,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,45,5,58,22,36,1,50,24,31,8,-36,17,32,1,46,20,34,4,-3,19,37,4,45,22,32,4,40,22,32,4,46,24,32,4,43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,31,7,37,28,29,7,36,24,31,4,-36,20,37,3,42,24,29,9,-16,23,29,4,36,25,32,4,40,22,34,4,39,21,34,4,43,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,48,5,58,22,36,3,50,24,31,4,-26,17,40,5,58,24,34,0,5,19,29,0,57,25,27,8,29,22,29,8,35,18,40,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,3,47,28,31,3,47,27,31,4,-26,20,29,1,54,24,29,0,5,23,32,4,53,19,40,4,54,19,40,8,65,24,32,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,111,8,67,29,111,12,70,26,107,13,-11,27,109,16,65,27,109,17,16,23,113,12,65,24,108,5,68,19,99,5,74,16,95,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,27,100,1,72,27,99,0,72,30,23,2,71,28,99,2,71,31,50,1,71,27,102,1,73,28,97,5,70,28,100,4,70,32,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,83,16,83,11,95,5,82,12,91,4,6,2,79,13,88,10,83,16,39,11,83,8,87,7,81,18,90,7,84,18,89,8,91,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,75,8,75,1,68,8,78,0,68,11,2,10,91,5,76,10,83,12,31,3,79,4,79,15,95,5,75,15,99,5,82,12,84,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,8,75,1,68,12,78,4,68,15,2,10,83,13,80,2,79,4,27,3,79,8,76,15,99,5,79,11,84,7,82,4,81,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,20,87,3,72,24,90,0,68,19,14,2,71,17,84,2,71,20,39,1,71,20,91,5,70,14,79,5,70,18,85,4,66,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,54,20,83,5,58,16,90,4,64,23,19,5,67,13,76,2,63,20,35,4,67,20,94,7,77,14,86,3,73,21,97,0,66,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,64,24,92,1,68,20,90,4,75,15,10,5,67,21,91,2,71,24,42,1,79,20,94,1,66,25,94,1,66,32,97,4,73,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,32,1,46,20,34,3,49,19,37,4,-31,22,32,3,40,22,32,4,-6,24,32,4,43,9,51,1,41,22,32,1,41,21,32,1,41,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,118,21,58,27,118,16,65,32,113,17,-15,28,112,18,64,28,112,14,11,29,117,19,63,25,115,14,64,25,115,14,67,34,120,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,113,16,58,31,118,21,61,28,118,17,-11,28,117,18,60,28,117,19,11,29,117,19,63,33,120,19,60,29,120,24,60,30,115,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,118,16,62,27,113,21,65,28,113,12,-8,28,112,13,56,24,112,19,15,25,112,14,67,29,115,14,60,25,106,14,67,26,111,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,113,11,65,27,113,11,68,23,109,17,-8,24,112,13,64,24,112,14,15,25,108,14,63,25,111,14,64,29,115,14,67,26,111,14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,109,16,65,27,109,16,68,23,113,12,-11,24,108,4,68,19,99,5,22,16,95,3,78,17,97,5,74,14,88,3,84,11,84,11,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,17,91,5,71,28,102,4,71,27,26,5,66,29,101,5,70,25,52,8,66,28,104,5,67,26,103,8,67,22,102,7,67,26,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,28,99,5,71,28,102,4,67,34,26,5,70,26,101,9,66,28,52,4,66,25,100,8,67,22,99,8,67,26,102,4,67,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,28,99,5,67,35,102,4,67,27,26,9,66,29,101,5,66,25,48,4,70,25,100,8,67,26,99,5,67,26,99,4,71,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,25,99,2,71,28,102,1,71,31,26,3,73,19,94,1,73,28,48,4,70,28,100,2,75,22,89,1,79,22,99,0,71,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,32,99,2,71,28,102,1,71,31,26,5,70,29,97,5,70,32,48,4,70,28,100,1,71,26,96,1,75,22,95,3,75,18,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,83,13,80,2,79,5,79,3,79,8,0,15,99,4,79,11,84,7,30,4,81,7,78,17,97,1,78,14,92,3,77,7,84,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,71,17,84,2,71,21,91,1,71,20,15,5,70,15,79,5,70,18,33,4,66,18,89,1,79,7,78,2,75,11,81,0,79,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,13,84,2,79,13,83,3,79,12,7,3,77,11,82,3,81,10,30,4,84,7,82,6,84,11,78,6,84,3,81,7,88,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,9,84,6,87,5,79,4,56,4,-19,3,77,22,90,7,81,14,33,4,81,7,74,1,75,18,85,1,75,15,92,3,84,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,34,3,36,22,34,3,43,27,29,12,-41,26,30,0,34,22,32,5,-11,21,32,5,37,21,34,1,43,24,31,1,38,23,31,5,35,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,40,5,54,19,40,9,65,24,32,4,-26,22,32,9,34,19,40,3,4,21,32,10,44,26,27,10,25,24,34,10,35,17,37,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,32,1,51,28,32,1,50,24,29,4,-26,26,30,4,38,26,32,5,-4,25,30,1,48,24,29,1,39,24,34,5,53,20,43,1,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,66,26,97,5,70,26,100,4,70,25,24,5,67,27,96,5,71,22,50,0,71,22,99,0,77,26,97,4,73,26,100,3,73,26,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,19,90,5,77,26,97,4,84,14,17,5,75,23,99,5,75,22,47,0,75,18,92,4,73,18,93,4,73,22,100,3,69,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,8,75,1,73,11,82,0,73,10,6,2,75,8,78,1,75,11,29,0,75,11,77,4,81,2,75,4,85,6,74,13,94,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,19,86,1,73,15,85,4,77,10,9,2,84,12,81,2,79,15,32,7,84,11,81,8,94,2,71,8,89,2,74,5,85,6,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,73,22,94,1,66,26,97,0,66,32,21,1,75,23,92,1,75,22,40,0,79,18,95,4,85,10,78,4,81,14,85,5,85,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,51,0,41,22,32,0,41,21,32,1,-35,6,79,4,60,15,43,5,-10,17,34,5,42,8,85,2,75,0,66,6,59,17,37,2,44,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10,84,12,85,1,71,27,102,0,67,30,33,4,85,19,86,4,69,29,51,3,66,29,103,8,79,13,91,0,68,25,105,3,68,33,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,92,4,74,6,84,12,84,3,84,3,1,12,94,3,78,8,85,10,29,5,81,10,81,12,91,0,76,12,91,0,79,13,91,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84,12,81,2,84,4,77,3,75,7,5,8,85,11,78,4,81,10,29,5,81,2,78,12,91,0,76,12,91,4,79,13,99,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,19,85,1,75,16,92,3,84,11,5,0,73,23,93,4,73,26,40,5,81,14,85,0,83,21,87,0,83,17,87,1,79,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,43,4,39,18,34,4,42,20,34,1,-30,0,66,5,56,18,37,2,-8,23,34,2,48,3,87,4,73,8,61,4,54,21,34,4,47,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,115,14,60,24,111,10,66,25,111,15,-10,24,107,17,58,24,107,18,17,25,112,13,65,25,111,18,62,25,107,13,70,21,107,9,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,111,14,63,20,106,10,66,21,106,11,-6,24,112,12,62,24,107,18,17,21,103,4,72,20,107,9,71,16,99,9,78,12,95,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,98,1,71,16,106,10,74,13,106,6,2,16,99,7,69,16,107,13,20,17,107,13,72,20,107,9,67,20,107,13,70,17,107,13,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,106,1,75,12,98,3,81,13,94,6,9,20,103,7,69,16,99,4,27,9,87,9,83,20,107,9,67,16,99,0,78,12,91,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,66,30,100,4,69,30,103,3,69,26,27,4,68,34,98,4,75,29,53,1,75,25,101,5,68,30,100,1,72,26,103,0,72,23,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,27,97,4,73,27,96,3,73,18,20,4,75,26,91,0,75,21,49,1,75,25,98,1,72,23,96,1,75,26,99,0,83,23,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,23,97,4,73,19,96,5,77,26,24,0,75,22,95,4,75,21,46,1,75,25,98,1,72,26,96,5,72,26,99,0,75,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,15,82,4,85,15,85,5,77,18,13,8,91,1,73,8,91,4,24,9,83,13,90,7,103,9,67,7,95,4,74,8,87,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,15,82,4,77,19,89,1,73,22,20,8,91,5,73,8,83,13,38,1,83,21,90,7,95,4,71,7,87,7,82,4,79,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,15,82,8,85,3,78,1,66,6,-17,0,79,18,87,3,83,4,31,4,87,4,76,1,79,15,87,7,79,11,86,8,83,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,37,1,41,24,34,1,48,20,34,6,-32,8,61,3,51,22,34,4,-5,21,34,0,50,7,79,0,71,13,48,4,49,23,32,4,45,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8,79,14,91,0,68,26,105,3,68,33,25,3,79,16,92,1,72,30,55,4,68,30,103,6,83,12,88,2,75,24,102,4,71,31,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,26,98,4,75,22,101,3,75,21,22,1,72,24,100,5,72,23,47,0,75,23,99,2,75,20,95,2,75,20,98,1,79,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,14,91,3,83,18,87,4,83,17,14,3,79,16,87,3,83,15,38,8,83,11,90,2,79,20,91,2,79,12,94,3,83,12,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,7,33,18,45,1,58,3,68,9,3,24,29,12,25,20,37,9,-7,4,64,7,82,25,29,8,25,22,32,8,35,15,43,8,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,116,17,62,29,121,22,61,30,116,23,-19,31,118,21,58,27,118,22,9,32,118,27,57,28,117,30,56,28,117,14,63,29,112,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,95,1,75,16,103,8,78,21,107,9,-2,18,104,3,73,18,100,8,20,19,104,8,68,19,103,5,71,19,103,5,74,16,103,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,107,8,71,20,107,8,70,21,107,13,-6,18,104,7,65,18,109,12,16,23,113,22,65,15,103,14,68,19,112,19,67,25,112,14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,107,12,67,20,107,8,70,17,99,0,2,22,109,11,65,14,100,0,24,11,91,4,87,19,103,5,71,11,88,7,85,4,84,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,16,92,3,79,16,95,4,79,15,14,2,79,25,91,2,79,20,42,3,79,20,94,5,77,18,94,5,77,21,93,0,77,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,79,12,83,7,83,8,86,8,79,0,-2,2,79,21,88,2,79,20,39,3,83,8,83,3,81,18,79,3,84,10,85,4,84,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,83,8,83,7,79,1,74,12,48,4,-27,2,79,21,88,2,83,8,31,7,83,0,72,3,84,10,82,3,84,14,85,8,84,3,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,99,2,75,21,98,1,75,20,22,1,73,22,97,1,73,21,45,4,77,21,97,2,79,18,96,5,79,22,99,0,75,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,95,2,75,17,94,1,79,20,22,1,77,26,94,5,73,18,48,4,77,21,97,5,75,22,99,1,75,22,99,0,71,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,75,25,98,8,71,27,26,1,73,19,94,5,73,25,45,0,73,28,100,2,79,26,96,5,75,26,102,4,71,30,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,95,9,71,28,102,4,71,27,22,5,73,26,94,1,73,28,48,4,70,25,100,5,75,26,99,5,71,30,102,4,71,30,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,79,25,94,3,79,20,18,1,77,19,94,5,77,18,45,4,77,21,93,5,71,22,92,1,75,22,95,4,75,15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,87,9,76,2,79,17,87,1,79,20,11,3,88,4,71,1,84,7,33,4,81,10,85,1,92,5,67,1,84,3,77,0,84,7,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,13,64,24,112,18,67,25,108,10,-13,29,115,23,53,25,120,24,8,26,120,19,60,20,115,25,56,29,120,20,55,25,120,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70,26,94,1,73,26,100,0,77,25,21,5,67,27,92,5,75,26,43,4,71,26,99,0,69,26,97,4,73,26,100,3,73,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,26,94,1,77,19,97,4,77,18,21,5,71,27,96,5,71,22,43,0,75,22,95,4,73,26,97,4,73,22,96,3,77,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,19,94,5,77,19,97,4,77,21,17,5,71,23,92,1,75,22,43,4,75,15,99,4,73,22,93,4,77,22,92,1,77,14,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,26,94,1,77,22,93,0,84,18,17,5,79,16,92,1,79,18,40,4,79,15,92,4,77,18,89,4,77,18,92,7,77,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,19,79,3,84,11,85,4,84,14,9,1,84,12,81,2,84,11,29,7,88,11,84,0,81,14,86,4,85,14,89,5,89,10,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,34,8,49,19,37,4,59,15,40,3,-20,15,43,4,53,15,49,7,15,7,56,15,74,4,73,14,82,0,81,10,89,5,94,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,48,11,56,9,63,11,82,0,70,14,17,2,84,12,81,6,88,15,32,7,84,15,84,8,98,2,78,8,94,2,81,9,89,6,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,120,23,57,25,120,18,60,22,115,14,-6,29,120,19,52,24,120,20,7,21,120,20,66,24,116,22,55,24,116,22,61,21,107,18,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,115,13,67,17,111,13,70,18,106,10,-6,20,120,19,63,16,111,11,14,21,106,11,70,20,107,18,62,20,107,13,69,17,107,8,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,16,92,2,84,19,99,0,79,18,19,0,81,19,89,0,81,18,40,5,77,18,96,3,83,13,87,0,79,17,90,1,75,21,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,23,92,1,79,19,95,4,71,22,19,0,73,23,93,0,77,22,44,3,77,26,100,0,75,21,95,0,75,21,98,7,75,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,23,99,1,75,23,99,0,71,22,23,4,77,27,97,4,77,22,44,3,77,22,96,4,79,21,95,4,79,21,94,1,79,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,27,96,5,75,27,102,4,71,30,26,0,73,23,100,0,73,26,51,3,69,26,100,4,75,21,95,0,79,21,98,1,75,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,31,99,5,71,31,99,4,71,22,23,4,69,27,97,0,69,26,48,3,69,26,100,0,75,25,98,0,71,25,98,1,75,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,31,96,5,71,23,99,4,67,26,19,0,69,27,97,4,69,26,48,1,69,26,100,0,71,25,95,0,75,25,98,1,71,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,111,13,64,5,97,4,77,4,84,3,1,4,115,19,56,4,106,11,14,3,94,2,78,8,116,22,58,3,112,22,58,1,103,18,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84,4,78,2,67,0,63,14,43,3,-20,4,89,7,78,4,85,10,29,3,73,14,85,0,79,21,91,0,75,25,94,1,83,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,56,16,71,5,71,16,84,3,84,11,8,4,94,15,82,8,94,2,29,9,98,2,81,8,99,4,73,12,99,4,79,9,95,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,115,24,56,29,120,19,55,25,120,20,-17,8,99,3,69,24,116,22,6,25,116,22,61,1,83,15,87,11,103,9,70,21,107,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,102,1,71,16,98,1,78,13,98,6,9,16,95,1,76,12,91,4,31,13,87,9,79,11,95,7,79,11,91,4,82,8,91,11,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85,7,86,8,81,15,92,5,81,14,16,8,87,10,87,3,87,9,42,4,83,13,87,7,91,7,79,7,91,0,82,12,95,7,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,27,97,4,77,23,96,3,77,22,20,4,79,22,95,4,79,21,42,1,79,17,94,1,75,19,92,1,79,15,95,4,83,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,23,93,0,77,23,100,1,77,26,24,0,79,18,91,0,79,21,46,1,75,21,101,1,79,23,92,1,75,19,99,0,75,23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,27,97,0,73,23,103,1,73,26,27,0,75,22,98,4,75,21,46,1,79,21,98,1,75,23,92,1,72,23,95,0,75,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,23,93,4,77,23,92,1,77,14,16,4,79,18,91,0,79,17,42,3,79,17,90,1,79,19,87,3,83,19,90,0,79,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,23,89,0,77,15,92,3,77,18,16,0,79,18,91,4,79,17,38,3,75,21,94,3,83,19,87,1,79,19,90,4,83,15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,94,5,71,8,111,19,63,9,115,20,-21,3,103,17,58,8,116,22,6,9,112,28,58,11,111,23,54,7,111,23,57,8,116,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,115,19,52,4,115,19,55,5,115,25,-17,8,112,27,55,12,116,28,2,13,116,28,58,7,116,23,54,7,116,23,57,8,116,28,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,106,10,63,4,94,1,78,3,89,10,5,3,112,21,55,0,103,18,17,3,91,0,76,3,111,23,54,1,107,18,61,4,103,13,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,15,82,0,81,11,89,5,94,14,9,0,83,14,84,8,91,0,24,9,99,4,76,1,72,23,92,7,87,4,78,12,99,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,107,7,66,16,103,7,72,17,99,8,-4,16,103,3,71,16,103,4,22,21,99,4,74,14,96,8,73,14,100,4,76,15,100,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79,18,91,0,79,18,94,1,79,21,22,1,79,20,92,1,79,23,43,0,75,19,99,2,75,16,91,2,75,16,94,4,71,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103,17,66,4,91,1,76,3,87,0,0,1,107,17,58,5,103,13,13,0,99,9,70,2,113,22,54,2,113,27,57,1,109,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,14,84,8,87,10,79,9,91,4,7,3,83,8,83,3,79,7,34,4,79,15,90,6,83,4,80,2,71,27,98,4,63,34,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,10,84,8,83,14,87,1,79,21,18,3,68,24,92,1,72,26,47,0,72,26,99,9,63,34,102,9,63,34,102,4,63,31,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,99,3,76,8,95,5,79,4,87,4,7,11,95,1,75,7,91,4,30,8,91,7,86,2,83,12,84,10,91,4,79,7,91,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87,10,84,3,91,14,87,9,83,9,11,7,87,8,83,7,91,11,34,8,91,7,86,6,87,4,80,6,83,4,83,7,87,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,24,96,1,79,24,99,0,75,23,23,2,79,17,88,2,79,20,42,3,79,20,94,3,81,18,90,3,81,10,89,8,88,7,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,20,92,1,79,16,95,4,83,15,19,5,75,25,91,5,79,16,42,1,79,16,94,1,73,18,90,1,77,18,97,4,73,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,16,92,3,87,16,90,4,79,15,14,2,79,17,91,2,79,16,42,1,79,16,94,3,73,18,90,1,77,18,93,4,77,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,16,92,1,83,20,90,0,79,19,19,2,79,21,91,2,79,20,42,1,75,16,94,1,77,18,90,5,70,18,89,4,66,7,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,83,20,87,1,79,20,95,0,79,23,19,2,79,21,91,2,75,16,42,1,75,16,94,5,70,18,86,5,66,7,78,4,63,7,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,24,92,1,75,20,99,0,75,23,19,2,75,17,91,5,71,12,35,4,63,12,83,5,63,7,71,9,60,10,74,8,57,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,24,96,1,75,24,95,0,75,19,19,2,71,13,84,2,79,24,46,3,75,24,98,9,63,10,75,5,73,18,93,0,77,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,1,75,7,99,8,70,12,111,23,-19,5,83,5,76,2,91,4,24,7,100,8,65,5,84,14,75,1,99,5,71,8,112,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,111,22,54,7,111,22,57,8,116,23,-19,6,100,7,62,10,113,17,9,7,113,22,57,7,112,19,53,11,112,24,56,12,112,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,111,27,54,3,111,22,57,0,107,18,-15,2,113,21,54,2,113,27,5,1,113,22,57,1,112,24,56,5,112,24,59,4,108,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,91,5,79,3,83,8,86,4,79,7,10,10,91,5,73,6,83,4,31,1,71,27,98,7,88,3,75,11,91,3,78,4,81,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,8,83,3,79,8,86,4,79,15,14,6,83,5,80,2,71,27,46,4,63,34,105,11,91,3,75,3,81,14,93,4,66,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
