"R1","R2","R3","R4","R5","R6","R7","R8","R9","C10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","R26","R27","R28","R29","R30","R31","R32","R33","R34","R35","R36","C1","C3","C5","C7","C9","C11","C12","C13","C15","C17","C19","C20","C21","C23","C25","C27","C29","C31","C33","R35.1"
5,71,25,99,5,71,25,98,4,75,24,22,1,73,22,97,1,73,25,45,0,73,25,97,5,75,22,96,5,71,26,99,0,75,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,28,99,5,71,28,102,1,75,27,22,1,73,26,97,1,81,18,45,0,81,18,93,2,75,22,96,1,79,18,95,0,75,18,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,95,2,79,13,91,7,79,12,15,3,81,15,86,3,81,21,41,0,73,21,97,6,79,18,89,6,79,15,95,0,79,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,17,84,2,71,17,87,1,71,20,15,1,73,11,79,5,70,14,30,4,70,18,85,1,75,11,74,1,79,7,81,3,75,11,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,84,2,75,13,87,3,79,12,7,1,73,15,82,3,77,10,33,4,81,10,82,2,79,15,81,6,84,11,81,7,84,3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,56,3,54,22,32,3,43,21,32,4,-30,3,81,8,71,9,51,1,-8,21,32,1,41,2,84,11,78,6,79,3,63,14,43,5,42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25,32,3,40,22,34,3,39,21,34,4,-33,22,32,0,38,26,30,1,-15,21,32,5,41,18,34,5,39,21,34,1,46,23,31,1,38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,40,9,62,25,32,3,50,24,29,4,-26,19,40,4,53,22,32,10,-8,28,30,1,44,24,34,10,32,18,37,10,38,23,29,14,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,112,18,64,24,112,13,67,25,112,14,-9,25,106,13,64,25,111,14,15,30,115,14,67,24,111,15,63,20,106,11,66,21,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,108,4,68,19,99,4,74,16,95,3,2,17,97,4,74,14,88,3,32,11,84,11,88,12,98,2,78,12,94,6,85,5,85,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,26,105,5,66,29,104,4,70,25,28,5,67,31,103,5,67,26,54,7,67,22,102,4,69,29,100,4,69,26,103,3,69,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,26,94,1,73,22,97,0,73,18,21,1,75,23,96,1,79,18,43,0,75,18,95,4,73,22,97,4,73,22,96,3,73,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,19,94,1,73,26,100,0,81,18,21,1,75,23,96,2,75,22,47,0,79,18,95,0,73,22,97,4,73,18,96,5,77,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,29,97,1,77,29,97,4,77,28,17,2,75,19,92,2,79,18,40,3,79,15,92,0,77,26,93,0,77,22,96,5,81,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,29,94,3,77,29,93,4,81,18,17,2,79,19,89,2,79,15,40,3,79,15,88,0,77,22,93,4,81,18,92,5,81,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,81,19,90,7,84,19,89,8,91,3,6,6,88,8,81,10,92,7,32,11,92,7,81,8,89,6,78,8,85,6,81,9,98,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,77,8,75,3,73,8,78,0,73,10,6,2,84,4,74,2,75,7,29,0,75,11,81,4,81,10,78,4,81,2,78,5,85,6,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,11,79,1,73,11,82,4,70,14,6,1,75,12,78,1,75,11,25,0,79,7,81,4,85,6,71,12,94,2,74,13,94,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,77,15,86,3,73,22,97,0,66,25,21,1,79,16,89,1,75,22,43,0,75,22,92,4,89,6,75,4,85,10,81,5,81,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,81,8,71,9,51,0,44,21,32,1,-35,2,84,12,78,6,79,3,11,14,43,5,42,4,81,14,82,8,85,2,78,1,66,6,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,60,21,111,13,70,26,111,10,-6,20,106,10,63,16,106,11,22,17,98,2,74,16,99,4,73,16,99,4,76,17,99,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,9,67,25,111,13,67,26,111,14,-6,16,98,1,71,16,106,11,22,13,106,6,78,16,99,8,69,16,107,13,72,17,107,13,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,111,13,67,21,106,9,70,18,97,5,1,12,106,5,75,12,106,2,26,13,98,2,81,16,107,13,69,20,103,8,72,17,99,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,31,106,5,67,31,106,4,67,26,30,4,66,30,100,4,69,29,51,3,69,26,103,4,68,33,98,4,75,29,105,1,75,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,31,103,5,67,27,106,7,67,22,26,4,69,30,100,4,69,26,51,3,69,26,100,4,75,29,102,0,75,25,101,3,75,21,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,27,96,5,71,23,102,0,71,22,23,0,77,27,97,4,73,26,48,3,73,26,96,4,75,21,95,4,75,25,94,1,75,21,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,71,27,96,1,75,23,99,0,79,18,19,4,73,15,93,4,73,22,48,3,73,22,96,0,75,25,95,0,75,25,98,1,79,21,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,71,27,96,1,75,23,95,3,75,18,19,0,73,23,93,0,77,18,44,1,77,26,96,4,75,25,95,0,75,21,94,1,79,21,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,19,92,2,79,19,92,3,79,15,16,0,77,27,93,0,77,22,44,5,81,18,92,0,79,21,95,0,75,17,94,4,79,13,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92,8,78,10,92,8,81,18,97,1,5,8,98,3,78,12,98,2,29,13,94,2,81,8,91,4,80,8,91,0,83,13,87,9,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92,8,78,17,97,0,81,15,92,3,1,12,98,3,78,12,94,2,29,13,94,2,81,8,91,0,80,12,87,9,83,13,91,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,84,12,78,6,84,4,81,7,88,3,5,4,85,7,75,4,85,2,26,1,89,6,74,3,95,0,73,8,99,8,69,9,95,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,23,92,1,75,23,92,0,79,18,19,4,85,11,78,4,81,14,33,5,85,14,85,3,95,4,73,8,91,0,76,9,91,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,31,0,35,24,31,4,35,23,31,10,-48,21,34,5,41,21,34,6,-11,23,31,11,33,22,34,0,47,25,36,4,43,21,34,8,36,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,34,9,32,18,37,9,38,23,29,14,-45,24,31,5,30,21,34,2,-8,17,34,6,44,28,29,13,26,25,31,8,36,17,45,0,58,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24,29,13,28,24,29,4,38,23,29,1,-34,18,34,5,41,21,37,6,-11,14,49,2,63,18,45,0,55,4,68,9,79,1,83,13,87,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,106,10,63,16,106,10,74,17,98,2,-2,16,99,3,73,16,99,4,24,17,99,8,72,16,103,9,75,20,107,9,74,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,10,71,12,106,5,78,13,106,2,2,16,107,12,69,16,107,13,20,21,103,8,72,20,107,13,67,16,107,13,70,21,107,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,94,7,82,4,85,19,89,3,69,29,27,8,87,10,80,8,79,13,42,1,68,25,105,11,91,7,83,3,79,15,95,0,72,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,77,27,97,4,73,27,100,3,73,26,20,4,75,22,95,4,75,25,42,1,75,21,101,1,75,23,96,1,72,23,99,0,75,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,19,93,4,73,15,96,3,73,22,24,0,75,26,95,0,75,25,46,1,75,25,98,1,83,23,96,3,75,23,99,4,79,19,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,69,27,97,0,73,27,100,3,73,26,24,4,71,30,98,0,71,29,46,1,71,25,101,1,75,26,96,5,72,26,99,4,68,30,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,19,89,4,81,19,92,9,81,18,16,3,79,14,91,3,83,17,42,9,79,21,90,3,79,15,92,3,79,15,95,4,79,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,85,11,82,8,89,7,81,9,85,6,5,3,83,18,87,12,87,9,31,9,91,4,83,7,83,11,87,3,79,11,86,4,87,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,89,7,78,8,85,7,81,9,98,2,5,12,87,10,80,8,91,4,31,9,91,4,83,3,79,11,83,3,87,11,86,8,83,11,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,98,3,78,12,98,3,81,13,94,2,5,8,91,5,80,8,91,0,31,13,87,9,83,7,83,11,83,7,87,7,86,8,87,7,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,11,78,4,81,15,85,5,85,14,9,3,95,3,73,8,91,0,24,9,91,4,76,7,99,4,67,7,103,9,70,8,95,4,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,19,86,0,73,23,96,3,73,26,16,8,83,14,87,0,83,21,38,1,83,17,87,7,87,7,79,3,79,15,90,4,75,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,107,17,58,24,107,17,69,25,112,13,-11,25,111,17,62,25,107,13,18,21,107,9,74,22,104,8,69,18,109,4,76,19,104,12,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,87,10,80,8,79,14,94,1,68,25,29,11,91,8,83,3,79,15,43,0,72,30,107,6,83,12,88,6,83,12,91,1,75,24,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,22,98,4,75,22,98,3,75,21,22,5,72,24,96,1,75,23,47,0,75,23,99,2,75,20,95,2,79,24,98,3,79,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,75,26,91,0,75,22,101,1,75,25,22,1,72,24,96,1,75,26,47,0,83,23,99,2,79,20,91,2,75,20,98,1,75,24,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,22,98,0,75,26,98,1,75,25,22,1,75,27,96,1,83,23,47,4,75,23,99,2,75,20,95,2,75,24,98,1,75,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,71,30,98,0,71,30,98,1,71,25,25,1,75,27,96,5,72,26,47,4,68,30,103,2,79,20,91,2,75,24,98,8,71,27,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,18,91,8,79,22,90,4,83,13,18,3,79,16,92,3,79,15,43,4,79,15,90,2,79,24,91,2,79,20,94,3,79,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,79,22,87,3,83,14,94,4,83,17,11,3,79,16,92,3,79,15,38,4,83,15,90,2,79,20,91,2,79,20,94,1,79,12,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,87,10,80,8,91,5,83,9,91,4,7,3,79,12,83,3,87,11,34,8,83,11,86,2,79,8,88,2,87,12,87,1,83,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,1,80,12,87,10,83,13,91,0,3,7,87,8,83,7,87,7,30,12,95,0,78,2,83,8,84,2,87,8,83,7,87,4,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,29,12,26,25,31,7,36,17,45,0,-18,27,29,12,25,24,29,13,-24,19,37,9,45,22,27,8,25,25,29,8,28,21,32,8,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,107,12,67,16,107,12,70,21,107,9,-6,22,113,21,62,22,109,12,16,15,100,0,76,24,112,14,64,19,103,5,74,12,88,7,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,68,31,100,1,72,27,103,0,72,23,27,5,71,32,99,2,75,24,50,1,75,20,98,1,73,25,97,1,73,21,100,0,73,21,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,72,27,100,1,75,31,103,0,75,26,23,2,75,21,95,2,79,24,46,1,79,20,94,1,81,18,94,1,77,14,97,0,73,18,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,27,96,5,72,27,99,4,68,30,27,2,79,21,91,2,75,24,46,8,71,27,102,1,73,18,94,5,73,25,97,0,73,28,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,16,92,3,79,16,95,4,79,15,19,2,79,21,91,2,79,24,42,3,79,20,94,1,77,18,94,5,77,18,97,4,77,21,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,16,87,3,83,16,90,8,83,11,14,2,79,21,91,2,79,12,42,3,83,12,91,1,77,25,94,1,77,21,93,0,84,18,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,83,16,87,7,83,12,90,4,79,11,10,2,79,13,91,2,83,12,39,3,79,8,91,1,77,21,90,1,84,18,93,0,81,18,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,29,12,25,24,29,12,28,19,37,9,-31,22,27,7,25,25,29,8,-24,21,32,8,35,16,40,3,49,16,48,10,59,8,63,10,82,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5,64,8,79,3,83,16,90,0,79,15,14,16,43,9,62,2,67,20,46,3,79,16,94,1,70,14,90,1,77,14,97,4,81,14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,118,26,54,31,118,16,61,28,113,12,-11,28,112,13,64,19,103,5,19,25,108,14,67,2,84,15,89,17,102,5,74,30,115,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,109,11,65,22,104,7,72,19,109,4,0,24,112,18,64,24,108,10,11,25,108,10,67,25,120,24,57,25,120,19,60,22,115,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,100,7,69,18,104,7,68,19,109,12,-8,19,103,4,71,15,103,14,19,20,112,19,67,17,106,14,67,17,111,14,67,22,111,14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,104,7,65,18,109,11,68,23,113,22,-11,15,103,13,68,19,112,19,15,25,112,14,67,17,111,14,64,21,111,14,74,22,106,10,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,91,5,84,6,83,13,91,7,83,12,15,3,84,19,90,3,77,14,37,4,81,18,97,1,79,18,89,2,79,18,95,3,79,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,91,2,75,21,98,1,75,24,22,1,77,15,90,1,77,18,45,0,77,25,97,1,79,18,92,5,71,22,95,4,75,22,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,95,2,75,25,98,1,75,16,18,1,77,19,94,1,77,25,45,4,73,18,100,5,71,22,92,5,75,22,102,0,75,22,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,25,95,5,71,25,98,4,71,24,22,1,73,29,94,5,70,28,48,4,73,25,100,5,75,22,92,5,79,15,95,0,79,18,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,95,2,79,25,98,1,79,20,18,1,81,19,94,1,77,14,45,0,73,18,97,1,75,18,92,1,75,18,99,3,79,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,91,2,79,21,94,1,79,24,18,1,77,26,94,1,77,18,45,4,77,18,97,5,71,26,96,5,71,22,95,0,75,22,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,32,1,47,22,34,3,50,21,32,4,-33,22,34,8,49,19,37,3,7,15,40,3,56,15,43,3,53,15,49,7,67,7,56,15,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,29,7,25,22,32,7,35,15,43,8,-11,16,48,11,56,9,63,10,30,0,70,14,93,2,84,11,81,6,88,15,84,7,84,15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,32,7,32,16,43,9,65,1,67,20,22,9,63,11,79,1,70,14,41,0,77,14,97,6,88,15,81,6,84,15,84,3,84,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,112,13,64,19,103,4,71,25,108,14,-9,2,84,16,89,17,102,5,22,30,115,24,56,4,73,22,93,4,89,6,81,21,115,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,108,13,68,15,103,4,71,20,103,5,-2,17,111,13,67,17,106,10,18,22,106,5,70,16,111,11,63,20,106,11,70,21,106,11,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,103,4,71,15,103,13,71,20,112,19,-9,17,106,13,67,17,111,14,15,22,111,14,74,16,106,11,67,20,102,11,70,21,102,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,112,13,64,19,103,4,74,12,88,7,9,21,106,9,71,14,97,1,25,11,88,3,84,16,98,2,75,12,98,6,85,9,85,6,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,84,19,90,3,77,15,89,4,81,18,21,1,79,19,89,2,79,18,43,3,79,15,95,8,81,14,89,4,81,14,92,1,81,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,26,97,1,73,26,100,0,73,21,24,2,84,19,96,1,79,18,43,3,79,18,99,0,81,18,89,4,77,18,96,1,77,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,15,90,1,77,19,97,0,77,25,21,1,79,19,92,5,71,22,43,4,75,22,102,0,77,22,93,4,77,26,100,3,77,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77,22,94,1,73,26,97,0,73,21,24,1,71,23,96,1,71,18,43,4,75,18,95,4,77,22,93,0,77,22,96,1,77,22,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,26,94,1,73,22,100,0,73,28,21,1,71,19,92,5,75,18,43,4,75,22,95,0,77,22,93,0,77,22,92,3,77,26,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,70,29,97,5,73,26,100,4,73,21,24,5,79,16,92,1,79,18,47,0,75,18,95,0,77,18,89,0,81,22,96,1,77,22,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,73,22,97,1,81,19,97,0,77,14,21,1,75,19,92,1,75,18,43,0,75,18,99,0,77,22,93,0,77,22,100,1,77,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,84,15,86,1,84,19,89,4,81,18,13,5,79,19,89,8,79,15,40,7,79,11,92,8,77,18,86,4,81,14,85,3,85,6,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,88,4,71,1,84,8,85,4,81,10,9,1,92,4,67,1,84,3,25,0,84,7,81,0,94,2,67,4,89,2,78,3,81,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,37,4,56,16,40,4,56,15,40,3,-24,15,49,8,64,8,56,15,22,4,71,15,84,0,81,10,86,4,94,14,85,9,94,2,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,102,0,71,14,88,12,84,3,84,15,16,0,77,27,97,4,73,22,51,3,73,22,96,4,75,29,95,4,75,21,98,3,75,25,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,106,9,67,21,106,4,70,18,106,14,-6,20,106,10,67,20,106,11,18,17,106,11,70,16,107,8,66,16,103,8,72,17,99,8,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,19,92,2,79,16,95,3,84,18,23,4,81,15,89,0,81,18,40,1,81,18,92,3,83,13,84,3,83,13,90,1,79,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,19,92,2,79,19,99,4,79,22,23,4,77,19,93,0,77,22,44,1,77,22,96,0,75,21,91,0,75,25,101,1,75,25,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,16,96,5,79,16,95,0,79,18,16,0,77,15,89,4,77,18,40,3,77,18,92,4,79,17,87,4,75,21,94,3,75,17,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,88,16,81,6,84,16,84,3,84,7,16,8,94,3,78,8,89,6,33,5,85,14,89,3,87,4,80,3,87,9,87,4,91,13,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,81,15,89,0,81,19,92,1,81,18,16,3,83,14,84,3,83,13,38,1,79,17,90,11,95,7,83,11,87,15,90,4,79,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,73,23,97,0,73,23,96,1,77,22,20,0,75,26,95,0,75,21,46,1,75,21,98,1,72,19,96,3,75,23,99,4,75,26,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,77,27,89,0,77,19,92,1,81,22,20,4,79,22,91,3,83,17,38,1,79,17,94,3,83,15,92,1,83,19,90,0,79,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73,23,100,0,73,27,103,3,69,26,24,4,75,22,95,0,79,21,46,1,75,25,101,1,72,23,92,1,75,15,95,0,75,19,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,7,78,0,94,5,74,9,111,20,-13,0,91,1,73,3,103,18,9,9,116,22,58,7,99,9,67,11,111,23,57,8,111,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,115,24,56,4,115,19,59,5,106,11,-10,12,116,27,55,8,116,22,9,4,112,22,58,7,116,28,54,7,111,28,57,4,111,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,89,7,78,4,85,11,81,3,73,14,9,0,79,22,91,0,75,25,42,1,83,13,87,1,72,26,96,1,68,23,99,0,72,23,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,22,91,8,99,3,72,25,116,22,-18,5,75,24,96,1,83,15,38,12,103,9,70,2,75,20,91,2,75,24,98,4,71,27,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,116,21,55,24,116,21,61,21,107,18,-11,11,103,8,67,20,107,13,13,17,107,9,70,5,71,27,95,2,79,16,94,11,100,4,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,87,10,91,3,83,14,87,4,83,13,14,7,91,1,79,11,95,7,34,12,87,15,90,10,96,0,80,14,100,4,76,15,100,4,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,22,95,0,75,22,98,7,75,21,22,3,75,24,96,3,75,26,47,0,75,23,99,2,75,27,95,2,75,24,98,4,75,20,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,75,22,95,4,79,22,98,3,79,21,18,1,75,24,96,1,75,19,43,0,79,15,95,5,75,20,95,5,75,24,94,4,79,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,18,87,4,79,22,94,4,83,17,14,3,79,16,87,3,83,15,43,0,83,19,90,2,79,16,91,2,79,20,94,1,79,20,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,26,95,0,71,26,98,1,75,25,22,1,75,24,92,1,75,19,43,0,75,19,95,2,79,24,95,2,75,24,98,1,79,20,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,91,1,73,4,87,1,76,3,91,0,0,5,103,12,62,1,99,9,18,4,99,9,70,2,113,27,54,2,109,22,57,4,109,17,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,83,14,84,0,79,22,94,1,75,25,18,1,72,27,96,1,72,26,47,0,68,23,99,9,63,34,99,5,63,31,102,4,67,31,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,91,1,73,8,99,3,76,13,99,4,3,7,87,5,75,11,99,0,26,12,95,0,78,5,67,34,99,5,67,27,98,3,83,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,75,20,92,1,79,20,95,0,79,19,14,2,79,21,88,2,75,16,39,1,79,16,91,1,77,18,90,1,77,18,93,4,81,21,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,79,16,87,3,68,24,95,0,72,26,23,5,63,35,102,9,63,34,53,8,63,34,102,5,66,38,97,5,63,35,104,4,66,32,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,87,5,75,11,99,1,78,12,95,0,2,5,67,35,99,5,67,27,46,3,83,12,87,1,66,28,94,5,66,32,100,8,70,25,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,79,21,88,2,75,21,98,1,79,20,22,3,88,8,86,1,77,18,41,0,81,14,93,10,92,7,81,2,84,15,95,0,79,15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,75,21,95,2,79,21,98,1,75,20,18,1,77,19,90,1,81,14,41,0,77,21,93,2,84,15,92,1,79,15,92,0,79,18,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
