,iso,lof,svm,kedp,ckedp,khdp,ckhdp,cone,ccone,ekde,cekde,hkde,chkde,lhkde,clhkde,lekde,clekde,lskde,clskde,lmkde,clmkde,Metric,EnergyScore,path,InSamp
1,0.25561077170850927,0.11521625794064572,0.6337447985752002,0.11006261935414925,0.11413647595617085,0.4414213582538477,0.29854546337217885,0.0668791777882601,0.09064374011576974,0.08319068755265138,0.27775436229764605,0.17228125272733588,0.2264571357000624,0.21936268667011063,0.2891497982329397,0.08665635229745546,0.29145940448236535,0.9167308073786535,0.31416877491928297,0.05727301686077985,0.2698804947613939,AuPRC,5.67711700946329,./ad/cardio/results_xv3_1e-1_1e-1.pkl,False
0,0.37562195998520553,0.5238420902042611,0.35306042694543505,0.6194616774949929,0.635543661067573,0.3128432556159585,0.7098857617396037,0.3552987850408592,0.6452699637815167,0.5777825076589183,0.7137797720817602,0.48721536389456865,0.7126318066672716,0.15857624374550758,0.7158454119765243,0.6123296370475306,0.7194463247660454,0.8251359065437518,0.7229774524239866,0.16617235531797592,0.7076735730685221,AuROC,3.20380400030671,./ad/cover/results_xv5_1e-1_-5e-2.pkl,True
1,0.05635977558765122,0.08302045203358138,0.05515038936132591,0.13473954919859146,0.139037838727659,0.05278655116372725,0.1382531761276949,0.06661577145168832,0.12246831538796246,0.12307383105798356,0.13541545196287894,0.06869044749703954,0.14142441236911119,0.04455367551834886,0.14101312405843075,0.1896309098959813,0.1483142531961391,0.2745111790120834,0.14584353232696184,0.04323633688503677,0.13598721763738703,AuPRC,3.20380400030671,./ad/cover/results_xv5_1e-1_-5e-2.pkl,True
0,0.5240252293577982,0.4595756880733945,0.3903669724770642,0.6418577981651375,0.6636467889908257,0.31605504587155964,0.6706995412844037,0.3452121559633028,0.6244266055045872,0.5950114678899083,0.7189220183486238,0.5339449541284403,0.7319954128440367,0.17333715596330274,0.7177178899082568,0.623795871559633,0.7235665137614679,0.8580848623853212,0.7263761467889909,0.11198394495412844,0.7079128440366973,AuROC,3.2035494374368003,./ad/cover/results_xv5_1e-1_-5e-2.pkl,False
1,0.07982096424909801,0.08315316803974107,0.06281780279092718,0.16199187432769663,0.16321853839967043,0.05842282251017986,0.13074192173156643,0.09684928714790184,0.15583980898286537,0.15315003200883787,0.14360735133854555,0.0833234086633727,0.15592042519221028,0.04878271662289503,0.14731627870595848,0.22306291115442992,0.16044166077424402,0.3004639357329429,0.1543650072870355,0.04597144278812703,0.14299541970123741,AuPRC,3.2035494374368003,./ad/cover/results_xv5_1e-1_-5e-2.pkl,False
0,0.3595549293037268,0.5449894840595001,0.3709801689491695,0.5599373902420401,0.5733096406533071,0.45265397349844166,0.724315769746021,0.2818931469385772,0.5859756224534418,0.5471863785599755,0.7261274268222424,0.6953951980675658,0.7515392143933032,0.11869130335191266,0.7233058229851389,0.5570394330415709,0.7283069682855895,0.8188238805555749,0.7305455100751734,0.1869303865562551,0.7164826087861899,AuROC,3.208362409682954,./ad/cover/results_xv2_1e-1_-5e-2.pkl,True
1,0.054023605133558,0.08884449734544939,0.05824997199552159,0.14981525830131523,0.15027371507051235,0.06381327925856664,0.14531756167141033,0.06383268502845343,0.10766712795004113,0.15313046542478587,0.15670297169894554,0.128696953104723,0.16092741015226364,0.04438101787032961,0.14509130098857526,0.17059557927911412,0.15826359262871423,0.3948630514046317,0.1507022524316442,0.04367526233229468,0.14000002872274614,AuPRC,3.208362409682954,./ad/cover/results_xv2_1e-1_-5e-2.pkl,True
0,0.3894880174291939,0.48011982570806105,0.3670479302832244,0.5036492374727669,0.5098583877995643,0.12603485838779957,0.6818082788671024,0.28984204793028323,0.5438997821350763,0.513888888888889,0.6860566448801743,0.5619281045751634,0.6925381263616557,0.11759259259259258,0.6834422657952071,0.5357298474945533,0.6877995642701524,0.8348583877995643,0.6931917211328976,0.15610021786492373,0.6718954248366013,AuROC,3.2135799694110165,./ad/cover/results_xv2_1e-1_-5e-2.pkl,False
1,0.05982659169076642,0.07314188177695882,0.058788620737259954,0.13809684258289204,0.1298494935253788,0.04546257208988378,0.11625093330305225,0.07133966612258276,0.0933112341672384,0.13928007097145567,0.12614997970346858,0.08404198538316696,0.11901400861269988,0.04453146847902275,0.11690864027811816,0.14301909385239991,0.12558312638971217,0.36137310999063577,0.12126928761153474,0.04466489278411354,0.11267630921755026,AuPRC,3.2135799694110165,./ad/cover/results_xv2_1e-1_-5e-2.pkl,False
0,0.44693399906381653,0.5645671885022798,0.4069971047658674,0.6948700611986616,0.7080875851666927,0.5179799240651167,0.7281392486260639,0.5399715677606145,0.6577971949168704,0.6666978727830655,0.7348381616130095,0.6211681489571956,0.7563461105043255,0.2222915691475529,0.7283992995960541,0.7164161508989094,0.7346717289922159,0.84763093566339,0.7368734938714655,0.16228220731263326,0.7205214888784868,AuROC,3.219767019790767,./ad/cover/results_xv4_1e-1_1e-1.pkl,True
1,0.06156412986414041,0.09322511244409606,0.06055628760040875,0.22139677571206418,0.21543011102474596,0.08029916310693527,0.1430421228701073,0.0817816237197139,0.11772973944659113,0.24169453601885166,0.16200738573539353,0.09241883868059532,0.15800702010187134,0.04470905439713718,0.14293257217327512,0.23095114790089633,0.1526434607536705,0.43471919535360676,0.14857363868490137,0.042009646538719886,0.13768511877236148,AuPRC,3.219767019790767,./ad/cover/results_xv4_1e-1_1e-1.pkl,True
0,0.3993447397160539,0.5740288106505799,0.3304384003328307,0.6829788340527329,0.709553278901659,0.40761350044204064,0.7498569868427896,0.5467262988194914,0.664803161890894,0.6421550782672006,0.7550574652868064,0.2081751521139945,0.6467314992979354,0.21186749180924647,0.7490249102917468,0.7185501066098081,0.7551094700712466,0.8160590774351241,0.7532893026158407,0.18414894170263665,0.7430443600811274,AuROC,3.2203691863910993,./ad/cover/results_xv4_1e-1_1e-1.pkl,False
1,0.060515298017864164,0.09644478321758662,0.05490158616450975,0.21196783301591546,0.20705208421048488,0.06267260163786938,0.16569127180177157,0.09322626103758831,0.13921252499649134,0.20410379414807794,0.18980227880031733,0.049644569881675565,0.11586271603564227,0.04724615467082864,0.16555196211484857,0.2253682775175717,0.1681661912006805,0.46131144816014974,0.1691775103390761,0.04737573382319411,0.16077971480993572,AuPRC,3.2203691863910993,./ad/cover/results_xv4_1e-1_1e-1.pkl,False
0,0.3533064078606306,0.5208036114962391,0.3513439293775661,0.5119222242315858,0.5997749512729319,0.07009999933021213,0.7115591992016128,0.6347194593472246,0.6634801508362302,0.5068318363574256,0.7095531845064668,0.4790423372917797,0.7061104748126268,0.19809646285021532,0.717640873135478,0.48938051319147224,0.7129824984427432,0.8241404947053269,0.7257687490371799,0.16513955030441857,0.7075203782961935,AuROC,3.194606988348802,./ad/cover/results_xv1_1e-1_1e-1.pkl,True
1,0.055120824841313074,0.08574865248243861,0.05572002650084194,0.07586646632703026,0.08961044387154454,0.0415310298010938,0.13910758451852567,0.1167881552977269,0.13641505328035242,0.0759625527369602,0.1292667776137677,0.06945852055860532,0.13928457764844362,0.04599713926632343,0.1411579973846927,0.07153689110128875,0.13657460538341495,0.3653350132608141,0.14726766830423632,0.043740891097399766,0.13543436296159764,AuPRC,3.194606988348802,./ad/cover/results_xv1_1e-1_1e-1.pkl,True
0,0.317593984962406,0.7082105263157894,0.35536842105263156,0.5192781954887218,0.546406015037594,0.1487518796992481,0.6593684210526316,0.6585263157894736,0.6528721804511278,0.5075488721804511,0.677654135338346,0.5101353383458647,0.6815037593984962,0.2765714285714286,0.6852932330827068,0.4956390977443609,0.6813233082706767,0.8163609022556391,0.6954586466165413,0.22658646616541353,0.6761503759398496,AuROC,3.1943363489969827,./ad/cover/results_xv1_1e-1_1e-1.pkl,False
1,0.04707357785371105,0.13320469609097968,0.08486614746409776,0.06707304890835512,0.07104036127505217,0.03933545123385811,0.11334919460440371,0.1115107664342918,0.1308457889654162,0.06695374771370567,0.1097692226161736,0.06341244851139848,0.12539656970822816,0.07315635988497658,0.12275440451339482,0.06445168763089076,0.12020927379850703,0.2734700121067382,0.12715102467662368,0.04112521877088914,0.11748542758118347,AuPRC,3.1943363489969827,./ad/cover/results_xv1_1e-1_1e-1.pkl,False
0,0.34100724815390066,0.5267616283822447,0.34315989536499636,0.6190120984223004,0.64224842638764,0.0694978064797406,0.6430931360527534,0.29067549524510206,0.562230919098613,0.5736327965339656,0.7201490503828443,0.5145337747622551,0.7256737240796753,0.1296220605466089,0.7153600915556282,0.5890828087958799,0.7203670399738412,0.8166298809231858,0.7232485898798332,0.17133981852366548,0.7067495027112456,AuROC,3.204972517682211,./ad/cover/results_xv3_1e-1_1e-1.pkl,True
1,0.05294565848563017,0.08863286470054993,0.05421697887990828,0.1654723900787808,0.16899649381704057,0.040694374055183585,0.11397570707047908,0.06455536095457448,0.10307918960485285,0.16025841813107977,0.15300028019738326,0.0727518634533938,0.14352608802764102,0.04216638169994413,0.13958682602666977,0.1695567098877713,0.148116865708703,0.33448073617632,0.1439403488914879,0.043284810579229956,0.13524673685292338,AuPRC,3.204972517682211,./ad/cover/results_xv3_1e-1_1e-1.pkl,True
0,0.3975872951236893,0.4332688588007737,0.38043367606637485,0.6054667616817673,0.6608978927008042,0.10205639824900743,0.7131731650208694,0.25414842716074515,0.5780311513794156,0.5381248091214497,0.7522650921307136,0.41290848009772985,0.7463096813600733,0.16634429400386846,0.7521123892904408,0.5665784383589534,0.7520614883436832,0.8252061488343683,0.7595439275170518,0.18202178560521226,0.7440700397027384,AuROC,3.2113238273277642,./ad/cover/results_xv3_1e-1_1e-1.pkl,False
1,0.05183946867491714,0.05648578521505218,0.05366176311506913,0.16304195562867183,0.21659583894594847,0.03701315715498527,0.19718664265726196,0.058572390629041654,0.1192011871990678,0.15850230749828415,0.21110115025136764,0.055207299153652786,0.2248508324128589,0.041682041589185946,0.21826699341770078,0.162975592875786,0.21108426659973206,0.33358613427172135,0.22490355216939034,0.03961804272796876,0.2105224610738422,AuPRC,3.2113238273277642,./ad/cover/results_xv3_1e-1_1e-1.pkl,False
0,0.4148818501759678,0.5645671885022798,0.4069971047658674,0.589816404015187,0.6038452870095872,0.3961789844142785,0.7284201036736534,0.3294967146894125,0.5965881312737297,0.5669527227336558,0.7336523291898546,0.6470068133354138,0.7565402818952515,0.1423484336263241,0.7284166363273868,0.5996255266032142,0.7329623272828141,0.8603248903451743,0.7385794282346008,0.14493507394115912,0.7180874117993794,AuROC,3.222206054667138,./ad/cover/results_xv4_1e-1_1e0.pkl,True
1,0.058126197191528124,0.09322511244409606,0.06055628760040875,0.15227174820235828,0.15204631591808937,0.05845788704195223,0.14233760052519398,0.059326354686364755,0.10209799319830934,0.16187943735068921,0.15405279793977772,0.10004527464699377,0.1608591201583936,0.04212860712759627,0.14295028461549372,0.15293268383953063,0.1462522979175714,0.3921046941033654,0.14889334196461182,0.04147823396515659,0.13673098029084413,AuPRC,3.222206054667138,./ad/cover/results_xv4_1e-1_1e0.pkl,True
0,0.3719382183160851,0.5740288106505799,0.3304384003328307,0.6525040303707941,0.7154298195433979,0.35134432367777835,0.7444484892610119,0.3208435176036195,0.6127463726662853,0.5631598107025846,0.7556295179156481,0.6856830828436217,0.7868323885797494,0.12439544438088306,0.7490249102917468,0.6099121119142962,0.7554214987778876,0.820375474543658,0.7560975609756098,0.18893338187113215,0.7420042643923241,AuROC,3.2193284198684946,./ad/cover/results_xv4_1e-1_1e0.pkl,False
1,0.05883871735820051,0.09644478321758662,0.05490158616450975,0.1653320838775376,0.1768887910300408,0.059557538257637,0.16286235286476408,0.07122954209770616,0.12195538506901499,0.14817164309113287,0.16616745130472643,0.1300451525834172,0.18172879109918064,0.04379757773354015,0.16544641961392884,0.14965902686641996,0.16560434920031294,0.36874918592690736,0.17038737889742736,0.046653719305780036,0.16056504937576932,AuPRC,3.2193284198684946,./ad/cover/results_xv4_1e-1_1e0.pkl,False
0,0.38465913452479816,0.5238420902042611,0.35306042694543505,0.6098278400803925,0.6231568002121468,0.20269440393029858,0.7010684103644877,0.4761648883088969,0.671856354285156,0.5761460463233703,0.7152906201804644,0.6369707670083811,0.7153290020028332,0.21482654905545825,0.7158872830554722,0.5990041661723553,0.7155069540883618,0.8340195537938685,0.723270549976622,0.15889725535077495,0.7074886424698353,AuROC,3.2415518142909145,./ad/cover/results_xv5_1e-1_1e0.pkl,True
1,0.05738509488262952,0.08302045203358138,0.05515038936132591,0.1534822820519038,0.15275102328330942,0.04569310537674645,0.1349168235244847,0.09170526519284294,0.14105897219908967,0.148471587370921,0.14794584024011947,0.11991711085921082,0.15207015616493563,0.049583761157741525,0.14120236384676998,0.13802166056779736,0.14137104046627919,0.42329368696712555,0.14655540853641522,0.04320970213635439,0.13556753012870695,AuPRC,3.2415518142909145,./ad/cover/results_xv5_1e-1_1e0.pkl,True
0,0.37580275229357796,0.4595756880733945,0.3903669724770642,0.6035550458715596,0.6360091743119266,0.7427752293577982,0.7188073394495413,0.5445240825688074,0.6512614678899082,0.6009747706422018,0.7173165137614679,0.5211009174311927,0.7,0.22849770642201836,0.7177752293577981,0.6203555045871559,0.717545871559633,0.867545871559633,0.7276376146788991,0.13899082568807342,0.7080275229357798,AuROC,3.243260947079733,./ad/cover/results_xv5_1e-1_1e0.pkl,False
1,0.061298401087832737,0.08315316803974107,0.06281780279092718,0.15008701238366692,0.15613561910042395,0.16929746061662085,0.14767519765199777,0.10298470156910175,0.155842599431715,0.1555475025452481,0.14828309515554483,0.08130854516040108,0.14813886063111228,0.05501240658574107,0.14734630826318781,0.15467003493327097,0.1493719560561103,0.41999284276486837,0.1551154355177599,0.04648011149253493,0.14311139122165834,AuPRC,3.243260947079733,./ad/cover/results_xv5_1e-1_1e0.pkl,False
0,0.4240293099175492,0.5208036114962391,0.3513439293775661,0.3945686900958467,0.4295182215792258,0.348256207259161,0.713595354351277,0.4981614322743987,0.6093864073248003,0.5392931058733699,0.7193588790430071,0.45405255155692187,0.7081265363259455,0.20678696056958762,0.7177982732868501,0.5577959960080642,0.7197339602547873,0.8391638368128813,0.7265088646425677,0.1636861106087702,0.707443352690203,AuROC,3.179485617696669,./ad/cover/results_xv1_1e-1_-5e-2.pkl,True
1,0.061530009734033976,0.08574865248243861,0.05572002650084194,0.07855177362353971,0.08503825729336796,0.05689604312770948,0.13865455189307607,0.10507930243271754,0.13582722294234734,0.10514453876035931,0.13511359716440335,0.06514667995424059,0.1423877940553173,0.049893219915309636,0.1416926259369024,0.10687595154676366,0.1366756924778886,0.42112941703817236,0.14730845457202782,0.04387250178149238,0.1354655295207739,AuPRC,3.179485617696669,./ad/cover/results_xv1_1e-1_-5e-2.pkl,True
0,0.3550075187969925,0.7082105263157894,0.35536842105263156,0.5346766917293233,0.5548872180451128,0.6944962406015037,0.6910075187969924,0.5454436090225564,0.6241203007518796,0.5061052631578947,0.6925112781954887,0.4678496240601504,0.6554586466165413,0.22369924812030073,0.6853533834586467,0.5218045112781955,0.6920902255639098,0.8470375939849624,0.6969624060150377,0.16006015037593985,0.6756691729323308,AuROC,3.1791953717537735,./ad/cover/results_xv1_1e-1_-5e-2.pkl,False
1,0.04916528500380586,0.13320469609097968,0.08486614746409776,0.11211463473788347,0.11524368626299325,0.10797696517300684,0.12457291070910341,0.13618430318796124,0.1764287543502517,0.108007322028846,0.12050216341125461,0.060472071232815186,0.11248392332184604,0.07789637872206967,0.12276434335287376,0.1163785863793745,0.12075514797523776,0.3784584700657442,0.12760296911973892,0.03863486128910082,0.11715666682831498,AuPRC,3.1791953717537735,./ad/cover/results_xv1_1e-1_-5e-2.pkl,False
0,0.454655360647283,0.5208036114962391,0.3513439293775661,0.6048753859652648,0.6221994494343641,0.44796417974427505,0.7146000361685454,0.2530391624972371,0.5720725246314493,0.5718347499346956,0.7125203448067996,0.5724643505401841,0.7331665561516667,0.1126315295945774,0.7176710135899962,0.5670290219087615,0.7150722366226615,0.8545086771019618,0.7272556781267372,0.18607042149751174,0.7086087835982344,AuROC,3.1992791790420227,./ad/cover/results_xv1_1e-1_1e0.pkl,True
1,0.06444953346201605,0.08574865248243861,0.05572002650084194,0.10797323711699598,0.1151553316635699,0.0666434596361105,0.13967879789623025,0.051087416271672854,0.09820058504071869,0.10628108977968871,0.13112691818218397,0.08319986243357129,0.14827864865795368,0.04300476915001836,0.14127516195917916,0.09889240768310956,0.13725129289678914,0.5020778996442309,0.14745201517621903,0.044644778221998006,0.1360662319671053,AuPRC,3.1992791790420227,./ad/cover/results_xv1_1e-1_1e0.pkl,True
0,0.37371428571428567,0.7082105263157894,0.35536842105263156,0.6517293233082707,0.692390977443609,0.05305263157894737,0.5441804511278195,0.3273082706766917,0.5893533834586466,0.5470075187969924,0.6811428571428572,0.5159097744360902,0.689984962406015,0.14003007518796992,0.6852932330827068,0.555187969924812,0.6842105263157895,0.8706766917293232,0.6966015037593986,0.13497744360902258,0.6735037593984963,AuROC,3.1938254366025456,./ad/cover/results_xv1_1e-1_1e0.pkl,False
1,0.050406440546549754,0.13320469609097968,0.08486614746409776,0.10452757996810283,0.11241283962145796,0.036212778317429,0.08602735513245036,0.05603932653878036,0.09585584167939015,0.09145563819510391,0.11220940123463213,0.06491887273481228,0.1234245482327786,0.051907153419607124,0.12275440451339482,0.08723026118407334,0.12094057890968186,0.497784849068603,0.1274637843343033,0.03768147353875168,0.11651412110791859,AuPRC,3.1938254366025456,./ad/cover/results_xv1_1e-1_1e0.pkl,False
0,0.35164105288972447,0.5267616283822447,0.34315989536499636,0.5310669228044361,0.5454099566745688,0.32917109458023386,0.7160821820758059,0.21849539496989018,0.6082590806289,0.6468364260606556,0.7239945230115261,0.4177906754952451,0.7140998392326767,0.14194528461265976,0.7153907463418623,0.662139976566119,0.7240456143219163,0.8025320853429249,0.7219134036349765,0.19164009918526392,0.7081085315676177,AuROC,3.2208820366541753,./ad/cover/results_xv3_1e-1_1e0.pkl,True
1,0.05364654679841335,0.08863286470054993,0.05421697887990828,0.18322126000020056,0.17985115142684774,0.054765685570046144,0.1395184670079554,0.055226258130275374,0.11647441113019336,0.22990731568880765,0.16699006854542678,0.06275629571770296,0.1380208577225757,0.044051219335892164,0.13966718630750513,0.24125825004421853,0.15749248765592178,0.38748606878440617,0.1432311490970409,0.04408303148618445,0.1357574129790871,AuPRC,3.2208820366541753,./ad/cover/results_xv3_1e-1_1e0.pkl,True
0,0.4307238114628932,0.4332688588007737,0.38043367606637485,0.6098442431029217,0.6602870813397129,0.7604601445586888,0.7719637585259086,0.32042145983915304,0.6274305202076759,0.5716685330347144,0.7527741015982897,0.36893006209915497,0.7208083070345108,0.18624656418609384,0.7522141911839559,0.5933014354066986,0.7526722997047745,0.8335539041026163,0.7578132953272931,0.16186501068919878,0.7444772472767993,AuROC,3.219367876917299,./ad/cover/results_xv3_1e-1_1e0.pkl,False
1,0.05516769040628522,0.05648578521505218,0.05366176311506913,0.18597398437131774,0.23679751044913114,0.1258434998523797,0.22685875492872717,0.053045494307048885,0.16171747482457677,0.1792283705824277,0.21825626638049306,0.050961717397240064,0.21416867067410733,0.05136724716614842,0.21921270295728762,0.18731998197253377,0.21831128549050124,0.41358018876547664,0.22546856410844757,0.03897290138722397,0.21086321207165548,AuPRC,3.219367876917299,./ad/cover/results_xv3_1e-1_1e0.pkl,False
0,0.46527657270575495,0.5449894840595001,0.3709801689491695,0.5702555061186809,0.591388034733839,0.0790430841205828,0.6420346088972492,0.33174148139407356,0.6062040578342022,0.5560156038509859,0.7192035650079477,0.33769704373659476,0.6797982882964178,0.10773459570894099,0.7232711169108818,0.6170254117875711,0.7272588448430244,0.867172912603164,0.7327944636870345,0.11869477395933838,0.712123525859496,AuROC,3.200675801811772,./ad/cover/results_xv2_1e-1_1e-1.pkl,True
1,0.06601679035924546,0.08884449734544939,0.05824997199552159,0.1273263880357413,0.1325132103960678,0.04074328095616297,0.11476857478692784,0.052679713945695227,0.1032201029988721,0.12484557183669742,0.15675434948957553,0.05403918915763484,0.13785471807954777,0.04099404795628789,0.14497546319330812,0.1399740329166337,0.15503657840672674,0.44759455643263235,0.1516170249549515,0.04115405117726905,0.13865305101705222,AuPRC,3.200675801811772,./ad/cover/results_xv2_1e-1_1e-1.pkl,True
0,0.373202614379085,0.48011982570806105,0.3670479302832244,0.5493464052287582,0.5599673202614379,0.14139433551198255,0.5974400871459695,0.3759259259259259,0.5584422657952071,0.5002178649237473,0.668681917211329,0.2595860566448802,0.5865468409586057,0.14820261437908497,0.6834422657952071,0.5632352941176471,0.6811546840958606,0.8925925925925926,0.6956427015250545,0.11377995642701524,0.669607843137255,AuROC,3.2020144648596567,./ad/cover/results_xv2_1e-1_1e-1.pkl,False
1,0.058262960131209976,0.07314188177695882,0.058788620737259954,0.10329363923052699,0.10406784422582016,0.04428948073950407,0.09361107822026343,0.05910336739860861,0.08724450900076443,0.09935123444733004,0.11940952375547573,0.05192246115658987,0.09330457710998616,0.04481863562239649,0.11690864027811816,0.1495630484879623,0.12108017387190494,0.4689166712564484,0.1219445353230133,0.043714103813877705,0.11220635633101145,AuPRC,3.2020144648596567,./ad/cover/results_xv2_1e-1_1e-1.pkl,False
0,0.38995050913810936,0.5449894840595001,0.3709801689491695,0.5792513205661255,0.6106047880500045,0.0739551736344895,0.6830537180617352,0.3982192313298673,0.6074135645220627,0.5247558427676012,0.7313611028202157,0.7797795470163189,0.7687117799357244,0.14695593022690834,0.7233197054148417,0.5237632490438476,0.731621398377144,0.8409455322870609,0.7329645234508944,0.15115883581944511,0.7124393511352357,AuROC,3.1799814105093764,./ad/cover/results_xv2_1e-1_1e0.pkl,True
1,0.0568907725041859,0.08884449734544939,0.05824997199552159,0.13464131095729737,0.14161308437957187,0.040560474536116865,0.129013895356058,0.06711224539106662,0.11138332952746484,0.1402529372314156,0.16043738257110282,0.24833937903216344,0.17179917121142976,0.04485297428744833,0.14513811944580388,0.12352807036039372,0.1516012191665638,0.4246099871265812,0.15166709902799885,0.04204986654045591,0.13852872735201746,AuPRC,3.1799814105093764,./ad/cover/results_xv2_1e-1_1e0.pkl,True
0,0.32450980392156864,0.48011982570806105,0.3670479302832244,0.5398148148148147,0.5509803921568628,0.32303921568627453,0.6751633986928105,0.3437908496732026,0.5555010893246187,0.48251633986928105,0.6873638344226579,0.5443899782135077,0.6944444444444444,0.1437908496732026,0.6834422657952071,0.4837690631808279,0.6873093681917212,0.8525054466230937,0.6966230936819172,0.15141612200435728,0.6702069716775599,AuROC,3.182155795567007,./ad/cover/results_xv2_1e-1_1e0.pkl,False
1,0.05428910158072779,0.07314188177695882,0.058788620737259954,0.11670010848698684,0.11794376261226135,0.057379406295550106,0.11449175892917167,0.07297564800215732,0.09353028453972581,0.11714858316245316,0.12480527694292183,0.07961580046693709,0.12085679794953036,0.04568679469131638,0.11690864027811816,0.10878754718954267,0.12025635853835386,0.4915236543111361,0.12244602352408446,0.044541473600111174,0.11196565689030132,AuPRC,3.182155795567007,./ad/cover/results_xv2_1e-1_1e0.pkl,False
0,0.38764244889983734,0.5238420902042611,0.35306042694543505,0.6481468558308967,0.6638136178705765,0.11643300278442675,0.6882453924366875,0.1322463136004243,0.5354089757636238,0.6132473115278059,0.7451970383190157,0.5193863095528867,0.7115885189501525,0.11171901714620683,0.7157442235357334,0.6242454482647927,0.7411355436610676,0.848472054544059,0.7241672889174233,0.16397412367321018,0.7075444705750993,AuROC,3.198218613929815,./ad/cover/results_xv5_1e-1_1e-1.pkl,True
1,0.056795165045077034,0.08302045203358138,0.05515038936132591,0.24284888531615553,0.23307346762138031,0.04283942019428472,0.13033635513078334,0.04685336332030202,0.08918915726180021,0.22808895529132137,0.1955869023370048,0.07316723512343465,0.13798430871288594,0.04236818999467089,0.1406276796919338,0.22519843967511746,0.1714249487878914,0.4434850486702075,0.1462737944309906,0.043161768425831894,0.13619577167535285,AuPRC,3.198218613929815,./ad/cover/results_xv5_1e-1_1e-1.pkl,True
0,0.4539564220183486,0.4595756880733945,0.3903669724770642,0.7412270642201835,0.8209862385321101,0.26915137614678897,0.6978211009174312,0.14331995412844034,0.5279816513761468,0.6218463302752293,0.7547591743119266,0.7573394495412845,0.7604357798165138,0.0984518348623853,0.7177178899082568,0.6309059633027523,0.7502866972477065,0.8696674311926605,0.7272935779816514,0.1349197247706422,0.7087155963302751,AuROC,3.1970790659902106,./ad/cover/results_xv5_1e-1_1e-1.pkl,False
1,0.07027196875220634,0.08315316803974107,0.06281780279092718,0.3698594259863709,0.346638144427854,0.05630660378774576,0.13743591885594464,0.04878221489119872,0.09845839842127628,0.30366075999220654,0.23070136739586428,0.18777440772614112,0.1709869727880472,0.04577345942832581,0.14731627870595848,0.2655832297319304,0.1803944213421035,0.3618026320146994,0.15476552610218397,0.046526931640559044,0.14345445081991995,AuPRC,3.1970790659902106,./ad/cover/results_xv5_1e-1_1e-1.pkl,False
0,0.4214940795062499,0.5645671885022798,0.4069971047658674,0.6330230058424785,0.6486780742358835,0.28695064232589584,0.7244222534283387,0.5203931970666251,0.6360638685182296,0.5809608016504568,0.7260449714810768,0.4940517674797594,0.7061458712574332,0.1769976248678074,0.7284651791751182,0.6080546453771606,0.7278722629635408,0.8281791231081291,0.7365753020925435,0.15990360777379034,0.7192247013748028,AuROC,3.198923705078281,./ad/cover/results_xv4_1e-1_-5e-2.pkl,True
1,0.05895362154019572,0.09322511244409606,0.06055628760040875,0.12926506377979358,0.13574133323905876,0.05040308117148448,0.14112166591760417,0.11764425190209499,0.16071852813373516,0.12111671234047475,0.14040171888941666,0.07012435404663749,0.1345108664803659,0.04849456255090934,0.1433798696491677,0.12746098094829972,0.14445718398557722,0.2705672978958394,0.1476565465216465,0.041968170085782186,0.13793440256511677,AuPRC,3.198923705078281,./ad/cover/results_xv4_1e-1_-5e-2.pkl,True
0,0.3896198450257424,0.5740288106505799,0.3304384003328307,0.5971709397264549,0.7425243122367258,0.4244110458162151,0.751573144729315,0.5328930261584066,0.6648291642831141,0.5897862603359509,0.7491809246450674,0.8349368141869052,0.8183992927349316,0.17936450153414113,0.749076915076187,0.6275417338395132,0.7503250299027511,0.7949451349524156,0.7536013313224816,0.19751417130375995,0.742888345727807,AuROC,3.199557115180028,./ad/cover/results_xv4_1e-1_-5e-2.pkl,False
1,0.059605857026634915,0.09644478321758662,0.05490158616450975,0.13871037978075765,0.16584117831369738,0.0667951491989686,0.16645603363224135,0.07915774633502828,0.13011269993341756,0.1400622672291122,0.16217793121018537,0.2405664572174921,0.20530232527093956,0.04816620851659049,0.16556305997447163,0.14329676798727686,0.16472294721478625,0.24780812048964077,0.1690539330546424,0.047801813155903934,0.1612798528244809,AuPRC,3.199557115180028,./ad/cover/results_xv4_1e-1_-5e-2.pkl,False
0,0.3808584702580452,0.5267616283822447,0.34315989536499636,0.729672470639527,0.7854130902749393,0.054844818659908985,0.587485353824355,0.32158914411836836,0.6011693097904576,0.6313693833619445,0.7328162892721873,0.44832965475898523,0.7166203438785799,0.138651598136189,0.7153805280797843,0.6656686830703833,0.7351630834627647,0.8061186953322979,0.7222676367203467,0.19286288454726286,0.7076010245510777,AuROC,3.2062582517443925,./ad/cover/results_xv3_1e-1_-5e-2.pkl,True
1,0.05617731588826213,0.08863286470054993,0.05421697887990828,0.2194307323858972,0.2254723287742,0.040491160294257776,0.09959225605307165,0.06782817166765184,0.1192030632629969,0.16449630270355192,0.1512665734889504,0.06556361257637457,0.13926104716744844,0.04344034917903596,0.13964396568137238,0.19762579357865584,0.1649494142146066,0.2802439114548625,0.14321930942746386,0.044399976590313875,0.13565842708968817,AuPRC,3.2062582517443925,./ad/cover/results_xv3_1e-1_-5e-2.pkl,True
