"V2","V3","V5","V6"
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.5152044,-0.36622367,-0.37786573,0.35234386
-0.2092028,0.62557063,-0.37786573,1.0958377
-0.32864006,-0.050652758,0.71755976,1.1689682
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,0.40016284,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.32421646,-0.45638679,-0.37786573,1.5681391
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.7938913,-0.32114211,-0.37786573,0.93738818
-0.31536926,1.7075281,-0.37786573,-0.94572324
-0.41711211,-0.32114211,-0.37786573,-0.94572324
1.0869127,-0.18589744,-0.37786573,0.96785924
2.8696244,0.08459192,-0.37786573,-0.94572324
0.80380211,0.039510361,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37287609,0.08459192,1.2684663,1.3030409
0.95862819,-0.230979,-0.37786573,1.0044245
-0.3949941,0.30999972,1.2397225,1.0074716
-0.34633447,-0.41130523,-0.37786573,1.2938996
-0.41268851,0.44524439,-0.37786573,1.2451459
-0.14284877,1.0313047,-0.37786573,-0.94572324
1.2771276,-0.50146835,-0.37786573,0.79722131
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.41268851,1.4370387,-0.37786573,0.75760894
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.39057049,1.1214678,3.300683,0.94043529
0.60916361,-0.095734317,-0.37786573,0.86425764
-0.27998044,-0.45638679,-0.37786573,-0.94572324
-0.31979286,0.08459192,0.95215269,1.0105187
-0.3994177,0.35508128,0.61888257,0.98918898
-0.24016802,1.8427727,-0.37786573,1.3700772
-0.43923012,-0.32114211,-0.37786573,0.74846762
0.11814376,0.30999972,-0.37786573,0.9983303
-0.45250093,-0.230979,-0.37786573,1.1933451
-0.44365372,-0.050652758,0.79681101,0.88254028
-0.3994177,-0.45638679,-0.37786573,-0.94572324
0.44106673,-0.18589744,-0.37786573,-0.94572324
-0.010140702,0.17475504,-0.37786573,1.162874
-0.37287609,3.5107904,-0.37786573,0.61744207
-0.44365372,-0.54654991,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38614689,1.6624465,-0.37786573,0.88558738
-0.27998044,-0.18589744,-0.37786573,-0.94572324
-0.24459162,-0.14081588,1.1084163,1.2969467
-0.30209845,-0.36622367,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,0.26491816,-0.37786573,0.88558738
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.042942525,-0.230979,-0.37786573,1.2908525
-0.17381398,1.0763862,0.21284749,1.2116277
-0.35075807,-0.18589744,-0.37786573,-0.94572324
-0.14727237,-0.27606055,-0.37786573,-0.94572324
-0.15611958,-0.050652758,0.50693647,0.89777581
-0.43038291,3.2853826,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
2.0379871,0.039510361,-0.37786573,0.68143129
-0.43923012,0.49032595,1.6428601,0.74237341
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.10929656,-0.32114211,-0.37786573,-0.94572324
-0.37729969,0.2198366,0.5962958,1.3030409
0.96747539,0.2198366,-0.37786573,0.12685802
-0.36402888,-0.230979,0.8875532,1.1293559
-0.35960528,-0.36622367,-0.37786573,1.3335119
-0.42595931,0.12967348,-0.37786573,-0.94572324
0.52511517,-0.41130523,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.31979286,14.645936,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.93651018,-0.095734317,1.2817352,0.90082291
5.0239186,0.35508128,-0.37786573,0.37976781
0.3968307,-0.27606055,1.787534,0.44375703
-0.054376724,0.26491816,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,-0.095734317,-0.37786573,0.8398808
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.17823759,0.67065219,2.0104713,0.92215265
-0.3949941,-0.27606055,-0.37786573,0.92215265
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.19150839,0.53540751,0.28538197,1.0745079
1.794689,-0.14081588,0.40108156,1.0257543
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.4038413,-0.36622367,-0.37786573,-0.94572324
-0.42153571,-0.36622367,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.33748727,0.12967348,-0.37786573,0.69057261
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.16054318,-0.41130523,-0.37786573,0.81550395
-0.42153571,-0.36622367,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.29325125,0.62557063,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.15169597,-0.050652758,-0.37786573,0.62048917
-0.32864006,-0.0055711987,1.0735484,1.1354501
-0.45250093,-0.095734317,-0.37786573,0.91910555
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.7363845,-0.36622367,3.4006443,0.20912988
1.2727039,0.12967348,0.29180241,1.1994393
-0.43923012,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.89605999,-0.37786573,-0.94572324
-0.43923012,-0.18589744,-0.37786573,-0.94572324
-0.44365372,0.08459192,-0.37786573,1.0958377
0.47645554,-0.36622367,-0.37786573,-0.94572324
1.8566194,-0.095734317,-0.37786573,0.4803223
-0.3949941,-0.27606055,1.3740248,0.95567082
-0.072071133,0.71573375,0.45606685,0.98918898
-0.43923012,0.039510361,-0.37786573,1.01966
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38614689,0.67065219,0.090661615,0.98004767
-0.43480652,-0.095734317,-0.37786573,-0.94572324
-0.21805001,-0.0055711987,1.583364,1.2695227
-0.38614689,-0.14081588,-0.37786573,0.88254028
-0.28440404,1.9329359,0.12618804,0.91605844
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3949941,-0.45638679,4.478784,1.3091351
-0.45250093,-0.50146835,-0.37786573,-0.94572324
-0.44365372,-0.54654991,-0.37786573,-0.94572324
-0.45250093,-0.095734317,-0.37786573,0.81550395
-0.44807732,-0.18589744,-0.37786573,1.4767259
-0.18708479,-0.32114211,-0.37786573,1.3792185
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.3788704,-0.45638679,1.8158168,0.41023887
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.76081531,-0.37786573,-0.94572324
-0.45250093,3.150138,0.80744589,0.60830075
-0.41711211,0.76081531,0.93987154,0.83683369
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.2417387,-0.14081588,-0.37786573,0.75456183
1.3567524,0.35508128,-0.37786573,-0.94572324
-0.45250093,-0.41130523,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.050652758,1.5561019,0.96785924
4.7054193,-0.32114211,2.6704594,0.14514066
-0.4038413,-0.230979,-0.37786573,1.278664
0.60474001,0.49032595,-0.37786573,0.54431153
-0.35518168,-0.14081588,-0.37786573,1.1019319
-0.13842517,0.12967348,-0.37786573,1.2908525
-0.45250093,-0.050652758,-0.37786573,-0.94572324
0.078331343,-0.32114211,-0.37786573,-0.94572324
0.042942525,0.53540751,-0.37786573,0.81245684
0.25527543,-0.14081588,-0.37786573,0.69666682
0.67994125,0.26491816,-0.37786573,1.5803275
-0.31979286,0.76081531,0.23586229,1.1963922
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.41130523,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.11188355,-0.27606055,1.0614648,1.4706317
-0.42153571,-0.41130523,-0.37786573,1.4706317
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.29325125,-0.18589744,1.0455948,1.1872509
-0.33306367,-0.14081588,0.64900924,1.1720153
-0.13842517,0.40016284,-0.37786573,0.97700056
-0.35075807,-0.14081588,-0.37786573,1.1080261
-0.38614689,1.2567125,0.22796021,1.1141203
-0.44807732,8.4246804,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.26670963,0.12967348,0.50308421,1.3152293
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43923012,-0.45638679,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,1.1214678,0.35524951,0.37062649
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.041105917,-0.36622367,2.0405651,1.1506856
-0.41711211,0.98622311,0.23006743,1.1750624
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.65339963,-0.095734317,1.1818727,0.83683369
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3949941,-0.54654991,-0.37786573,-0.94572324
-0.45250093,-0.32114211,-0.37786573,0.78503289
1.6265921,0.85097843,0.16833245,0.81855105
-0.16054318,-0.095734317,-0.37786573,-0.94572324
1.9760567,-0.230979,-0.37786573,0.5839239
0.33047667,1.7075281,-0.12144331,0.46203967
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3994177,0.58048907,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43038291,0.40016284,1.9527532,0.41328597
-0.44807732,-0.50146835,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.1886555,0.08459192,0.54177146,0.89777581
-0.31094565,-0.27606055,2.510179,0.90387002
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.35960528,-0.230979,0.66678891,0.96176503
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.12957796,-0.14081588,-0.37786573,1.0288014
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.060636934,-0.14081588,0.2881477,0.66010155
-0.43480652,0.76081531,0.1269124,0.91301134
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.35075807,-0.230979,-0.37786573,1.1689682
-0.18266119,1.3468756,0.096555248,1.01966
0.99844061,-0.18589744,0.75868349,1.2055335
-0.45250093,0.039510361,-0.37786573,-0.94572324
0.75514249,-0.0055711987,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.36845248,-0.230979,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.30999972,-0.37786573,-0.94572324
-0.24459162,0.12967348,0.59573607,1.0836493
-0.44807732,-0.27606055,3.5004739,0.6875255
-0.25786243,7.2525599,-0.013448256,0.94957661
-0.45250093,1.3919571,-0.37786573,-0.94572324
-0.45250093,1.0313047,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.23132081,1.7976912,0.49343709,1.2512401
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.41711211,0.40016284,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.24901522,1.3919571,-0.37786573,1.4767259
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3949941,-0.54654991,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.14081588,-0.37786573,-0.94572324
2.6484442,-0.18589744,1.8533188,0.56564127
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,0.49032595,-0.37786573,0.97395345
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.11630716,1.3919571,-0.37786573,1.2847583
2.0291399,-0.230979,-0.37786573,0.90387002
0.10487296,0.53540751,-0.37786573,0.87644607
4.5992528,-0.18589744,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
5.0814255,0.30999972,-0.37786573,0.51688757
2.3476393,0.35508128,-0.37786573,1.0806022
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.9796826,-0.27606055,-0.37786573,0.30054306
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
4.8690926,-0.27606055,-0.37786573,0.80331553
0.0075537073,-0.32114211,-0.37786573,1.1232616
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
2.8917424,-0.14081588,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.15169597,0.30999972,-0.37786573,-0.94572324
-0.44807732,-0.14081588,1.5857017,0.95871792
1.0072878,-0.095734317,0.20211383,0.76065604
-0.33306367,-0.18589744,1.5465206,1.4553962
-0.44807732,-0.27606055,-0.37786573,-0.94572324
-0.076494735,0.89605999,0.22104589,1.2847583
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.038253,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.32421646,0.08459192,-0.37786573,0.74237341
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.35508128,0.47743538,0.80940974
3.7278032,-0.32114211,-0.37786573,0.45289835
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.32114211,-0.37786573,-0.94572324
0.92323937,-0.14081588,2.0104713,0.69361971
-0.35960528,0.2198366,-0.37786573,-0.94572324
-0.38172329,-0.32114211,-0.37786573,-0.94572324
-0.43480652,-0.18589744,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,1.1214678,-0.37786573,1.421878
0.87015614,-0.050652758,-0.37786573,1.1293559
-0.35075807,-0.32114211,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.19150839,-0.41130523,-0.37786573,0.7911271
-0.44807732,-0.14081588,-0.37786573,-0.94572324
-0.41711211,-0.14081588,1.5680867,0.76370315
-0.4082649,-0.095734317,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43923012,0.30999972,-0.37786573,0.62963049
-0.38172329,-0.41130523,3.176785,1.5772804
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4806133,-0.36622367,-0.37786573,-0.94572324
0.30835866,-0.36622367,1.2594118,1.1537327
-0.43923012,-0.14081588,-0.37786573,-0.94572324
4.9487174,-0.36622367,-0.37786573,0.56868837
-0.37729969,-0.050652758,-0.37786573,-0.94572324
-0.27555684,-0.14081588,-0.37786573,0.90387002
-0.089765542,0.30999972,-0.37786573,0.45289835
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.36622367,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37729969,0.17475504,-0.37786573,-0.94572324
-0.45250093,-0.0055711987,-0.37786573,1.650411
-0.41268851,-0.14081588,-0.37786573,1.0318485
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.45876114,0.40016284,-0.05164163,1.2055335
2.7147983,-0.45638679,-0.37786573,0.64486602
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.30999972,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.19150839,0.26491816,-0.37786573,1.1415443
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.36845248,0.58048907,-0.37786573,0.95262371
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.59163147,-0.37786573,0.72104367
-0.45250093,5.0435634,-0.37786573,-0.94572324
-0.44365372,0.039510361,0.60347352,0.83073948
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43923012,-0.0055711987,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.58048907,-0.37786573,-0.94572324
-0.45250093,-0.41130523,4.9025988,1.2116277
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3949941,0.12967348,-0.37786573,-0.94572324
-0.14727237,3.0148933,0.45563882,0.84597501
-0.38614689,0.49032595,-0.37786573,0.28835463
-0.36845248,-0.41130523,-0.37786573,1.248193
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.15611958,2.7444039,-0.37786573,0.8916816
-0.41711211,-0.050652758,-0.37786573,-0.94572324
-0.42595931,-0.18589744,-0.37786573,1.1506856
-0.44807732,-0.18589744,1.5130026,0.6844784
0.72860087,-0.27606055,-0.37786573,0.82159816
-0.018987906,0.49032595,0.34076237,0.93434108
-0.34191087,-0.18589744,0.38438842,1.2695227
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
1.4452244,-0.095734317,-0.37786573,0.76979736
-0.44807732,-0.27606055,4.3039176,1.1963922
-0.43480652,0.12967348,0.82459999,1.4157838
-0.18266119,0.30999972,0.70099832,1.3152293
2.4316877,-0.41130523,2.0922908,0.41938019
-0.35960528,0.2198366,-0.37786573,1.3975012
-0.38614689,0.039510361,-0.37786573,1.3396062
-0.32864006,0.2198366,-0.37786573,1.1750624
-0.47019533,-0.59163147,-0.37786573,-0.94572324
3.8605113,-0.18589744,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.27113323,0.08459192,-0.37786573,1.1293559
3.6304839,-0.41130523,-0.37786573,0.10248118
-0.3994177,0.26491816,-0.37786573,-0.94572324
0.24642823,-0.36622367,-0.37786573,-0.94572324
3.5420119,-0.50146835,-0.37786573,0.23350673
1.0072878,0.039510361,0.55362458,0.82159816
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,0.08459192,-0.37786573,-0.94572324
1.2107735,-0.0055711987,-0.37786573,0.96481214
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.24016802,0.17475504,-0.37786573,1.0105187
-0.43480652,0.17475504,2.4758049,0.91605844
0.37471269,-0.050652758,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
2.7015275,-0.45638679,-0.37786573,0.4285215
0.46318474,-0.27606055,1.0194191,0.91910555
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.67994125,-0.14081588,0.75015583,1.2603814
0.85246174,1.2567125,-0.37786573,0.9465295
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.70205926,0.12967348,-0.37786573,0.93434108
3.373915,-0.41130523,1.2398871,0.59306522
-0.45250093,0.08459192,1.4923585,0.91301134
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,0.94114155,-0.37786573,0.93434108
0.94093378,-0.14081588,-0.37786573,1.0288014
4.1568926,-0.45638679,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.34191087,0.26491816,-0.37786573,1.2695227
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
5.0460367,-0.27606055,-0.37786573,-0.94572324
-0.43480652,0.44524439,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.22247361,1.7976912,-0.035508222,1.3152293
-0.42595931,-0.0055711987,0.96390703,1.0257543
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.46760834,0.26491816,-0.37786573,0.62658339
-0.43038291,-0.230979,-0.37786573,0.9434824
3.4977759,-0.27606055,-0.37786573,1.1293559
-0.44807732,-0.54654991,-0.37786573,-0.94572324
-0.43480652,-0.095734317,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37287609,-0.0055711987,-0.37786573,-0.94572324
1.3877176,0.039510361,0.61898134,0.76979736
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.38614689,4.7279925,0.14633834,1.1445914
-0.45250093,-0.45638679,-0.37786573,-0.94572324
-0.32421646,-0.41130523,2.1639033,1.0714608
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.43923012,1.5722834,0.2881477,0.66924287
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.014564304,0.26491816,-0.37786573,1.1842038
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.50146835,-0.37786573,-0.94572324
0.63128162,0.039510361,-0.37786573,0.66314866
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.3949941,0.35508128,-0.37786573,1.1141203
0.14026177,-0.36622367,-0.37786573,1.2938996
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37729969,-0.0055711987,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.32605307,-0.18589744,0.73922462,1.1659211
-0.45250093,-0.41130523,-0.37786573,1.1598269
-0.29325125,2.7894855,-0.041336004,0.95567082
1.2151971,-0.41130523,-0.37786573,1.1963922
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,-0.18589744,-0.37786573,0.15732908
-0.45250093,0.76081531,0.2702034,0.80331553
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.056213332,-0.27606055,-0.37786573,1.2634285
-0.33306367,-0.18589744,0.74831201,1.0684137
-0.4038413,0.89605999,-0.37786573,-0.94572324
0.25969903,-0.050652758,0.39693297,1.3213235
-0.14727237,-0.14081588,1.3515369,1.4310193
-0.11188355,-0.0055711987,0.56096693,1.2847583
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.72417727,-0.0055711987,-0.37786573,-0.94572324
-0.28440404,-0.32114211,-0.37786573,-0.94572324
-0.27113323,-0.230979,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.42153571,-0.32114211,-0.37786573,-0.94572324
-0.29767485,1.8427727,-0.37786573,1.5346209
-0.35518168,-0.32114211,2.8913554,1.1019319
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.12967348,1.1538203,1.0318485
-0.45250093,-0.41130523,-0.37786573,-0.94572324
-0.23132081,-0.050652758,1.211275,1.1872509
0.078331343,-0.14081588,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
0.55165678,0.17475504,0.15358191,0.9434824
-0.15169597,1.8427727,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
2.8342355,-0.095734317,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.37287609,2.9698117,-0.37786573,-0.94572324
-0.29767485,3.0148933,-0.37786573,0.69361971
-0.032258713,-0.050652758,0.29213167,1.0592724
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.45250093,-0.54654991,-0.37786573,-0.94572324
-0.014564304,-0.27606055,-0.37786573,1.3792185
0.25085183,-0.41130523,-0.37786573,-0.94572324
-0.054376724,-0.27606055,-0.37786573,0.97395345
-0.41711211,10.678758,-0.37786573,-0.94572324
0.75071888,-0.27606055,0.53525225,1.162874
-0.42153571,2.2485068,-0.37786573,0.62048917
-0.23574442,0.35508128,-0.37786573,-0.94572324
-0.37729969,-0.18589744,-0.37786573,1.2878054
-0.45250093,-0.14081588,-0.37786573,-0.94572324
4.5152044,-0.41130523,1.1846384,0.5321231
3.7764628,0.40016284,-0.37786573,0.80940974
2.4582293,0.039510361,0.58658283,0.54735863
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44807732,-0.18589744,-0.37786573,-0.94572324
-0.44807732,-0.18589744,-0.37786573,-0.94572324
-0.31979286,-0.36622367,-0.37786573,0.98309477
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.15611958,-0.095734317,0.22104589,1.1963922
-0.45250093,1.6624465,-0.37786573,-0.94572324
-0.42153571,3.150138,-0.37786573,-0.94572324
0.25085183,0.12967348,-0.37786573,1.1080261
-0.44807732,-0.41130523,-0.37786573,-0.94572324
0.96305179,-0.32114211,1.7515466,0.78198578
3.3208318,-0.36622367,-0.37786573,0.53517021
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.44365372,0.71573375,-0.37786573,-0.94572324
-0.4038413,0.039510361,-0.37786573,1.6351754
-0.16054318,-0.27606055,1.6326862,1.1750624
2.8917424,-0.45638679,-0.37786573,-0.94572324
-0.44807732,0.40016284,-0.37786573,-0.94572324
-0.45250093,-0.41130523,-0.37786573,1.0562253
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.30652205,1.5272018,-0.37786573,1.1293559
5.0770019,-0.14081588,-0.37786573,0.62353628
-0.37287609,0.08459192,-0.37786573,-0.94572324
2.9890616,0.58048907,-0.37786573,0.59915943
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.29767485,-0.32114211,-0.37786573,-0.94572324
-0.36402888,-0.32114211,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.032258713,0.53540751,0.57766006,1.3822656
-0.28440404,0.26491816,-0.37786573,-0.94572324
-0.21805001,-0.095734317,2.7769399,1.248193
-0.38614689,-0.41130523,2.9247088,1.1963922
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
-0.47019533,-0.59163147,-0.37786573,-0.94572324
